Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Buffalo,,,,,,,0.449,,17.8,,50.3,38.0,0.319,0.33,-0.56,0,0,0,0,0,0,0.0,0.0
Butler,,,,,,,0.558,,15.6,,47.9,26.1,0.422,0.322,2.24,0,0,0,0,0,0,0.0,0.0
Cal Poly,,,,,,,0.483,,19.7,,49.0,35.0,0.358,0.353,-1.51,0,0,0,0,0,0,0.0,0.0
Cal State Fullerton,,,,,,,0.485,,17.8,,51.1,35.8,0.266,0.377,-2.99,0,0,0,0,0,0,0.0,0.0
Cal State Northridge,,,,,,,0.506,,20.4,,51.5,38.2,0.314,0.381,-2.2,0,0,0,0,0,0,0.0,0.0
California,,,,,,,0.52,,17.1,,50.7,35.0,0.291,0.33,7.58,0,0,0,0,0,0,0.0,0.0
Campbell,,,,,,,0.499,,20.6,,42.4,21.4,0.348,0.347,-6.51,0,0,0,0,0,0,0.0,0.0
Canisius,,,,,,,0.488,,17.4,,49.1,32.2,0.287,0.272,-2.34,0,0,0,0,0,0,0.0,0.0
Centenary (LA),,,,,,,0.511,,18.5,,46.6,,0.241,0.428,-3.88,0,0,0,0,0,0,0.0,0.0
Central Connecticut State,,,,,,,0.513,,20.1,,53.5,32.2,0.271,0.337,-8.58,0,0,0,0,0,0,0.0,0.0
Central Michigan,,,,,,,0.569,,21.6,,52.1,34.7,0.335,0.46,1.79,0,0,0,0,0,0,0.0,0.0
Charleston Southern,,,,,,,0.476,,18.7,,49.6,31.0,0.247,0.302,-8.91,0,0,0,0,0,0,0.0,0.0
Charlotte,,,,,,,0.462,,16.4,,50.7,42.5,0.398,0.337,6.95,0,0,0,0,0,0,0.0,0.0
Chattanooga,,,,,,,0.548,,19.4,,53.5,51.6,0.351,0.39,-3.64,0,0,0,0,0,0,0.0,0.0
Chicago State,,,,,,,0.478,,21.8,,49.9,36.1,0.215,0.375,-2.43,0,0,0,0,0,0,0.0,0.0
Cincinnati,,,,,,,0.463,,13.6,,50.2,36.6,0.347,0.371,7.45,0,0,0,0,0,0,0.0,0.0
Clemson,,,,,,,0.485,,16.9,,51.6,37.6,0.251,0.404,5.35,0,0,0,0,0,0,0.0,0.0
Cleveland State,,,,,,,0.504,,21.9,,47.5,31.3,0.31,0.412,0.62,0,0,0,0,0,0,0.0,0.0
Coastal Carolina,,,,,,,0.487,,20.7,,52.9,37.9,0.298,0.349,-8.95,0,0,0,0,0,0,0.0,0.0
Colgate,,,,,,,0.499,,18.1,,49.6,30.3,0.327,0.264,-6.46,0,0,0,0,0,0,0.0,0.0
College of Charleston,,,,,,,0.519,,17.1,,48.2,38.0,0.406,0.336,-3.18,0,0,0,0,0,0,0.0,0.0
Colorado,,,,,,,0.484,,16.1,,53.5,46.1,0.248,0.387,8.01,0,0,0,0,0,0,0.0,0.0
Colorado State,,,,,,,0.545,,20.7,,53.3,37.4,0.219,0.465,4.41,0,0,0,0,0,0,0.0,0.0
Columbia,,,,,,,0.428,,24.4,,48.8,25.5,0.366,0.352,-4.83,0,0,0,0,0,0,0.0,0.0
Connecticut,,,,,,,0.516,,17.4,,53.4,32.2,0.247,0.358,7.63,0,0,0,0,0,0,0.0,0.0
Coppin State,,,,,,,0.483,,21.1,,48.6,25.9,0.234,0.325,-7.39,0,0,0,0,0,0,0.0,0.0
Cornell,,,,,,,0.492,,20.9,,47.7,24.9,0.372,0.36,-4.27,0,0,0,0,0,0,0.0,0.0
Creighton,,,,,,,0.567,,16.8,,51.2,37.3,0.354,0.347,1.03,0,0,0,0,0,0,0.0,0.0
Dartmouth,,,,,,,0.5,,17.8,,44.6,18.6,0.454,0.288,-5.44,0,0,0,0,0,0,0.0,0.0
Davidson,,,,,,,0.55,,20.7,,54.5,43.0,0.401,0.33,-2.25,0,0,0,0,0,0,0.0,0.0
Dayton,,,,,,,0.52,,16.9,,53.6,40.3,0.386,0.41,5.17,0,0,0,0,0,0,0.0,0.0
Delaware,,,,,,,0.467,,16.4,,47.9,32.0,0.348,0.316,-1.54,0,0,0,0,0,0,0.0,0.0
Delaware State,,,,,,,0.507,,19.2,,48.4,28.7,0.361,0.345,-9.57,0,0,0,0,0,0,0.0,0.0
Denver,,,,,,,0.473,,16.2,,50.8,40.9,0.377,0.333,-0.28,0,0,0,0,0,0,0.0,0.0
DePaul,,,,,,,0.484,,18.8,,55.1,38.3,0.246,0.401,6.49,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,,,,,,0.521,,15.5,,52.4,33.3,0.235,0.342,-0.09,0,0,0,0,0,0,0.0,0.0
Drake,,,,,,,0.518,,19.6,,51.2,25.6,0.312,0.416,1.46,0,0,0,0,0,0,0.0,0.0
Drexel,,,,,,,0.486,,16.9,,49.6,34.4,0.326,0.334,-1.45,0,0,0,0,0,0,0.0,0.0
Duke,,,,,,,0.514,,16.1,,51.0,43.1,0.339,0.453,8.37,0,0,0,0,0,0,0.0,0.0
Duquesne,,,,,,,0.498,,23.2,,49.1,32.6,0.293,0.385,2.29,0,0,0,0,0,0,0.0,0.0
East Carolina,,,,,,,0.453,,16.3,,51.9,35.5,0.28,0.359,4.73,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,,,,,,0.508,,19.5,,51.7,43.7,0.245,0.409,-2.94,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,,,,,,0.495,,15.3,,49.2,36.2,0.285,0.326,-1.92,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,,,,,,0.506,,16.8,,49.1,34.1,0.287,0.358,-5.03,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,,,,,,0.513,,17.5,,50.7,38.5,0.274,0.507,-0.91,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,,,,,,0.518,,21.4,,50.5,29.3,0.256,0.45,-0.8,0,0,0,0,0,0,0.0,0.0
Elon,,,,,,,0.468,,20.5,,51.9,35.0,0.249,0.352,-7.97,0,0,0,0,0,0,0.0,0.0
Evansville,,,,,,,0.543,,21.0,,50.4,24.6,0.302,0.451,2.97,0,0,0,0,0,0,0.0,0.0
Fairfield,,,,,,,0.483,,20.3,,52.1,36.5,0.244,0.462,-1.06,0,0,0,0,0,0,0.0,0.0
FDU,,,,,,,0.51,,17.9,,45.0,29.2,0.415,0.325,-9.91,0,0,0,0,0,0,0.0,0.0
Florida,,,,,,,0.553,,16.9,,50.8,35.2,0.396,0.33,7.76,0,0,0,0,0,0,0.0,0.0
Florida A&M,,,,,,,0.507,,20.9,,52.1,,0.391,0.44,-10.3,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,,,,,,0.45,,18.8,,47.6,39.8,0.306,0.29,-4.18,0,0,0,0,0,0,0.0,0.0
Florida International,,,,,,,0.448,,20.3,,52.2,39.5,0.234,0.422,-0.19,0,0,0,0,0,0,0.0,0.0
Florida State,,,,,,,0.488,,18.4,,48.4,30.8,0.336,0.315,7.75,0,0,0,0,0,0,0.0,0.0
Fordham,,,,,,,0.473,,21.2,,46.1,32.1,0.366,0.331,4.03,0,0,0,0,0,0,0.0,0.0
Fresno State,,,,,,,0.505,,19.1,,54.1,37.6,0.319,0.327,0.44,0,0,0,0,0,0,0.0,0.0
Furman,,,,,,,0.477,,18.8,,52.6,40.0,0.294,0.317,-3.15,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,,,,,,0.462,,19.4,,48.7,36.4,0.417,0.202,-3.36,0,0,0,0,0,0,0.0,0.0
George Mason,,,,,,,0.465,,19.8,,53.8,36.2,0.273,0.384,-1.31,0,0,0,0,0,0,0.0,0.0
George Washington,,,,,,,0.493,,19.6,,52.1,40.0,0.321,0.485,3.34,0,0,0,0,0,0,0.0,0.0
Georgetown,,,,,,,0.469,,17.8,,51.3,46.3,0.232,0.424,6.27,0,0,0,0,0,0,0.0,0.0
Georgia,,,,,,,0.519,,13.9,,50.5,34.6,0.287,0.352,11.3,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,,,,,,0.513,,18.3,,51.5,41.3,0.279,0.366,-5.61,0,0,0,0,0,0,0.0,0.0
Georgia State,,,,,,,0.51,,17.6,,49.0,36.0,0.312,0.33,-5.85,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,,,,,,0.498,,17.8,,52.4,42.9,0.272,0.353,7.94,0,0,0,0,0,0,0.0,0.0
Gonzaga,,,,,,,0.533,,17.5,,54.1,39.4,0.345,0.446,3.8,0,0,0,0,0,0,0.0,0.0
Grambling,,,,,,,0.482,,18.7,,47.2,32.6,0.287,0.283,-7.47,0,0,0,0,0,0,0.0,0.0
Green Bay,,,,,,,0.474,,18.8,,53.5,38.1,0.252,0.419,0.69,0,0,0,0,0,0,0.0,0.0
Hampton,,,,,,,0.507,,21.0,,51.3,38.0,0.331,0.403,-10.51,0,0,0,0,0,0,0.0,0.0
Hartford,,,,,,,0.469,,17.3,,52.3,40.5,0.266,0.357,-5.5,0,0,0,0,0,0,0.0,0.0
Harvard,,,,,,,0.495,,19.8,,51.4,35.2,0.351,0.3,-3.65,0,0,0,0,0,0,0.0,0.0
Hawaii,,,,,,,0.509,,18.4,,50.5,35.8,0.281,0.386,1.56,0,0,0,0,0,0,0.0,0.0
High Point,,,,,,,0.492,,19.7,,49.9,32.3,0.288,0.361,-9.08,0,0,0,0,0,0,0.0,0.0
Hofstra,,,,,,,0.466,,21.9,,54.1,43.5,0.368,0.309,-2.06,0,0,0,0,0,0,0.0,0.0
Holy Cross,,,,,,,0.514,,17.8,,56.0,37.7,0.285,0.423,-5.38,0,0,0,0,0,0,0.0,0.0
Houston,,,,,,,0.456,,22.5,,50.9,32.7,0.348,0.29,4.94,0,0,0,0,0,0,0.0,0.0
Howard,,,,,,,0.484,,17.8,,49.4,42.5,0.288,0.369,-10.72,0,0,0,0,0,0,0.0,0.0
Idaho,,,,,,,0.469,,18.0,,50.8,32.9,0.305,0.324,-2.49,0,0,0,0,0,0,0.0,0.0
Idaho State,,,,,,,0.494,,18.0,,48.7,32.6,0.276,0.353,-2.66,0,0,0,0,0,0,0.0,0.0
Illinois,,,,,,,0.544,,16.7,,52.1,36.2,0.355,0.336,6.76,0,0,0,0,0,0,0.0,0.0
Illinois State,,,,,,,0.503,,19.6,,49.3,28.3,0.275,0.284,2.17,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,,,,,,0.526,,15.2,,53.0,40.8,0.263,0.378,-0.11,0,0,0,0,0,0,0.0,0.0
Indiana,,,,,,,0.494,,15.1,,50.3,38.7,0.393,0.411,9.81,0,0,0,0,0,0,0.0,0.0
Indiana State,,,,,,,0.439,,18.3,,46.3,32.0,0.265,0.278,2.37,0,0,0,0,0,0,0.0,0.0
Iona,,,,,,,0.511,,18.4,,50.0,32.3,0.275,0.418,-3.59,0,0,0,0,0,0,0.0,0.0
Iowa,,,,,,,0.495,,19.1,,52.3,34.3,0.304,0.425,5.83,0,0,0,0,0,0,0.0,0.0
Iowa State,,,,,,,0.504,,16.6,,52.1,34.7,0.263,0.315,6.05,0,0,0,0,0,0,0.0,0.0
IU Indy,,,,,,,0.507,,19.7,,50.4,40.4,0.337,0.417,-1.8,0,0,0,0,0,0,0.0,0.0
Jackson State,,,,,,,0.47,,18.9,,45.4,28.5,0.342,0.405,-7.93,0,0,0,0,0,0,0.0,0.0
Jacksonville,,,,,,,0.483,,21.0,,49.4,35.4,0.286,0.352,-6.12,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,106.4,,,,70.5,0.522,,18.0,,49.8,35.9,0.35,0.357,-7.23,0,0,0,0,0,0,0.0,0.0
James Madison,,,,,,,0.488,,18.8,,49.3,34.7,0.341,0.33,-2.45,0,0,0,0,0,0,0.0,0.0
Kansas,,,,,,,0.532,,16.6,,55.2,55.0,0.228,0.379,10.53,0,0,0,0,0,0,0.0,0.0
Kansas City,,,,,,,0.488,,15.8,,45.9,33.9,0.459,0.313,-2.35,0,0,0,0,0,0,0.0,0.0
Kansas State,,,,,,,0.508,,16.8,,52.0,34.1,0.28,0.369,7.38,0,0,0,0,0,0,0.0,0.0
Kent State,,,,,,,0.553,,16.4,,53.0,33.6,0.334,0.373,0.55,0,0,0,0,0,0,0.0,0.0
Kentucky,,,,,,,0.538,,17.0,,54.3,34.1,0.278,0.353,9.33,0,0,0,0,0,0,0.0,0.0
La Salle,,,,,,,0.452,,17.5,,48.8,37.8,0.334,0.405,3.16,0,0,0,0,0,0,0.0,0.0
Lafayette,,,,,,,0.517,,18.8,,49.0,28.4,0.372,0.332,-5.22,0,0,0,0,0,0,0.0,0.0
Lamar,,,,,,,0.483,,22.0,,51.2,30.1,0.319,0.426,-8.11,0,0,0,0,0,0,0.0,0.0
Lehigh,,,,,,,0.486,,18.7,,51.2,29.2,0.279,0.364,-6.62,0,0,0,0,0,0,0.0,0.0
Liberty,,,,,,,0.455,,22.2,,50.0,33.5,0.35,0.467,-10.35,0,0,0,0,0,0,0.0,0.0
Lipscomb,,102.4,,,,74.3,0.518,,20.0,,48.8,29.1,0.394,0.45,,0,0,0,0,0,0,0.0,0.0
Little Rock,,,,,,,0.521,,20.7,,49.3,32.2,0.342,0.439,-0.91,0,0,0,0,0,0,0.0,0.0
Long Beach State,,,,,,,0.49,,22.2,,47.5,26.7,0.349,0.402,-0.78,0,0,0,0,0,0,0.0,0.0
Long Island University,,,,,,,0.484,,19.2,,52.6,41.5,0.304,0.33,-7.72,0,0,0,0,0,0,0.0,0.0
Louisiana,,,,,,,0.529,,18.1,,50.8,40.2,0.354,0.376,1.24,0,0,0,0,0,0,0.0,0.0
Louisiana State,,,,,,,0.542,,17.7,,51.7,34.6,0.323,0.358,6.83,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,,,,,,0.471,,17.5,,50.6,33.9,0.241,0.369,2.93,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,,,,,,0.457,,18.7,,50.6,43.2,0.246,0.399,-6.66,0,0,0,0,0,0,0.0,0.0
Louisville,,,,,,,0.532,,15.5,,51.5,44.2,0.386,0.395,6.84,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,,,,,,0.471,,16.1,,50.4,,0.329,0.335,0.97,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,,,,,,0.448,,22.7,,48.0,,0.343,0.44,-3.71,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,,,,,,0.465,,18.8,,47.5,37.9,0.231,0.438,0.04,0,0,0,0,0,0,0.0,0.0
Maine,,,,,,,0.553,,21.9,,52.2,33.2,0.353,0.299,-5.03,0,0,0,0,0,0,0.0,0.0
Manhattan,,,,,,,0.495,,17.0,,49.1,34.2,0.277,0.411,-1.99,0,0,0,0,0,0,0.0,0.0
Marist,,,,,,,0.475,,16.4,,47.4,31.8,0.356,0.331,-2.17,0,0,0,0,0,0,0.0,0.0
Marquette,,,,,,,0.536,,16.4,,53.1,48.7,0.272,0.406,7.28,0,0,0,0,0,0,0.0,0.0
Marshall,,,,,,,0.533,,18.8,,48.8,25.3,0.323,0.392,-0.63,0,0,0,0,0,0,0.0,0.0
Maryland,,,,,,,0.517,,16.1,,51.8,40.9,0.27,0.337,7.56,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,,,,,,0.465,,20.4,,50.7,32.4,0.238,0.362,-8.0,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,,,,,,0.454,,19.3,,47.0,35.2,0.415,0.29,-11.25,0,0,0,0,0,0,0.0,0.0
Massachusetts,,,,,,,0.486,,20.6,,47.5,31.3,0.362,0.343,3.52,0,0,0,0,0,0,0.0,0.0
McNeese State,,,,,,,0.509,,20.1,,51.2,36.5,0.35,0.352,-5.44,0,0,0,0,0,0,0.0,0.0
Memphis,,,,,,,0.493,,16.2,,52.7,44.8,0.337,0.379,5.27,0,0,0,0,0,0,0.0,0.0
Mercer,,,,,,,0.53,,19.2,,54.5,40.8,0.304,0.406,-9.03,0,0,0,0,0,0,0.0,0.0
Miami (FL),,,,,,,0.478,,19.7,,51.2,,0.315,0.344,4.91,0,0,0,0,0,0,0.0,0.0
Miami (OH),,,,,,,0.486,,17.1,,48.7,,0.409,0.372,2.87,0,0,0,0,0,0,0.0,0.0
Michigan,,,,,,,0.491,,18.0,,51.7,34.7,0.322,0.39,7.88,0,0,0,0,0,0,0.0,0.0
Michigan State,,,,,,,0.502,,18.9,,54.2,37.3,0.266,0.427,9.72,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,,,,,,0.527,,21.0,,52.4,31.8,0.337,0.349,0.93,0,0,0,0,0,0,0.0,0.0
Milwaukee,,,,,,,0.537,,17.9,,50.1,37.0,0.375,0.367,0.81,0,0,0,0,0,0,0.0,0.0
Minnesota,,,,,,,0.499,,18.0,,50.3,42.1,0.344,0.372,6.72,0,0,0,0,0,0,0.0,0.0
Mississippi,,,,,,,0.518,,18.5,,50.5,29.3,0.329,0.364,6.25,0,0,0,0,0,0,0.0,0.0
Mississippi State,,,,,,,0.519,,19.5,,54.5,37.4,0.295,0.316,8.01,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,,,,,,0.481,,13.4,,49.2,48.9,0.425,0.25,-10.47,0,0,0,0,0,0,0.0,0.0
Missouri,,,,,,,0.508,,16.9,,52.2,43.7,0.357,0.306,10.15,0,0,0,0,0,0,0.0,0.0
Missouri State,,,,,,,0.476,,17.2,,52.3,36.5,0.223,0.417,0.92,0,0,0,0,0,0,0.0,0.0
Monmouth,,,,,,,0.487,,19.2,,46.9,23.1,0.36,0.41,-7.48,0,0,0,0,0,0,0.0,0.0
Montana,,,,,,,0.491,,17.3,,48.7,32.9,0.379,0.338,-0.71,0,0,0,0,0,0,0.0,0.0
Montana State,,,,,,,0.505,,18.7,,47.6,23.3,0.353,0.377,-2.27,0,0,0,0,0,0,0.0,0.0
Morehead State,,,,,,,0.564,,16.5,,51.6,33.4,0.271,0.37,-4.0,0,0,0,0,0,0,0.0,0.0
Morgan State,,,,,,,0.459,,18.7,,49.0,41.7,0.3,0.393,-12.69,0,0,0,0,0,0,0.0,0.0
Morris Brown,,,,,,,0.452,,20.6,,48.3,,0.32,0.405,-10.21,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,,,,,,0.446,,18.8,,46.9,33.3,0.367,0.357,-8.11,0,0,0,0,0,0,0.0,0.0
Murray State,,,,,,,0.522,,16.6,,54.4,39.1,0.348,0.311,-2.8,0,0,0,0,0,0,0.0,0.0
Navy,,,,,,,0.465,,21.8,,50.4,32.0,0.34,0.364,-5.21,0,0,0,0,0,0,0.0,0.0
NC State,,,,,,,0.531,,18.4,,49.8,29.0,0.42,0.383,7.57,0,0,0,0,0,0,0.0,0.0
Nebraska,,,,,,,0.438,,17.7,,49.4,37.9,0.292,0.347,9.21,0,0,0,0,0,0,0.0,0.0
Nevada,,,,,,,0.487,,15.6,,51.8,41.8,0.295,0.469,2.06,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,,,,,,0.523,,17.9,,49.1,34.7,0.288,0.419,4.67,0,0,0,0,0,0,0.0,0.0
New Hampshire,,,,,,,0.463,,19.7,,47.4,32.7,0.396,0.44,-5.14,0,0,0,0,0,0,0.0,0.0
New Mexico,,,,,,,0.494,,15.2,,48.0,29.6,0.393,0.391,4.06,0,0,0,0,0,0,0.0,0.0
New Mexico State,,,,,,,0.501,,16.6,,50.5,35.7,0.291,0.37,-0.91,0,0,0,0,0,0,0.0,0.0
New Orleans,,,,,,,0.494,,19.9,,53.1,39.1,0.248,0.417,0.28,0,0,0,0,0,0,0.0,0.0
Niagara,,,,,,,0.508,,17.6,,52.1,39.4,0.272,0.452,-2.23,0,0,0,0,0,0,0.0,0.0
Nicholls State,,,,,,,0.441,,23.7,,46.8,28.3,0.321,0.324,-5.51,0,0,0,0,0,0,0.0,0.0
Norfolk State,,,,,,,0.466,,21.4,,50.0,34.0,0.28,0.417,-11.83,0,0,0,0,0,0,0.0,0.0
North Carolina,,,,,,,0.507,,18.0,,47.0,40.0,0.399,0.318,10.31,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,,,,,,0.449,,20.7,,45.1,32.3,0.322,0.32,-8.15,0,0,0,0,0,0,0.0,0.0
North Texas,,,,,,,0.473,,20.3,,49.0,34.9,0.294,0.371,3.09,0,0,0,0,0,0,0.0,0.0
Northeastern,,,,,,,0.484,,17.6,,50.1,42.2,0.353,0.319,-4.81,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,,,,,,0.529,,20.0,,50.7,29.9,0.364,0.328,-3.25,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,,,,,,0.518,,21.1,,53.3,40.3,0.309,0.422,1.11,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,,,,,,0.524,,18.4,,48.1,22.9,0.397,0.329,1.47,0,0,0,0,0,0,0.0,0.0
Northwestern,,,,,,,0.497,,17.9,,46.0,27.7,0.434,0.364,5.43,0,0,0,0,0,0,0.0,0.0
Northwestern State,,85.8,,,,72.2,0.423,,21.6,,49.3,35.5,0.217,0.399,-6.76,0,0,0,0,0,0,0.0,0.0
Notre Dame,,,,,,,0.515,,15.6,,49.8,37.8,0.358,0.368,9.43,0,0,0,0,0,0,0.0,0.0
Oakland,,,,,,,0.515,,16.5,,51.9,35.5,0.325,0.445,-5.05,0,0,0,0,0,0,0.0,0.0
Ohio,,,,,,,0.513,,19.0,,48.8,30.4,0.323,0.47,2.41,0,0,0,0,0,0,0.0,0.0
Ohio State,,,,,,,0.457,,17.9,,51.7,35.9,0.271,0.447,8.49,0,0,0,0,0,0,0.0,0.0
Oklahoma,,,,,,,0.512,,15.7,,53.3,41.4,0.334,0.329,8.53,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,,,,,,0.492,,18.2,,50.8,39.7,0.278,0.403,8.46,0,0,0,0,0,0,0.0,0.0
Old Dominion,,,,,,,0.453,,16.5,,52.7,37.7,0.318,0.353,-2.2,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,,,,,,0.514,,17.2,,51.7,33.9,0.36,0.443,-5.73,0,0,0,0,0,0,0.0,0.0
Oregon,,,,,,,0.529,,17.6,,49.4,37.7,0.369,0.336,6.11,0,0,0,0,0,0,0.0,0.0
Oregon State,,,,,,,0.46,,16.8,,50.0,32.4,0.263,0.397,5.86,0,0,0,0,0,0,0.0,0.0
Pacific,,,,,,,0.474,,17.2,,48.5,31.3,0.369,0.306,-0.95,0,0,0,0,0,0,0.0,0.0
Penn State,,,,,,,0.455,,19.9,,47.5,32.3,0.33,0.274,7.71,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,,,,,,0.554,,18.0,,51.8,25.4,0.425,0.365,-1.45,0,0,0,0,0,0,0.0,0.0
Pepperdine,,,,,,,0.526,,15.5,,47.5,30.4,0.327,0.292,1.79,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,,,,,,0.565,,18.6,,55.0,36.9,0.324,0.424,5.79,0,0,0,0,0,0,0.0,0.0
Portland,,,,,,,0.474,,18.0,,42.7,23.5,0.39,0.403,1.07,0,0,0,0,0,0,0.0,0.0
Portland State,,,,,,,0.455,,23.3,,50.0,26.9,0.295,0.393,-0.28,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.482,,17.9,,49.7,31.2,0.28,0.413,-8.42,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.554,,17.0,,49.0,22.2,0.454,0.323,-2.6,0,0,0,0,0,0,0.0,0.0
Providence,,,,,,,0.489,,17.8,,49.6,38.0,0.338,0.348,7.83,0,0,0,0,0,0,0.0,0.0
