Starting Phase 5 optimization with 10000 iterations...
Starting Phase 5: Definitive Truth Sweep...
Initial CV Fitness: 128.0 | Avg Score: 168.85
Iter 0/10000 | Best Fitness: 128.0
[1724] New Global Best! Fitness: 126.66 | Avg: 162.42 | Temp: 8276
[1725] New Global Best! Fitness: 131.41 | Avg: 165.46 | Temp: 8275
[1726] New Global Best! Fitness: 145.8 | Avg: 179.35 | Temp: 8274
[1730] New Global Best! Fitness: 142.13 | Avg: 174.77 | Temp: 8270
[1731] New Global Best! Fitness: 152.53 | Avg: 189.42 | Temp: 8269
[1739] New Global Best! Fitness: 144.79 | Avg: 181.19 | Temp: 8261
[1742] New Global Best! Fitness: 152.61 | Avg: 185.88 | Temp: 8258
[1745] New Global Best! Fitness: 149.24 | Avg: 183.46 | Temp: 8255
[1749] New Global Best! Fitness: 165.83 | Avg: 203.88 | Temp: 8251
[1762] New Global Best! Fitness: 149.36 | Avg: 186.85 | Temp: 8238
[1766] New Global Best! Fitness: 149.17 | Avg: 182.31 | Temp: 8234
[1767] New Global Best! Fitness: 149.21 | Avg: 184.96 | Temp: 8233
[1768] New Global Best! Fitness: 149.75 | Avg: 183.04 | Temp: 8232
[1770] New Global Best! Fitness: 166.07 | Avg: 205.12 | Temp: 8230
[1776] New Global Best! Fitness: 170.98 | Avg: 209.0 | Temp: 8224
[1787] New Global Best! Fitness: 133.51 | Avg: 167.62 | Temp: 8213
[1789] New Global Best! Fitness: 141.44 | Avg: 178.27 | Temp: 8211
[1791] New Global Best! Fitness: 144.03 | Avg: 173.19 | Temp: 82099.65 | Temp: 7962
