Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Ball State,,103.4,,,,71.6,0.516,,17.1,,49.6,27.1,0.412,0.374,-4.56,0,0,0,0,0,0,0.0,0.0
Baylor,,111.5,,,,68.6,0.528,,15.1,,53.4,36.3,0.384,0.29,8.76,0,0,0,0,0,0,0.0,0.0
Bellarmine,,109.4,,,,63.8,0.545,,13.3,,48.3,23.7,0.409,0.217,-1.28,0,0,0,0,0,0,0.0,0.0
Belmont,,110.5,,,,70.3,0.56,,15.0,,49.9,24.6,0.434,0.266,-2.57,0,0,0,0,0,0,0.0,0.0
Bethune-Cookman,,93.3,,,,67.4,0.459,,17.1,,48.2,28.4,0.252,0.287,-6.7,0,0,0,0,0,0,0.0,0.0
Binghamton,,100.0,,,,67.3,0.504,,16.3,,50.5,27.2,0.356,0.23,-6.18,0,0,0,0,0,0,0.0,0.0
Boise State,,104.1,,,,64.9,0.512,,15.9,,53.6,30.6,0.388,0.35,5.22,0,0,0,0,0,0,0.0,0.0
Boston College,,100.7,,,,65.5,0.478,,15.4,,50.9,30.0,0.324,0.296,5.22,0,0,0,0,0,0,0.0,0.0
Boston University,,106.9,,,,65.3,0.521,,15.9,,53.4,31.1,0.378,0.29,-7.34,0,0,0,0,0,0,0.0,0.0
Bowling Green,,107.1,,,,74.4,0.498,,14.1,,50.3,30.7,0.371,0.315,-4.44,0,0,0,0,0,0,0.0,0.0
Bradley,,103.2,,,,68.1,0.511,,17.1,,54.9,32.1,0.397,0.279,1.19,0,0,0,0,0,0,0.0,0.0
Brigham Young,,106.7,,,,69.1,0.524,,15.7,,54.8,30.8,0.377,0.265,5.23,0,0,0,0,0,0,0.0,0.0
Brown,,101.8,,,,69.7,0.497,,16.4,,50.7,29.4,0.393,0.308,-1.91,0,0,0,0,0,0,0.0,0.0
Bryant,,106.1,,,,73.0,0.502,,16.1,,51.8,33.1,0.431,0.322,-7.41,0,0,0,0,0,0,0.0,0.0
Bucknell,,101.8,,,,68.3,0.528,,17.5,,47.1,21.4,0.376,0.283,-6.37,0,0,0,0,0,0,0.0,0.0
Buffalo,,110.3,,,,72.5,0.52,,15.3,,55.0,37.2,0.381,0.26,-3.21,0,0,0,0,0,0,0.0,0.0
Butler,,97.2,,,,64.9,0.48,,16.1,,49.1,26.7,0.417,0.304,9.16,0,0,0,0,0,0,0.0,0.0
Cal Poly,,92.5,,,,65.5,0.46,,19.5,,51.3,27.9,0.35,0.368,-3.3,0,0,0,0,0,0,0.0,0.0
Cal State Bakersfield,,98.9,,,,65.6,0.456,,15.1,,52.8,33.6,0.231,0.303,-2.01,0,0,0,0,0,0,0.0,0.0
Cal State Fullerton,,104.2,,,,67.2,0.494,,15.7,,51.1,29.7,0.3,0.351,-2.28,0,0,0,0,0,0,0.0,0.0
Cal State Northridge,,92.5,,,,65.7,0.448,,16.1,,46.0,27.0,0.302,0.293,-1.41,0,0,0,0,0,0,0.0,0.0
California,,96.4,,,,64.9,0.469,,15.1,,50.9,25.3,0.316,0.253,6.96,0,0,0,0,0,0,0.0,0.0
California Baptist,,101.6,,,,69.3,0.509,,17.5,,51.8,28.7,0.43,0.366,-3.34,0,0,0,0,0,0,0.0,0.0
Campbell,,102.7,,,,63.9,0.519,,14.6,,49.7,22.2,0.369,0.275,-5.76,0,0,0,0,0,0,0.0,0.0
Canisius,,97.6,,,,69.6,0.461,,14.6,,49.3,28.5,0.397,0.299,-2.25,0,0,0,0,0,0,0.0,0.0
Central Arkansas,,99.4,,,,73.0,0.493,,16.3,,48.6,27.4,0.352,0.227,-1.7,0,0,0,0,0,0,0.0,0.0
Central Connecticut State,,92.2,,,,66.2,0.46,,18.1,,46.6,26.3,0.392,0.291,-7.09,0,0,0,0,0,0,0.0,0.0
Central Michigan,,95.4,,,,68.8,0.478,,17.3,,46.6,25.3,0.401,0.305,-1.52,0,0,0,0,0,0,0.0,0.0
Charleston Southern,,95.6,,,,71.3,0.478,,17.8,,50.0,27.6,0.454,0.304,-4.21,0,0,0,0,0,0,0.0,0.0
Charlotte,,105.1,,,,66.7,0.529,,15.6,,49.0,22.6,0.398,0.28,-0.42,0,0,0,0,0,0,0.0,0.0
Chattanooga,,111.6,,,,66.0,0.531,,14.2,,53.7,32.7,0.389,0.266,-0.94,0,0,0,0,0,0,0.0,0.0
Chicago State,,93.0,,,,66.7,0.459,,18.8,,48.3,32.2,0.438,0.294,-1.96,0,0,0,0,0,0,0.0,0.0
Cincinnati,,101.2,,,,68.6,0.47,,13.1,,49.8,29.9,0.424,0.296,4.28,0,0,0,0,0,0,0.0,0.0
Clemson,,106.8,,,,66.6,0.524,,14.6,,51.4,25.8,0.378,0.298,6.31,0,0,0,0,0,0,0.0,0.0
Cleveland State,,107.5,,,,68.7,0.534,,16.7,,51.9,33.8,0.338,0.362,-5.64,0,0,0,0,0,0,0.0,0.0
Coastal Carolina,,106.6,,,,67.6,0.513,,16.4,,53.9,34.2,0.358,0.307,-2.41,0,0,0,0,0,0,0.0,0.0
Colgate,,111.4,,,,67.6,0.559,,14.8,,51.9,26.6,0.422,0.262,-6.37,0,0,0,0,0,0,0.0,0.0
College of Charleston,,104.5,,,,74.3,0.503,,17.6,,54.7,35.9,0.376,0.304,-1.23,0,0,0,0,0,0,0.0,0.0
Colorado,,103.2,,,,68.4,0.504,,17.2,,53.6,30.0,0.336,0.347,6.15,0,0,0,0,0,0,0.0,0.0
Colorado State,,110.4,,,,66.0,0.551,,13.8,,49.8,22.1,0.395,0.296,4.77,0,0,0,0,0,0,0.0,0.0
Columbia,,94.5,,,,71.0,0.49,,18.7,,49.0,27.3,0.363,0.263,-4.62,0,0,0,0,0,0,0.0,0.0
Connecticut,,109.9,,,,66.8,0.496,,14.4,,55.1,37.7,0.345,0.305,6.88,0,0,0,0,0,0,0.0,0.0
Coppin State,,90.0,,,,74.4,0.46,,17.6,,44.0,20.1,0.499,0.346,-5.03,0,0,0,0,0,0,0.0,0.0
Cornell,,107.2,,,,73.5,0.546,,17.0,,51.3,28.0,0.458,0.303,-3.45,0,0,0,0,0,0,0.0,0.0
Creighton,,100.5,,,,68.1,0.506,,17.9,,51.7,28.4,0.381,0.267,8.54,0,0,0,0,0,0,0.0,0.0
Dartmouth,,100.8,,,,66.8,0.493,,15.0,,48.2,23.9,0.449,0.241,-2.62,0,0,0,0,0,0,0.0,0.0
Davidson,,113.8,,,,66.1,0.561,,13.3,,52.3,23.8,0.412,0.316,1.92,0,0,0,0,0,0,0.0,0.0
Dayton,,107.1,,,,64.4,0.539,,16.7,,54.5,30.1,0.337,0.305,2.41,0,0,0,0,0,0,0.0,0.0
Delaware,,107.2,,,,68.0,0.536,,16.3,,49.2,26.9,0.388,0.339,-1.82,0,0,0,0,0,0,0.0,0.0
Delaware State,,88.0,,,,71.0,0.458,,21.4,,47.6,27.4,0.332,0.306,-7.39,0,0,0,0,0,0,0.0,0.0
Denver,,101.7,,,,68.5,0.526,,16.9,,48.4,23.2,0.356,0.318,-5.96,0,0,0,0,0,0,0.0,0.0
DePaul,,103.7,,,,70.4,0.488,,14.8,,51.6,31.7,0.342,0.334,6.73,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,107.5,,,,65.8,0.53,,15.5,,48.7,27.9,0.488,0.229,-5.02,0,0,0,0,0,0,0.0,0.0
Drake,,109.0,,,,66.4,0.52,,13.9,,52.1,29.5,0.346,0.28,1.04,0,0,0,0,0,0,0.0,0.0
Drexel,,106.1,,,,68.0,0.525,,14.1,,50.2,25.3,0.354,0.253,-1.9,0,0,0,0,0,0,0.0,0.0
Duke,,117.0,,,,68.2,0.557,,13.0,,52.8,31.6,0.357,0.286,7.26,0,0,0,0,0,0,0.0,0.0
Duquesne,,95.9,,,,66.9,0.454,,14.5,,47.4,29.3,0.333,0.219,1.86,0,0,0,0,0,0,0.0,0.0
East Carolina,,99.0,,,,68.9,0.471,,16.3,,49.3,27.5,0.392,0.335,2.66,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,107.8,,,,66.6,0.517,,14.5,,50.0,31.3,0.417,0.229,-0.36,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,84.6,,,,66.6,0.457,,21.6,,44.4,21.7,0.362,0.315,-3.97,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,106.5,,,,73.0,0.503,,13.3,,47.5,29.7,0.484,0.213,-5.38,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,95.4,,,,70.7,0.485,,17.1,,47.7,23.0,0.35,0.303,-3.03,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,106.5,,,,71.6,0.528,,16.3,,51.7,26.7,0.428,0.333,-5.14,0,0,0,0,0,0,0.0,0.0
Elon,,99.8,,,,67.3,0.501,,17.1,,48.5,25.8,0.443,0.258,1.39,0,0,0,0,0,0,0.0,0.0
Evansville,,90.3,,,,64.2,0.475,,16.0,,43.8,14.3,0.47,0.243,1.4,0,0,0,0,0,0,0.0,0.0
Fairfield,,102.5,,,,65.5,0.5,,14.6,,50.2,27.8,0.391,0.261,-4.09,0,0,0,0,0,0,0.0,0.0
FDU,,94.6,,,,70.4,0.464,,16.9,,46.1,27.7,0.354,0.278,-6.21,0,0,0,0,0,0,0.0,0.0
Florida,,104.9,,,,66.8,0.496,,15.8,,49.0,31.5,0.458,0.338,7.84,0,0,0,0,0,0,0.0,0.0
Florida A&M,,95.9,,,,67.3,0.468,,16.2,,46.7,26.2,0.265,0.289,-6.7,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,107.4,,,,68.7,0.527,,16.1,,53.1,31.5,0.424,0.284,-1.82,0,0,0,0,0,0,0.0,0.0
Florida Gulf Coast,,108.1,,,,70.3,0.537,,16.2,,52.6,31.1,0.477,0.289,-4.91,0,0,0,0,0,0,0.0,0.0
Florida International,,100.6,,,,69.0,0.511,,17.4,,48.9,27.0,0.465,0.248,-3.27,0,0,0,0,0,0,0.0,0.0
Florida State,,102.7,,,,68.6,0.49,,15.5,,49.8,31.6,0.341,0.303,7.32,0,0,0,0,0,0,0.0,0.0
Fordham,,94.8,,,,68.6,0.457,,16.5,,49.9,27.0,0.427,0.297,-0.2,0,0,0,0,0,0,0.0,0.0
Fresno State,,104.2,,,,62.4,0.511,,15.5,,52.8,27.7,0.387,0.311,1.94,0,0,0,0,0,0,0.0,0.0
Furman,,115.0,,,,66.1,0.562,,13.7,,49.8,27.7,0.517,0.226,-1.44,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,99.7,,,,69.7,0.509,,17.2,,52.0,25.3,0.396,0.287,-4.43,0,0,0,0,0,0,0.0,0.0
George Mason,,104.0,,,,66.6,0.529,,16.1,,51.3,25.0,0.465,0.291,1.98,0,0,0,0,0,0,0.0,0.0
George Washington,,96.9,,,,69.7,0.489,,16.0,,46.2,23.2,0.358,0.26,0.4,0,0,0,0,0,0,0.0,0.0
Georgetown,,99.5,,,,71.0,0.462,,15.9,,50.1,32.3,0.36,0.29,8.03,0,0,0,0,0,0,0.0,0.0
Georgia,,100.0,,,,69.8,0.502,,18.4,,48.4,25.6,0.37,0.39,8.06,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,98.1,,,,67.1,0.5,,18.5,,50.0,28.6,0.35,0.303,-3.04,0,0,0,0,0,0,0.0,0.0
Georgia State,,101.7,,,,68.6,0.461,,14.1,,50.7,33.9,0.371,0.295,-1.34,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,98.4,,,,68.6,0.502,,16.7,,49.0,25.7,0.346,0.247,6.08,0,0,0,0,0,0,0.0,0.0
Gonzaga,,118.1,,,,73.8,0.587,,13.9,,55.7,29.1,0.353,0.306,4.5,0,0,0,0,0,0,0.0,0.0
Grambling,,92.8,,,,70.5,0.451,,17.6,,48.2,27.9,0.281,0.33,-5.08,0,0,0,0,0,0,0.0,0.0
Grand Canyon,,105.0,,,,67.7,0.5,,16.2,,54.1,34.7,0.395,0.31,-2.57,0,0,0,0,0,0,0.0,0.0
Green Bay,,95.1,,,,64.9,0.468,,17.4,,48.4,27.3,0.347,0.316,-5.44,0,0,0,0,0,0,0.0,0.0
Hampton,,92.8,,,,69.2,0.451,,16.0,,46.6,23.1,0.349,0.361,-6.0,0,0,0,0,0,0,0.0,0.0
Hartford,,103.7,,,,67.1,0.533,,16.2,,48.3,23.8,0.452,0.276,-7.69,0,0,0,0,0,0,0.0,0.0
Harvard,,101.1,,,,69.7,0.503,,15.4,,49.8,25.4,0.428,0.263,-4.2,0,0,0,0,0,0,0.0,0.0
Hawaii,,104.1,,,,66.2,0.516,,17.3,,53.4,29.1,0.42,0.325,-3.06,0,0,0,0,0,0,0.0,0.0
High Point,,100.0,,,,67.7,0.499,,16.7,,49.6,28.3,0.34,0.343,-3.39,0,0,0,0,0,0,0.0,0.0
Hofstra,,109.7,,,,70.5,0.539,,13.0,,48.2,23.7,0.447,0.209,-0.6,0,0,0,0,0,0,0.0,0.0
Holy Cross,,96.1,,,,67.9,0.464,,16.0,,48.9,27.6,0.294,0.281,-7.87,0,0,0,0,0,0,0.0,0.0
Houston,,113.9,,,,65.0,0.531,,14.1,,54.9,37.7,0.389,0.29,6.47,0,0,0,0,0,0,0.0,0.0
Houston Christian,,102.9,,,,72.2,0.504,,17.8,,52.5,31.9,0.363,0.383,-6.71,0,0,0,0,0,0,0.0,0.0
Howard,,103.6,,,,73.4,0.51,,17.5,,48.3,28.9,0.395,0.351,-8.53,0,0,0,0,0,0,0.0,0.0
Idaho,,101.5,,,,71.3,0.512,,17.0,,49.0,23.6,0.378,0.351,-4.78,0,0,0,0,0,0,0.0,0.0
Idaho State,,97.2,,,,65.9,0.484,,18.2,,49.9,28.8,0.425,0.339,-5.28,0,0,0,0,0,0,0.0,0.0
Illinois,,108.8,,,,67.9,0.525,,15.5,,53.8,33.1,0.426,0.32,9.48,0,0,0,0,0,0,0.0,0.0
Illinois State,,104.4,,,,69.2,0.518,,17.0,,50.3,28.5,0.366,0.314,0.74,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,102.4,,,,69.4,0.514,,15.2,,48.5,24.6,0.461,0.228,-6.37,0,0,0,0,0,0,0.0,0.0
Incarnate Word,,97.9,,,,68.4,0.494,,17.7,,45.6,23.6,0.448,0.284,-4.34,0,0,0,0,0,0,0.0,0.0
Indiana,,103.2,,,,67.9,0.506,,15.2,,51.8,27.0,0.311,0.335,8.08,0,0,0,0,0,0,0.0,0.0
Indiana State,,99.4,,,,69.4,0.518,,17.1,,49.3,18.6,0.46,0.264,1.94,0,0,0,0,0,0,0.0,0.0
Iona,,106.3,,,,70.2,0.507,,15.4,,51.2,31.8,0.361,0.372,-1.14,0,0,0,0,0,0,0.0,0.0
Iowa,,117.5,,,,70.3,0.533,,11.1,,51.0,32.2,0.393,0.3,6.87,0,0,0,0,0,0,0.0,0.0
Iowa State,,96.9,,,,67.2,0.491,,17.9,,49.3,28.4,0.377,0.271,9.33,0,0,0,0,0,0,0.0,0.0
IU Indy,,82.7,,,,63.4,0.43,,22.6,,49.0,31.1,0.348,0.264,-6.5,0,0,0,0,0,0,0.0,0.0
Jackson State,,92.1,,,,65.9,0.453,,17.1,,51.0,31.4,0.304,0.265,-5.6,0,0,0,0,0,0,0.0,0.0
Jacksonville,,106.0,,,,63.1,0.505,,15.3,,55.7,33.6,0.316,0.297,-5.21,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,108.6,,,,66.9,0.549,,16.9,,52.9,29.5,0.428,0.308,-3.79,0,0,0,0,0,0,0.0,0.0
James Madison,,105.1,,,,70.5,0.525,,15.4,,48.2,26.9,0.359,0.293,-1.1,0,0,0,0,0,0,0.0,0.0
Kansas,,111.5,,,,69.5,0.538,,14.9,,53.4,32.9,0.331,0.323,11.3,0,0,0,0,0,0,0.0,0.0
Kansas City,,106.2,,,,70.2,0.541,,13.7,,48.5,20.4,0.344,0.311,-5.23,0,0,0,0,0,0,0.0,0.0
Kansas State,,101.5,,,,67.4,0.494,,14.9,,48.1,25.3,0.424,0.296,9.06,0,0,0,0,0,0,0.0,0.0
Kennesaw State,,107.7,,,,68.3,0.533,,15.5,,51.7,30.9,0.385,0.297,-2.62,0,0,0,0,0,0,0.0,0.0
Kent State,,105.6,,,,67.5,0.508,,15.7,,53.1,31.2,0.4,0.32,-3.07,0,0,0,0,0,0,0.0,0.0
Kentucky,,114.0,,,,69.2,0.531,,14.0,,56.9,37.7,0.279,0.28,8.02,0,0,0,0,0,0,0.0,0.0
La Salle,,97.4,,,,68.4,0.477,,16.4,,50.0,28.9,0.399,0.251,0.54,0,0,0,0,0,0,0.0,0.0
Lafayette,,100.7,,,,66.0,0.508,,14.6,,46.2,22.9,0.458,0.215,-6.67,0,0,0,0,0,0,0.0,0.0
Lamar,,90.8,,,,67.5,0.447,,18.5,,49.1,30.2,0.307,0.262,-2.6,0,0,0,0,0,0,0.0,0.0
Lehigh,,99.1,,,,68.8,0.52,,17.6,,48.8,21.1,0.382,0.256,-7.56,0,0,0,0,0,0,0.0,0.0
Liberty,,110.3,,,,66.0,0.567,,15.8,,52.2,23.0,0.495,0.278,-4.01,0,0,0,0,0,0,0.0,0.0
Lipscomb,,104.0,,,,71.2,0.529,,16.4,,49.8,23.1,0.417,0.351,-3.29,0,0,0,0,0,0,0.0,0.0
Little Rock,,96.4,,,,68.0,0.485,,17.8,,47.3,24.6,0.379,0.325,-0.73,0,0,0,0,0,0,0.0,0.0
Long Beach State,,101.9,,,,71.7,0.492,,16.1,,50.5,27.8,0.319,0.386,0.35,0,0,0,0,0,0,0.0,0.0
Long Island University,,101.2,,,,73.3,0.491,,15.9,,50.6,30.4,0.4,0.297,-7.03,0,0,0,0,0,0,0.0,0.0
Longwood,,110.8,,,,67.8,0.521,,15.1,,54.8,34.2,0.369,0.345,-6.11,0,0,0,0,0,0,0.0,0.0
Louisiana,,100.0,,,,70.5,0.491,,18.5,,53.4,33.3,0.368,0.352,-2.91,0,0,0,0,0,0,0.0,0.0
Louisiana State,,102.3,,,,70.4,0.493,,17.7,,51.5,33.9,0.348,0.334,8.3,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,107.4,,,,70.0,0.525,,14.6,,50.3,26.5,0.413,0.314,0.11,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,102.6,,,,69.7,0.514,,16.0,,46.7,25.8,0.351,0.261,-2.59,0,0,0,0,0,0,0.0,0.0
Louisville,,98.9,,,,67.5,0.488,,15.7,,50.8,27.3,0.422,0.251,7.01,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,109.2,,,,65.7,0.558,,16.4,,52.1,25.1,0.431,0.313,2.93,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,98.3,,,,66.7,0.504,,17.2,,49.0,24.7,0.384,0.245,-7.95,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,101.8,,,,67.5,0.521,,17.5,,47.9,24.7,0.385,0.32,3.25,0,0,0,0,0,0,0.0,0.0
Maine,,93.8,,,,66.6,0.473,,16.8,,46.9,25.0,0.385,0.209,-5.34,0,0,0,0,0,0,0.0,0.0
Manhattan,,100.8,,,,69.5,0.491,,18.0,,49.7,30.2,0.332,0.407,-3.85,0,0,0,0,0,0,0.0,0.0
Marist,,101.5,,,,66.9,0.504,,16.0,,50.0,26.4,0.377,0.25,-4.86,0,0,0,0,0,0,0.0,0.0
Marquette,,102.7,,,,71.6,0.521,,15.5,,46.9,22.5,0.418,0.262,8.96,0,0,0,0,0,0,0.0,0.0
Marshall,,100.9,,,,73.3,0.495,,15.6,,49.3,27.8,0.394,0.238,0.14,0,0,0,0,0,0,0.0,0.0
Maryland,,104.4,,,,67.4,0.494,,14.7,,50.1,27.3,0.372,0.339,9.12,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,106.7,,,,68.8,0.524,,14.3,,47.5,21.9,0.425,0.306,-6.51,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,93.1,,,,70.1,0.471,,18.9,,49.4,29.4,0.426,0.305,-7.14,0,0,0,0,0,0,0.0,0.0
Massachusetts,,108.1,,,,69.2,0.513,,14.4,,49.0,29.3,0.431,0.328,1.7,0,0,0,0,0,0,0.0,0.0
Massachusetts-Lowell,,101.8,,,,68.9,0.494,,15.5,,50.8,29.5,0.32,0.264,-6.65,0,0,0,0,0,0,0.0,0.0
McNeese State,,103.0,,,,74.2,0.502,,18.1,,53.9,36.1,0.329,0.366,-5.04,0,0,0,0,0,0,0.0,0.0
Memphis,,105.8,,,,71.0,0.523,,19.1,,54.3,37.4,0.304,0.378,7.86,0,0,0,0,0,0,0.0,0.0
Mercer,,105.5,,,,66.3,0.531,,16.5,,50.6,25.3,0.422,0.288,-1.15,0,0,0,0,0,0,0.0,0.0
Merrimack,,95.2,,,,64.0,0.488,,16.4,,42.9,22.2,0.404,0.262,-6.82,0,0,0,0,0,0,0.0,0.0
Miami (FL),,108.6,,,,67.8,0.533,,12.7,,46.4,22.4,0.355,0.288,7.62,0,0,0,0,0,0,0.0,0.0
Miami (OH),,108.3,,,,68.9,0.513,,13.1,,48.7,27.2,0.426,0.241,-4.14,0,0,0,0,0,0,0.0,0.0
Michigan,,107.7,,,,67.5,0.521,,15.1,,54.1,31.0,0.321,0.294,11.02,0,0,0,0,0,0,0.0,0.0
Michigan State,,106.4,,,,67.9,0.52,,16.3,,53.0,30.7,0.337,0.299,9.96,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,107.6,,,,68.2,0.521,,16.1,,51.0,30.3,0.427,0.336,-1.16,0,0,0,0,0,0,0.0,0.0
Milwaukee,,95.3,,,,68.0,0.477,,17.2,,49.3,25.9,0.348,0.27,-6.32,0,0,0,0,0,0,0.0,0.0
Minnesota,,101.5,,,,65.5,0.507,,12.7,,45.0,17.5,0.374,0.236,8.13,0,0,0,0,0,0,0.0,0.0
Mississippi,,100.5,,,,67.0,0.496,,15.9,,49.4,26.7,0.373,0.287,7.25,0,0,0,0,0,0,0.0,0.0
Mississippi State,,104.6,,,,66.6,0.496,,16.7,,54.3,34.1,0.281,0.381,7.6,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,90.5,,,,72.6,0.444,,15.9,,42.4,23.3,0.379,0.313,-6.4,0,0,0,0,0,0,0.0,0.0
Missouri,,96.8,,,,67.4,0.472,,18.3,,51.2,32.0,0.328,0.3,9.1,0,0,0,0,0,0,0.0,0.0
Missouri State,,112.7,,,,68.1,0.553,,13.9,,52.2,25.1,0.382,0.277,1.05,0,0,0,0,0,0,0.0,0.0
Monmouth,,101.5,,,,67.1,0.475,,15.0,,50.9,29.4,0.34,0.369,-1.68,0,0,0,0,0,0,0.0,0.0
Montana,,106.5,,,,67.5,0.517,,13.8,,47.5,19.5,0.366,0.362,-6.21,0,0,0,0,0,0,0.0,0.0
Montana State,,108.9,,,,69.5,0.541,,16.3,,53.1,27.3,0.373,0.384,-5.54,0,0,0,0,0,0,0.0,0.0
Morehead State,,104.7,,,,66.6,0.53,,17.5,,52.6,31.2,0.413,0.284,-3.43,0,0,0,0,0,0,0.0,0.0
Morgan State,,98.6,,,,75.7,0.486,,17.5,,50.4,31.4,0.311,0.323,-8.12,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,100.5,,,,65.3,0.496,,16.9,,51.5,31.4,0.305,0.263,-7.2,0,0,0,0,0,0,0.0,0.0
Murray State,,115.5,,,,68.3,0.542,,14.1,,55.5,35.8,0.377,0.325,-3.07,0,0,0,0,0,0,0.0,0.0
Navy,,99.7,,,,64.7,0.481,,16.7,,54.3,33.7,0.315,0.302,-6.36,0,0,0,0,0,0,0.0,0.0
NC State,,105.4,,,,67.9,0.479,,12.4,,48.1,30.2,0.392,0.291,6.37,0,0,0,0,0,0,0.0,0.0
Nebraska,,99.8,,,,72.0,0.503,,15.6,,45.2,20.5,0.374,0.333,8.25,0,0,0,0,0,0,0.0,0.0
Nevada,,101.8,,,,71.2,0.51,,16.6,,50.2,24.5,0.363,0.321,6.07,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,104.3,,,,67.0,0.496,,14.5,,50.8,27.1,0.425,0.301,4.58,0,0,0,0,0,0,0.0,0.0
New Hampshire,,108.2,,,,63.6,0.515,,12.4,,53.1,28.8,0.412,0.252,-7.21,0,0,0,0,0,0,0.0,0.0
New Mexico,,103.0,,,,71.5,0.499,,14.5,,47.4,23.8,0.377,0.319,4.32,0,0,0,0,0,0,0.0,0.0
New Mexico State,,105.7,,,,68.3,0.524,,17.7,,55.1,33.0,0.424,0.341,1.24,0,0,0,0,0,0,0.0,0.0
New Orleans,,102.2,,,,74.9,0.501,,16.8,,49.3,26.8,0.225,0.399,-7.16,0,0,0,0,0,0,0.0,0.0
Niagara,,101.3,,,,65.7,0.501,,14.7,,48.7,23.2,0.361,0.277,-2.98,0,0,0,0,0,0,0.0,0.0
