Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Cincinnati,,104.9,,,,64.1,0.48,,13.9,,48.1,35.7,0.348,0.293,6.28,0,0,0,0,0,0,0.0,0.0
Clemson,,101.2,,,,63.3,0.483,,16.1,,48.8,33.0,0.313,0.314,3.41,0,0,0,0,0,0,0.0,0.0
Cleveland State,,102.7,,,,64.3,0.508,,18.4,,47.9,35.1,0.333,0.276,0.12,0,0,0,0,0,0,0.0,0.0
Coastal Carolina,,107.7,,,,66.8,0.529,,17.4,,52.3,35.6,0.251,0.332,-4.56,0,0,0,0,0,0,0.0,0.0
Colgate,,95.3,,,,65.7,0.495,,19.7,,46.3,26.0,0.336,0.355,-4.38,0,0,0,0,0,0,0.0,0.0
College of Charleston,,101.8,,,,68.4,0.495,,16.4,,45.0,29.9,0.41,0.386,-2.54,0,0,0,0,0,0,0.0,0.0
Colorado,,101.9,,,,66.0,0.499,,17.2,,50.2,30.1,0.305,0.432,5.73,0,0,0,0,0,0,0.0,0.0
Colorado State,,107.4,,,,64.5,0.53,,17.3,,49.2,28.7,0.292,0.423,5.23,0,0,0,0,0,0,0.0,0.0
Columbia,,101.8,,,,63.5,0.497,,16.6,,49.6,29.1,0.356,0.321,-3.18,0,0,0,0,0,0,0.0,0.0
Connecticut,,106.0,,,,64.1,0.5,,15.9,,49.3,36.3,0.293,0.346,8.07,0,0,0,0,0,0,0.0,0.0
Coppin State,,105.7,,,,69.5,0.515,,16.0,,44.5,30.1,0.453,0.341,-5.96,0,0,0,0,0,0,0.0,0.0
Cornell,,95.0,,,,67.7,0.477,,17.3,,43.8,25.2,0.406,0.315,-0.98,0,0,0,0,0,0,0.0,0.0
Creighton,,116.9,,,,67.3,0.578,,15.6,,52.1,30.8,0.35,0.381,3.41,0,0,0,0,0,0,0.0,0.0
Dartmouth,,90.4,,,,63.4,0.445,,19.1,,48.0,27.5,0.308,0.367,-3.56,0,0,0,0,0,0,0.0,0.0
Davidson,,112.4,,,,68.8,0.511,,14.3,,52.1,35.4,0.386,0.371,-1.68,0,0,0,0,0,0,0.0,0.0
Dayton,,108.7,,,,65.0,0.507,,16.6,,50.5,36.3,0.403,0.335,4.3,0,0,0,0,0,0,0.0,0.0
Delaware,,100.6,,,,67.2,0.475,,16.3,,46.6,28.9,0.31,0.434,-2.18,0,0,0,0,0,0,0.0,0.0
Delaware State,,104.2,,,,62.1,0.491,,14.0,,42.0,30.3,0.323,0.312,-6.78,0,0,0,0,0,0,0.0,0.0
Denver,,109.8,,,,61.3,0.573,,17.7,,44.1,23.5,0.429,0.352,-1.47,0,0,0,0,0,0,0.0,0.0
DePaul,,102.9,,,,71.8,0.495,,15.8,,42.7,31.4,0.342,0.264,4.57,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,107.1,,,,67.1,0.491,,15.7,,49.2,35.8,0.275,0.427,-0.01,0,0,0,0,0,0,0.0,0.0
Drake,,98.5,,,,67.0,0.498,,17.0,,46.2,24.7,0.326,0.418,2.96,0,0,0,0,0,0,0.0,0.0
Drexel,,107.2,,,,60.9,0.501,,16.3,,52.5,34.4,0.321,0.39,-1.8,0,0,0,0,0,0,0.0,0.0
Duke,,112.3,,,,68.3,0.528,,15.1,,49.8,34.7,0.386,0.451,8.4,0,0,0,0,0,0,0.0,0.0
Duquesne,,104.6,,,,69.2,0.507,,15.1,,41.7,29.6,0.333,0.37,3.96,0,0,0,0,0,0,0.0,0.0
East Carolina,,102.4,,,,66.8,0.505,,17.6,,47.8,31.5,0.394,0.346,2.53,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,101.5,,,,66.7,0.477,,16.8,,48.2,36.8,0.236,0.392,-1.78,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,100.5,,,,64.2,0.482,,17.3,,46.0,32.0,0.272,0.312,-6.48,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,104.0,,,,62.8,0.501,,14.9,,44.1,27.9,0.397,0.321,-5.93,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,88.8,,,,59.5,0.424,,19.4,,44.7,32.3,0.322,0.358,-1.68,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,104.7,,,,69.1,0.486,,14.5,,45.9,31.4,0.414,0.344,-3.23,0,0,0,0,0,0,0.0,0.0
Elon,,98.3,,,,70.5,0.486,,16.9,,46.0,28.2,0.366,0.322,-3.03,0,0,0,0,0,0,0.0,0.0
Evansville,,106.1,,,,67.4,0.512,,16.2,,43.2,26.9,0.261,0.431,3.56,0,0,0,0,0,0,0.0,0.0
Fairfield,,100.2,,,,65.2,0.506,,19.2,,48.1,34.2,0.336,0.327,-1.34,0,0,0,0,0,0,0.0,0.0
FDU,,89.0,,,,68.2,0.447,,19.3,,45.1,29.5,0.247,0.327,-5.06,0,0,0,0,0,0,0.0,0.0
Florida,,115.4,,,,65.1,0.548,,14.4,,49.2,33.5,0.446,0.332,7.33,0,0,0,0,0,0,0.0,0.0
Florida A&M,,93.5,,,,70.0,0.451,,18.5,,45.2,36.3,0.282,0.283,-6.29,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,99.3,,,,64.8,0.473,,15.6,,45.9,32.9,0.353,0.289,0.77,0,0,0,0,0,0,0.0,0.0
Florida Gulf Coast,,104.4,,,,68.5,0.525,,18.5,,47.9,34.0,0.372,0.337,-1.96,0,0,0,0,0,0,0.0,0.0
Florida International,,97.0,,,,64.4,0.466,,19.1,,45.7,32.8,0.295,0.388,-1.1,0,0,0,0,0,0,0.0,0.0
Florida State,,102.2,,,,67.3,0.512,,19.7,,50.0,35.0,0.318,0.348,7.62,0,0,0,0,0,0,0.0,0.0
Fordham,,91.3,,,,67.5,0.423,,16.7,,47.0,36.2,0.29,0.316,1.92,0,0,0,0,0,0,0.0,0.0
Fresno State,,101.5,,,,63.1,0.463,,14.1,,44.7,29.9,0.339,0.37,0.77,0,0,0,0,0,0,0.0,0.0
Furman,,100.2,,,,64.6,0.478,,18.2,,49.4,34.9,0.378,0.369,-3.9,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,98.3,,,,66.1,0.468,,17.6,,49.0,34.9,0.34,0.344,-4.82,0,0,0,0,0,0,0.0,0.0
George Mason,,102.5,,,,67.6,0.507,,19.1,,49.5,33.9,0.263,0.409,-1.67,0,0,0,0,0,0,0.0,0.0
George Washington,,96.8,,,,64.0,0.462,,17.2,,47.2,35.8,0.23,0.285,4.15,0,0,0,0,0,0,0.0,0.0
Georgetown,,107.4,,,,63.3,0.519,,16.8,,52.1,35.8,0.308,0.386,7.69,0,0,0,0,0,0,0.0,0.0
Georgia,,98.0,,,,61.4,0.453,,14.2,,46.4,30.5,0.37,0.303,7.95,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,98.8,,,,66.7,0.516,,19.7,,46.7,29.1,0.289,0.319,-3.78,0,0,0,0,0,0,0.0,0.0
Georgia State,,102.2,,,,65.2,0.481,,15.0,,48.5,32.5,0.29,0.343,-2.99,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,94.8,,,,63.2,0.475,,19.4,,50.4,33.5,0.309,0.287,4.13,0,0,0,0,0,0,0.0,0.0
Gonzaga,,110.7,,,,66.5,0.535,,17.0,,52.0,34.6,0.326,0.461,3.25,0,0,0,0,0,0,0.0,0.0
Grambling,,80.9,,,,66.5,0.398,,21.2,,42.4,27.8,0.287,0.357,-9.39,0,0,0,0,0,0,0.0,0.0
Green Bay,,97.9,,,,65.6,0.473,,18.3,,48.1,33.5,0.281,0.332,1.04,0,0,0,0,0,0,0.0,0.0
Hampton,,94.5,,,,67.9,0.452,,17.6,,46.4,32.6,0.345,0.387,-7.93,0,0,0,0,0,0,0.0,0.0
Hartford,,90.0,,,,65.6,0.486,,20.9,,41.7,21.7,0.466,0.308,-6.19,0,0,0,0,0,0,0.0,0.0
Harvard,,107.3,,,,60.9,0.529,,17.5,,51.3,30.3,0.348,0.411,-1.56,0,0,0,0,0,0,0.0,0.0
Hawaii,,102.9,,,,70.7,0.506,,18.2,,49.2,34.7,0.277,0.434,-0.52,0,0,0,0,0,0,0.0,0.0
High Point,,107.4,,,,65.1,0.517,,16.1,,46.2,31.8,0.386,0.385,-4.13,0,0,0,0,0,0,0.0,0.0
Hofstra,,97.7,,,,66.9,0.449,,17.5,,47.3,33.5,0.269,0.431,-1.1,0,0,0,0,0,0,0.0,0.0
Holy Cross,,98.4,,,,66.1,0.483,,17.9,,48.0,30.0,0.312,0.332,-4.23,0,0,0,0,0,0,0.0,0.0
Houston,,104.7,,,,67.7,0.512,,18.0,,49.9,35.2,0.271,0.33,0.21,0,0,0,0,0,0,0.0,0.0
Houston Christian,,98.1,,,,74.4,0.464,,17.6,,45.5,33.6,0.258,0.378,-6.1,0,0,0,0,0,0,0.0,0.0
Howard,,89.1,,,,67.8,0.427,,21.3,,47.4,35.0,0.272,0.461,-4.16,0,0,0,0,0,0,0.0,0.0
Idaho,,107.5,,,,64.3,0.54,,17.9,,49.5,32.5,0.324,0.412,-0.43,0,0,0,0,0,0,0.0,0.0
Idaho State,,97.7,,,,65.9,0.479,,17.9,,43.6,30.9,0.34,0.35,-2.77,0,0,0,0,0,0,0.0,0.0
Illinois,,100.5,,,,64.5,0.494,,17.8,,48.7,31.3,0.351,0.304,7.99,0,0,0,0,0,0,0.0,0.0
Illinois State,,106.2,,,,64.4,0.52,,16.3,,49.3,27.7,0.427,0.386,2.64,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,94.2,,,,64.1,0.455,,19.0,,47.0,34.0,0.368,0.335,-1.3,0,0,0,0,0,0,0.0,0.0
Indiana,,115.5,,,,66.9,0.552,,16.5,,50.8,35.3,0.275,0.445,7.8,0,0,0,0,0,0,0.0,0.0
Indiana State,,98.6,,,,64.4,0.478,,16.6,,47.0,26.3,0.342,0.383,3.08,0,0,0,0,0,0,0.0,0.0
Iona,,114.8,,,,71.4,0.565,,15.1,,48.1,32.1,0.323,0.303,-1.82,0,0,0,0,0,0,0.0,0.0
Iowa,,107.1,,,,68.2,0.505,,15.6,,48.1,32.9,0.272,0.385,6.53,0,0,0,0,0,0,0.0,0.0
Iowa State,,108.6,,,,67.5,0.526,,15.8,,51.8,32.3,0.416,0.387,7.32,0,0,0,0,0,0,0.0,0.0
IU Indy,,107.8,,,,66.4,0.493,,15.0,,46.9,34.7,0.284,0.345,-1.75,0,0,0,0,0,0,0.0,0.0
Jackson State,,87.1,,,,63.3,0.422,,20.2,,45.9,33.7,0.251,0.334,-7.0,0,0,0,0,0,0,0.0,0.0
Jacksonville,,96.5,,,,66.8,0.463,,18.6,,47.7,36.3,0.281,0.35,0.1,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,99.0,,,,65.1,0.466,,17.3,,46.7,33.5,0.303,0.421,-5.23,0,0,0,0,0,0,0.0,0.0
James Madison,,99.1,,,,66.2,0.492,,16.9,,43.4,29.1,0.381,0.314,-2.11,0,0,0,0,0,0,0.0,0.0
Kansas,,108.8,,,,67.3,0.523,,16.4,,52.1,34.9,0.296,0.398,9.93,0,0,0,0,0,0,0.0,0.0
Kansas City,,99.2,,,,64.5,0.51,,18.2,,42.2,26.0,0.419,0.305,-1.75,0,0,0,0,0,0,0.0,0.0
Kansas State,,104.8,,,,67.0,0.489,,17.5,,51.3,40.7,0.295,0.432,7.53,0,0,0,0,0,0,0.0,0.0
Kennesaw State,,94.3,,,,64.4,0.477,,18.3,,42.6,28.7,0.363,0.319,-0.49,0,0,0,0,0,0,0.0,0.0
Kent State,,103.6,,,,67.6,0.507,,17.7,,47.1,33.7,0.315,0.365,-0.95,0,0,0,0,0,0,0.0,0.0
Kentucky,,116.5,,,,66.4,0.538,,14.2,,52.9,37.1,0.265,0.417,7.93,0,0,0,0,0,0,0.0,0.0
La Salle,,105.4,,,,68.6,0.532,,16.7,,44.4,27.3,0.337,0.298,1.83,0,0,0,0,0,0,0.0,0.0
Lafayette,,104.8,,,,66.5,0.524,,16.9,,42.6,23.8,0.445,0.343,-4.01,0,0,0,0,0,0,0.0,0.0
Lamar,,106.6,,,,68.7,0.469,,14.4,,51.7,37.8,0.218,0.41,-3.77,0,0,0,0,0,0,0.0,0.0
Lehigh,,110.3,,,,68.1,0.507,,14.0,,47.9,31.7,0.358,0.378,-5.14,0,0,0,0,0,0,0.0,0.0
Liberty,,103.2,,,,66.4,0.488,,15.6,,48.5,32.7,0.221,0.356,-4.81,0,0,0,0,0,0,0.0,0.0
Lipscomb,,100.1,,,,71.1,0.496,,17.8,,45.2,31.2,0.344,0.342,-1.23,0,0,0,0,0,0,0.0,0.0
Little Rock,,96.2,,,,65.2,0.455,,16.4,,45.5,27.8,0.297,0.406,0.03,0,0,0,0,0,0,0.0,0.0
Long Beach State,,109.1,,,,67.2,0.527,,16.3,,50.7,34.7,0.329,0.42,0.87,0,0,0,0,0,0,0.0,0.0
Long Island University,,108.5,,,,74.8,0.532,,18.5,,48.6,34.2,0.312,0.497,-5.1,0,0,0,0,0,0,0.0,0.0
Longwood,,100.0,,,,73.1,0.503,,16.0,,43.9,24.9,0.398,0.279,-5.99,0,0,0,0,0,0,0.0,0.0
Louisiana,,95.9,,,,70.0,0.477,,19.5,,50.0,33.5,0.293,0.428,-2.28,0,0,0,0,0,0,0.0,0.0
Louisiana State,,97.3,,,,66.2,0.451,,16.2,,48.2,34.6,0.272,0.299,5.51,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,100.2,,,,68.2,0.486,,16.1,,45.2,31.3,0.386,0.308,-1.19,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,93.2,,,,64.5,0.47,,17.6,,43.9,26.4,0.332,0.284,-0.95,0,0,0,0,0,0,0.0,0.0
Louisville,,100.5,,,,67.0,0.473,,17.4,,49.7,35.7,0.321,0.362,9.02,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,93.5,,,,60.5,0.462,,20.2,,47.4,32.4,0.26,0.372,-1.77,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,103.1,,,,65.3,0.472,,17.2,,49.6,38.1,0.273,0.429,-2.72,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,102.5,,,,67.9,0.483,,16.9,,47.5,32.9,0.33,0.372,1.17,0,0,0,0,0,0,0.0,0.0
Maine,,101.3,,,,66.8,0.492,,16.6,,46.0,30.9,0.305,0.258,-6.54,0,0,0,0,0,0,0.0,0.0
Manhattan,,103.5,,,,68.3,0.502,,19.8,,50.0,36.4,0.362,0.402,-4.13,0,0,0,0,0,0,0.0,0.0
Marist,,98.0,,,,68.8,0.475,,18.8,,46.0,31.1,0.328,0.424,-3.29,0,0,0,0,0,0,0.0,0.0
Marquette,,106.6,,,,70.7,0.501,,16.0,,47.4,33.9,0.293,0.409,7.5,0,0,0,0,0,0,0.0,0.0
Marshall,,105.7,,,,65.7,0.486,,15.9,,52.6,41.0,0.316,0.38,4.94,0,0,0,0,0,0,0.0,0.0
Maryland,,101.5,,,,66.9,0.475,,16.6,,49.3,34.3,0.292,0.465,5.98,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,90.7,,,,68.9,0.435,,17.8,,44.9,31.7,0.292,0.322,-6.02,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,86.8,,,,68.0,0.425,,21.1,,48.0,35.6,0.327,0.317,-4.72,0,0,0,0,0,0,0.0,0.0
Massachusetts,,102.8,,,,73.9,0.496,,16.8,,47.3,34.5,0.352,0.334,2.97,0,0,0,0,0,0,0.0,0.0
McNeese State,,100.3,,,,66.5,0.468,,15.4,,48.9,33.9,0.283,0.331,-3.76,0,0,0,0,0,0,0.0,0.0
Memphis,,110.0,,,,67.1,0.54,,16.3,,48.7,31.3,0.269,0.413,5.26,0,0,0,0,0,0,0.0,0.0
Mercer,,103.5,,,,65.4,0.524,,19.6,,48.7,33.5,0.371,0.373,-1.44,0,0,0,0,0,0,0.0,0.0
Miami (FL),,106.2,,,,65.0,0.497,,14.9,,47.5,32.5,0.378,0.333,6.17,0,0,0,0,0,0,0.0,0.0
Miami (OH),,98.9,,,,60.9,0.509,,19.4,,46.0,27.6,0.421,0.315,1.93,0,0,0,0,0,0,0.0,0.0
Michigan,,107.2,,,,61.2,0.532,,15.5,,47.3,28.0,0.443,0.283,8.98,0,0,0,0,0,0,0.0,0.0
Michigan State,,109.7,,,,65.1,0.527,,16.7,,54.1,36.1,0.276,0.377,9.82,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,108.0,,,,66.5,0.541,,17.8,,49.8,35.0,0.25,0.47,-0.13,0,0,0,0,0,0,0.0,0.0
Milwaukee,,98.3,,,,65.1,0.491,,18.1,,47.8,31.9,0.426,0.386,0.06,0,0,0,0,0,0,0.0,0.0
Minnesota,,104.4,,,,63.3,0.514,,19.2,,50.0,36.4,0.289,0.389,7.89,0,0,0,0,0,0,0.0,0.0
Mississippi,,98.4,,,,66.3,0.472,,17.5,,49.7,35.8,0.248,0.425,5.8,0,0,0,0,0,0,0.0,0.0
Mississippi State,,107.6,,,,65.4,0.516,,15.4,,50.1,31.6,0.347,0.327,4.86,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,96.9,,,,70.0,0.463,,17.8,,47.4,33.9,0.384,0.35,-7.65,0,0,0,0,0,0,0.0,0.0
Missouri,,120.7,,,,66.4,0.58,,13.5,,48.0,30.4,0.379,0.375,5.68,0,0,0,0,0,0,0.0,0.0
Missouri State,,102.3,,,,63.2,0.488,,14.3,,48.8,27.7,0.309,0.29,3.92,0,0,0,0,0,0,0.0,0.0
Monmouth,,95.4,,,,69.6,0.471,,17.3,,40.7,29.6,0.314,0.325,-3.18,0,0,0,0,0,0,0.0,0.0
Montana,,105.4,,,,66.1,0.52,,16.6,,47.0,28.3,0.31,0.398,-3.39,0,0,0,0,0,0,0.0,0.0
Montana State,,101.7,,,,68.2,0.484,,16.9,,46.8,31.9,0.339,0.358,-4.62,0,0,0,0,0,0,0.0,0.0
Morehead State,,101.3,,,,62.0,0.499,,20.5,,49.7,36.4,0.37,0.375,-3.83,0,0,0,0,0,0,0.0,0.0
Morgan State,,97.9,,,,67.5,0.476,,19.4,,46.5,34.9,0.3,0.41,-5.54,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,92.4,,,,64.4,0.476,,21.6,,47.5,34.7,0.329,0.3,-4.9,0,0,0,0,0,0,0.0,0.0
Murray State,,109.8,,,,66.1,0.537,,18.0,,49.2,34.9,0.349,0.439,-2.6,0,0,0,0,0,0,0.0,0.0
Navy,,92.2,,,,62.0,0.459,,20.0,,46.2,31.3,0.382,0.333,-4.74,0,0,0,0,0,0,0.0,0.0
NC State,,107.3,,,,67.7,0.504,,15.8,,51.0,35.8,0.261,0.363,6.8,0,0,0,0,0,0,0.0,0.0
Nebraska,,97.2,,,,62.1,0.49,,18.7,,46.6,27.5,0.394,0.287,8.25,0,0,0,0,0,0,0.0,0.0
Nevada,,105.5,,,,65.7,0.513,,17.5,,50.3,34.9,0.343,0.445,-0.37,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,108.2,,,,69.3,0.527,,16.2,,50.2,32.8,0.387,0.356,4.37,0,0,0,0,0,0,0.0,0.0
New Hampshire,,94.0,,,,65.1,0.469,,17.4,,46.1,28.7,0.399,0.342,-7.66,0,0,0,0,0,0,0.0,0.0
New Mexico,,109.3,,,,66.3,0.531,,17.2,,52.7,34.7,0.368,0.394,3.34,0,0,0,0,0,0,0.0,0.0
New Mexico State,,110.1,,,,70.7,0.515,,17.3,,54.6,41.1,0.247,0.517,0.08,0,0,0,0,0,0,0.0,0.0
Niagara,,102.1,,,,68.4,0.469,,15.6,,44.3,33.6,0.393,0.37,-2.86,0,0,0,0,0,0,0.0,0.0
Nicholls State,,96.1,,,,68.7,0.491,,19.2,,41.3,27.3,0.387,0.371,-3.94,0,0,0,0,0,0,0.0,0.0
NJIT,,101.5,,,,67.8,0.492,,15.9,,47.0,29.6,0.393,0.309,-8.27,0,0,0,0,0,0,0.0,0.0
Norfolk State,,99.8,,,,68.4,0.49,,18.5,,48.9,34.2,0.321,0.419,-5.39,0,0,0,0,0,0,0.0,0.0
North Carolina,,111.3,,,,72.8,0.498,,13.3,,54.8,39.1,0.235,0.373,7.07,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,96.9,,,,71.3,0.481,,18.7,,44.5,31.2,0.36,0.377,-5.89,0,0,0,0,0,0,0.0,0.0
North Carolina Central,,104.3,,,,67.8,0.528,,19.6,,47.4,31.4,0.328,0.454,-6.98,0,0,0,0,0,0,0.0,0.0
North Dakota,,98.2,,,,68.2,0.501,,18.5,,47.7,28.4,0.354,0.394,-6.33,0,0,0,0,0,0,0.0,0.0
North Dakota State,,109.2,,,,66.4,0.549,,16.4,,49.0,27.6,0.322,0.385,-2.5,0,0,0,0,0,0,0.0,0.0
