Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Oklahoma,,,,,,,0.552,,17.0,,53.9,43.5,0.345,0.465,6.88,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,,,,,,0.54,,15.0,,48.9,34.6,0.413,0.394,7.44,0,0,0,0,0,0,0.0,0.0
Old Dominion,,,,,,,0.486,,15.8,,55.1,49.6,0.26,0.325,-2.23,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,,,,,,0.491,,17.4,,51.9,38.8,0.306,0.406,-0.05,0,0,0,0,0,0,0.0,0.0
Oregon,,,,,,,0.469,,18.2,,46.6,37.6,0.378,0.379,10.28,0,0,0,0,0,0,0.0,0.0
Oregon State,,,,,,,0.531,,19.4,,48.4,29.3,0.362,0.321,7.55,0,0,0,0,0,0,0.0,0.0
Pacific,,,,,,,0.535,,17.1,,51.8,34.5,0.369,0.364,-1.59,0,0,0,0,0,0,0.0,0.0
Penn State,,,,,,,0.512,,14.8,,52.4,40.5,0.382,0.339,5.71,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,,,,,,0.471,,18.1,,48.1,28.2,0.348,0.389,-3.33,0,0,0,0,0,0,0.0,0.0
Pepperdine,,,,,,,0.432,,19.4,,49.1,40.4,0.292,0.282,1.88,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,,,,,,0.53,,14.8,,56.6,53.3,0.294,0.328,8.61,0,0,0,0,0,0,0.0,0.0
Portland,,,,,,,0.539,,18.5,,51.7,34.2,0.355,0.335,-0.05,0,0,0,0,0,0,0.0,0.0
Portland State,,,,,,,0.537,,17.3,,50.3,38.8,0.44,0.293,-3.16,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.48,,17.4,,51.5,48.8,0.305,0.378,-9.81,0,0,0,0,0,0,0.0,0.0
Presbyterian,,91.4,,,,64.1,0.481,,22.3,,49.5,29.5,0.366,0.36,,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.502,,19.6,,48.8,20.6,0.389,0.292,-7.66,0,0,0,0,0,0,0.0,0.0
Providence,,,,,,,0.506,,16.7,,50.5,45.1,0.352,0.395,7.23,0,0,0,0,0,0,0.0,0.0
Purdue,,,,,,,0.5,,15.1,,49.5,36.3,0.34,0.332,7.17,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,,,,,,0.497,,17.4,,47.2,25.9,0.305,0.36,-0.64,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,,,,,,0.471,,17.8,,54.3,46.7,0.249,0.369,-8.57,0,0,0,0,0,0,0.0,0.0
Radford,,,,,,,0.504,,18.9,,54.2,41.8,0.242,0.43,-4.37,0,0,0,0,0,0,0.0,0.0
Rhode Island,,,,,,,0.532,,15.9,,51.8,44.1,0.264,0.341,1.21,0,0,0,0,0,0,0.0,0.0
Rice,,,,,,,0.489,,17.8,,47.2,29.2,0.337,0.333,3.18,0,0,0,0,0,0,0.0,0.0
Richmond,,,,,,,0.518,,15.7,,46.5,34.6,0.359,0.331,1.08,0,0,0,0,0,0,0.0,0.0
Rider,,,,,,,0.503,,17.1,,49.5,37.3,0.34,0.331,-2.98,0,0,0,0,0,0,0.0,0.0
Robert Morris,,,,,,,0.534,,19.5,,50.8,35.3,0.308,0.367,-5.23,0,0,0,0,0,0,0.0,0.0
Rutgers,,,,,,,0.463,,19.7,,51.4,38.2,0.323,0.322,6.6,0,0,0,0,0,0,0.0,0.0
Sacramento State,,,,,,,0.454,,20.1,,45.3,24.8,0.296,0.354,-2.29,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,,,,,,0.552,,19.9,,49.7,32.4,0.345,0.26,-6.85,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,,,,,,0.484,,21.5,,49.5,,0.354,0.347,-6.24,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,,,,,,0.487,,17.3,,50.2,32.9,0.282,0.402,2.21,0,0,0,0,0,0,0.0,0.0
Saint Louis,,,,,,,0.483,,17.5,,50.8,31.3,0.313,0.384,0.99,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,,,,,,0.5,,15.4,,54.8,,0.343,0.385,1.49,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,,,,,,0.444,,19.9,,48.7,36.3,0.275,0.384,-3.43,0,0,0,0,0,0,0.0,0.0
Sam Houston,,,,,,,0.515,,17.9,,52.4,40.2,0.382,0.413,-2.59,0,0,0,0,0,0,0.0,0.0
Samford,,,,,,,0.557,,19.7,,44.3,19.7,0.501,0.35,-6.38,0,0,0,0,0,0,0.0,0.0
San Diego,,,,,,,0.484,,18.3,,48.0,29.0,0.275,0.326,1.57,0,0,0,0,0,0,0.0,0.0
San Diego State,,,,,,,0.499,,16.8,,51.6,43.5,0.311,0.34,4.74,0,0,0,0,0,0,0.0,0.0
San Francisco,,,,,,,0.497,,17.2,,48.5,30.0,0.362,0.396,0.3,0,0,0,0,0,0,0.0,0.0
San Jose State,,,,,,,0.483,,18.4,,52.7,37.8,0.246,0.356,0.44,0,0,0,0,0,0,0.0,0.0
Santa Clara,,,,,,,0.519,,21.9,,53.7,32.4,0.324,0.368,0.41,0,0,0,0,0,0,0.0,0.0
Savannah State,,,,,,,0.452,,21.9,,50.6,32.4,0.256,0.344,-1.16,0,0,0,0,0,0,0.0,0.0
Seton Hall,,,,,,,0.491,,14.9,,45.7,37.8,0.313,0.336,6.47,0,0,0,0,0,0,0.0,0.0
Siena,,,,,,,0.51,,15.5,,49.7,43.8,0.259,0.357,0.99,0,0,0,0,0,0,0.0,0.0
South Alabama,,,,,,,0.512,,17.5,,54.2,40.1,0.228,0.417,-3.75,0,0,0,0,0,0,0.0,0.0
South Carolina,,,,,,,0.503,,15.4,,48.2,40.8,0.292,0.337,4.2,0,0,0,0,0,0,0.0,0.0
South Carolina State,,,,,,,0.499,,21.4,,55.1,40.4,0.265,0.379,-9.47,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,91.3,,,,65.6,0.455,,20.3,,48.4,32.1,0.321,0.329,,0,0,0,0,0,0,0.0,0.0
South Dakota State,,,,,,,0.5,,16.6,,50.9,38.7,0.346,0.343,-1.45,0,0,0,0,0,0,0.0,0.0
South Florida,,,,,,,0.447,,16.7,,49.5,38.5,0.318,0.349,8.18,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,,,,,,0.474,,18.8,,46.4,30.9,0.274,0.368,-3.75,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,,,,,,0.52,,17.9,,51.4,33.8,0.307,0.323,-2.89,0,0,0,0,0,0,0.0,0.0
Southern,,,,,,,0.454,,20.8,,52.3,36.8,0.296,0.378,-11.5,0,0,0,0,0,0,0.0,0.0
Southern California,,,,,,,0.508,,18.0,,53.9,40.9,0.215,0.422,9.15,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,,,,,,0.479,,19.7,,49.1,32.5,0.32,0.38,3.19,0,0,0,0,0,0,0.0,0.0
SIU Edwardsville,,,,,,,0.501,,11.4,,44.8,10.9,0.338,0.306,,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,,,,,,0.492,,19.2,,51.1,35.6,0.311,0.32,3.62,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,,,,,,0.464,,13.3,,51.1,34.0,0.203,0.391,3.81,0,0,0,0,0,0,0.0,0.0
Southern Utah,,,,,,,0.508,,20.5,,52.1,28.5,0.248,0.403,-2.12,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,,,,,,0.492,,20.3,,52.5,36.3,0.251,0.37,-1.12,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,,,,,,0.496,,20.1,,46.4,,0.444,0.336,-6.66,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,,,,,,0.462,,18.2,,52.3,,0.244,0.372,6.83,0,0,0,0,0,0,0.0,0.0
Stanford,,,,,,,0.525,,16.0,,49.7,36.6,0.335,0.335,6.91,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,,,,,,0.487,,15.8,,50.5,31.1,0.313,0.3,-3.21,0,0,0,0,0,0,0.0,0.0
Stetson,,,,,,,0.449,,17.1,,49.6,40.8,0.417,0.3,1.17,0,0,0,0,0,0,0.0,0.0
Stony Brook,,,,,,,0.465,,16.7,,50.9,35.4,0.302,0.362,-6.49,0,0,0,0,0,0,0.0,0.0
Syracuse,,,,,,,0.544,,17.8,,51.7,48.2,0.326,0.388,9.48,0,0,0,0,0,0,0.0,0.0
TCU,,,,,,,0.484,,18.3,,49.8,28.7,0.347,0.374,3.96,0,0,0,0,0,0,0.0,0.0
Temple,,,,,,,0.511,,16.4,,52.2,37.6,0.368,0.287,3.9,0,0,0,0,0,0,0.0,0.0
Tennessee,,,,,,,0.509,,15.5,,53.0,39.5,0.346,0.367,7.71,0,0,0,0,0,0,0.0,0.0
Tennessee State,,,,,,,0.502,,18.8,,49.5,39.5,0.256,0.4,-4.47,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,,,,,,0.496,,18.4,,49.6,38.8,0.311,0.323,-4.68,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,,,,,,0.513,,15.1,,50.7,43.2,0.373,0.322,-4.9,0,0,0,0,0,0,0.0,0.0
Texas,,,,,,,0.485,,15.3,,53.4,40.6,0.274,0.386,8.09,0,0,0,0,0,0,0.0,0.0
Texas A&M,,,,,,,0.504,,16.2,,53.6,42.2,0.306,0.468,6.13,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,,,,,,0.469,,20.4,,52.6,45.8,0.314,0.434,-1.46,0,0,0,0,0,0,0.0,0.0
Texas Southern,,,,,,,0.493,,22.1,,47.3,33.2,0.228,0.4,-7.46,0,0,0,0,0,0,0.0,0.0
Texas State,,,,,,,0.512,,18.0,,51.9,43.4,0.332,0.377,-3.93,0,0,0,0,0,0,0.0,0.0
Texas Tech,,,,,,,0.511,,17.0,,48.5,34.8,0.318,0.369,8.04,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,,,,,,0.5,,20.1,,49.6,25.7,0.284,0.412,-3.01,0,0,0,0,0,0,0.0,0.0
The Citadel,,,,,,,0.51,,17.1,,51.3,33.1,0.361,0.348,-5.98,0,0,0,0,0,0,0.0,0.0
Toledo,,,,,,,0.467,,22.4,,48.8,34.9,0.303,0.336,-0.96,0,0,0,0,0,0,0.0,0.0
Towson,,,,,,,0.457,,16.4,,47.8,41.8,0.355,0.348,-1.27,0,0,0,0,0,0,0.0,0.0
Troy,,,,,,,0.531,,15.0,,48.7,36.1,0.373,0.305,-4.22,0,0,0,0,0,0,0.0,0.0
Tulane,,,,,,,0.467,,17.5,,48.9,35.1,0.268,0.372,0.9,0,0,0,0,0,0,0.0,0.0
Tulsa,,,,,,,0.499,,18.5,,54.3,39.5,0.306,0.405,4.84,0,0,0,0,0,0,0.0,0.0
UAB,,,,,,,0.514,,14.7,,50.0,32.8,0.349,0.346,3.67,0,0,0,0,0,0,0.0,0.0
UC Davis,,,,,,,0.532,,18.3,,48.2,25.9,0.392,0.379,-3.4,0,0,0,0,0,0,0.0,0.0
UC Irvine,,,,,,,0.492,,15.8,,47.5,28.2,0.322,0.316,-1.8,0,0,0,0,0,0,0.0,0.0
UC Riverside,,,,,,,0.481,,18.7,,52.7,33.1,0.301,0.309,-3.76,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,,,,,,0.497,,20.4,,50.9,32.3,0.306,0.4,-1.1,0,0,0,0,0,0,0.0,0.0
UCF,,,,,,,0.51,,18.0,,51.4,36.3,0.363,0.329,1.26,0,0,0,0,0,0,0.0,0.0
UCLA,,,,,,,0.557,,16.3,,52.6,39.5,0.332,0.312,7.19,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,,,,,,0.504,,19.4,,47.9,36.2,0.327,0.364,-4.19,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,,,,,,0.45,,19.0,,48.5,39.4,0.334,0.369,-4.33,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,,,,,,0.483,,16.8,,45.1,32.7,0.414,0.295,-0.66,0,0,0,0,0,0,0.0,0.0
UT Arlington,,,,,,,0.529,,16.6,,50.9,32.6,0.341,0.362,-3.37,0,0,0,0,0,0,0.0,0.0
Utah,,,,,,,0.544,,18.6,,53.7,28.5,0.379,0.401,5.72,0,0,0,0,0,0,0.0,0.0
Utah State,,,,,,,0.557,,15.5,,55.4,36.5,0.311,0.383,0.07,0,0,0,0,0,0,0.0,0.0
Utah Valley,,110.4,,,,62.7,0.536,,17.2,,53.2,32.2,0.351,0.393,,0,0,0,0,0,0,0.0,0.0
UTEP,,,,,,,0.468,,14.6,,50.8,47.4,0.284,0.464,3.21,0,0,0,0,0,0,0.0,0.0
UTSA,,,,,,,0.493,,16.6,,48.8,37.8,0.408,0.39,-4.17,0,0,0,0,0,0,0.0,0.0
Valparaiso,,,,,,,0.484,,19.9,,48.7,32.9,0.387,0.344,2.22,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,,,,,,0.509,,19.0,,53.4,33.4,0.342,0.438,3.81,0,0,0,0,0,0,0.0,0.0
Vermont,,,,,,,0.532,,17.8,,50.3,35.7,0.275,0.453,-4.27,0,0,0,0,0,0,0.0,0.0
Villanova,,,,,,,0.508,,16.1,,53.5,47.7,0.32,0.419,8.72,0,0,0,0,0,0,0.0,0.0
Virginia,,,,,,,0.463,,17.6,,51.0,36.0,0.294,0.323,8.34,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,,,,,,0.52,,16.3,,49.5,36.2,0.32,0.367,-0.65,0,0,0,0,0,0,0.0,0.0
VMI,,,,,,,0.539,,14.6,,42.3,39.4,0.537,0.326,-7.49,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,,,,,,0.49,,16.5,,52.2,41.6,0.318,0.409,6.88,0,0,0,0,0,0,0.0,0.0
Wagner,,,,,,,0.515,,19.3,,49.3,30.4,0.358,0.364,-8.6,0,0,0,0,0,0,0.0,0.0
Wake Forest,,,,,,,0.524,,18.1,,53.9,39.0,0.213,0.435,7.36,0,0,0,0,0,0,0.0,0.0
Washington,,,,,,,0.492,,16.7,,55.5,32.0,0.203,0.435,8.19,0,0,0,0,0,0,0.0,0.0
Washington State,,,,,,,0.488,,16.8,,52.3,26.8,0.318,0.27,7.5,0,0,0,0,0,0,0.0,0.0
Weber State,,,,,,,0.548,,19.3,,50.0,22.0,0.403,0.402,-2.39,0,0,0,0,0,0,0.0,0.0
West Virginia,,,,,,,0.485,,14.8,,54.1,53.2,0.34,0.359,8.34,0,0,0,0,0,0,0.0,0.0
Western Carolina,,,,,,,0.502,,16.9,,51.4,45.0,0.348,0.314,-5.13,0,0,0,0,0,0,0.0,0.0
Western Illinois,,,,,,,0.492,,18.5,,47.3,25.4,0.288,0.306,-4.04,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,,,,,,0.52,,16.8,,53.4,43.2,0.37,0.335,-1.23,0,0,0,0,0,0,0.0,0.0
Western Michigan,,,,,,,0.455,,17.7,,49.3,32.8,0.395,0.4,-3.19,0,0,0,0,0,0,0.0,0.0
Wichita State,,,,,,,0.491,,18.8,,53.8,39.1,0.331,0.338,2.08,0,0,0,0,0,0,0.0,0.0
William & Mary,,,,,,,0.477,,18.8,,50.2,33.1,0.41,0.315,-2.79,0,0,0,0,0,0,0.0,0.0
Winston-Salem,,,,,,,0.429,,21.5,,47.3,,0.291,0.351,,0,0,0,0,0,0,0.0,0.0
Winthrop,,,,,,,0.447,,17.3,,49.0,35.9,0.292,0.262,-4.54,0,0,0,0,0,0,0.0,0.0
Wisconsin,,,,,,,0.499,,14.4,,52.0,31.7,0.351,0.346,8.43,0,0,0,0,0,0,0.0,0.0
Wofford,,,,,,,0.512,,17.6,,51.4,37.7,0.323,0.383,-5.45,0,0,0,0,0,0,0.0,0.0
Wright State,,,,,,,0.467,,17.2,,47.8,31.8,0.354,0.406,0.23,0,0,0,0,0,0,0.0,0.0
Wyoming,,,,,,,0.524,,17.9,,51.0,28.5,0.34,0.534,3.53,0,0,0,0,0,0,0.0,0.0
Xavier,,,,,,,0.524,,18.5,,55.9,42.0,0.329,0.461,4.65,0,0,0,0,0,0,0.0,0.0
Yale,,,,,,,0.481,,20.1,,51.1,29.1,0.233,0.396,-5.17,0,0,0,0,0,0,0.0,0.0
Youngstown State,,,,,,,0.462,,16.7,,50.5,38.6,0.286,0.357,-0.11,0,0,0,0,0,0,0.0,0.0
