Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Brown,,,,,,,0.509,,17.0,,48.8,30.5,0.281,0.418,-5.89,0,0,0,0,0,0,0.0,0.0
Bucknell,,,,,,,0.482,,21.5,,49.1,30.5,0.313,0.42,-7.07,0,0,0,0,0,0,0.0,0.0
Buffalo,,,,,,,0.476,,19.0,,51.0,39.1,0.347,0.39,-0.47,0,0,0,0,0,0,0.0,0.0
Butler,,,,,,,0.532,,13.8,,49.8,30.8,0.419,0.332,-0.38,0,0,0,0,0,0,0.0,0.0
Cal Poly,,,,,,,0.487,,17.2,,48.8,32.9,0.359,0.327,-1.48,0,0,0,0,0,0,0.0,0.0
Cal State Fullerton,,,,,,,0.456,,19.3,,47.2,30.6,0.354,0.387,-1.06,0,0,0,0,0,0,0.0,0.0
Cal State Northridge,,,,,,,0.466,,19.4,,48.1,37.2,0.3,0.407,0.41,0,0,0,0,0,0,0.0,0.0
California,,,,,,,0.502,,16.3,,48.8,36.5,0.322,0.362,7.45,0,0,0,0,0,0,0.0,0.0
Campbell,,,,,,,0.496,,18.3,,46.5,31.6,0.3,0.351,-5.19,0,0,0,0,0,0,0.0,0.0
Canisius,,,,,,,0.439,,15.8,,47.3,39.2,0.352,0.306,-4.82,0,0,0,0,0,0,0.0,0.0
Centenary (LA),,,,,,,0.504,,17.8,,49.8,,0.287,0.393,-1.48,0,0,0,0,0,0,0.0,0.0
Central Connecticut State,,,,,,,0.497,,18.5,,54.9,41.8,0.223,0.392,-9.29,0,0,0,0,0,0,0.0,0.0
Central Michigan,,,,,,,0.5,,19.7,,50.3,30.8,0.277,0.474,1.35,0,0,0,0,0,0,0.0,0.0
Charleston Southern,,,,,,,0.475,,23.0,,50.1,31.0,0.291,0.379,-6.22,0,0,0,0,0,0,0.0,0.0
Charlotte,,,,,,,0.511,,16.8,,52.2,37.7,0.391,0.356,8.69,0,0,0,0,0,0,0.0,0.0
Chattanooga,,,,,,,0.489,,18.2,,52.2,41.9,0.282,0.337,0.57,0,0,0,0,0,0,0.0,0.0
Chicago State,,,,,,,0.436,,21.6,,49.2,39.7,0.263,0.352,0.51,0,0,0,0,0,0,0.0,0.0
Cincinnati,,,,,,,0.517,,14.4,,54.0,46.2,0.279,0.405,6.76,0,0,0,0,0,0,0.0,0.0
Clemson,,,,,,,0.487,,17.5,,53.3,46.2,0.305,0.365,5.16,0,0,0,0,0,0,0.0,0.0
Cleveland State,,,,,,,0.494,,20.4,,49.5,32.3,0.302,0.399,-1.46,0,0,0,0,0,0,0.0,0.0
Coastal Carolina,,,,,,,0.458,,20.3,,46.3,35.5,0.355,0.448,-6.91,0,0,0,0,0,0,0.0,0.0
Colgate,,,,,,,0.499,,16.3,,49.6,30.5,0.274,0.414,-7.15,0,0,0,0,0,0,0.0,0.0
College of Charleston,,,,,,,0.485,,16.8,,52.2,39.1,0.271,0.377,-3.12,0,0,0,0,0,0,0.0,0.0
Colorado,,,,,,,0.505,,16.4,,54.0,43.4,0.292,0.363,4.99,0,0,0,0,0,0,0.0,0.0
Colorado State,,,,,,,0.523,,22.0,,53.4,32.7,0.243,0.446,4.28,0,0,0,0,0,0,0.0,0.0
Columbia,,,,,,,0.491,,24.2,,50.8,20.7,0.441,0.409,-3.72,0,0,0,0,0,0,0.0,0.0
Connecticut,,,,,,,0.521,,18.6,,53.0,41.8,0.194,0.391,7.59,0,0,0,0,0,0,0.0,0.0
Coppin State,,,,,,,0.414,,20.5,,50.1,39.9,0.272,0.33,-7.82,0,0,0,0,0,0,0.0,0.0
Cornell,,,,,,,0.449,,19.6,,47.2,25.7,0.443,0.259,-2.58,0,0,0,0,0,0,0.0,0.0
Creighton,,,,,,,0.527,,17.6,,52.8,38.4,0.338,0.369,1.39,0,0,0,0,0,0,0.0,0.0
Dartmouth,,,,,,,0.525,,18.2,,42.7,19.4,0.494,0.288,-5.71,0,0,0,0,0,0,0.0,0.0
Davidson,,,,,,,0.506,,19.2,,51.2,36.9,0.397,0.323,0.72,0,0,0,0,0,0,0.0,0.0
Dayton,,,,,,,0.51,,16.7,,55.8,44.9,0.346,0.394,3.39,0,0,0,0,0,0,0.0,0.0
Delaware,,,,,,,0.473,,17.0,,51.4,35.8,0.37,0.304,-1.39,0,0,0,0,0,0,0.0,0.0
Delaware State,,,,,,,0.478,,17.0,,45.8,30.9,0.423,0.319,-10.54,0,0,0,0,0,0,0.0,0.0
Denver,,,,,,,0.488,,16.5,,47.5,23.9,0.274,0.271,-1.6,0,0,0,0,0,0,0.0,0.0
DePaul,,,,,,,0.461,,19.1,,50.4,40.7,0.308,0.356,5.55,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,,,,,,0.476,,15.2,,52.1,38.3,0.291,0.322,1.05,0,0,0,0,0,0,0.0,0.0
Drake,,,,,,,0.524,,17.9,,49.6,26.1,0.397,0.404,-0.54,0,0,0,0,0,0,0.0,0.0
Drexel,,,,,,,0.465,,15.2,,49.8,40.3,0.339,0.377,-2.4,0,0,0,0,0,0,0.0,0.0
Duke,,,,,,,0.563,,16.0,,50.7,42.8,0.376,0.41,9.16,0,0,0,0,0,0,0.0,0.0
Duquesne,,,,,,,0.472,,20.4,,47.6,29.6,0.294,0.365,3.43,0,0,0,0,0,0,0.0,0.0
East Carolina,,,,,,,0.451,,18.4,,49.7,38.1,0.406,0.376,6.66,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,,,,,,0.498,,18.4,,51.7,40.7,0.246,0.395,-1.55,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,,,,,,0.484,,17.7,,48.7,38.6,0.32,0.381,-1.7,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,,,,,,0.458,,18.1,,49.1,38.5,0.34,0.301,-2.33,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,,,,,,0.468,,20.4,,49.0,35.0,0.274,0.471,-0.68,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,,,,,,0.531,,22.1,,48.2,24.1,0.307,0.477,-1.32,0,0,0,0,0,0,0.0,0.0
Elon,,,,,,,0.447,,19.4,,48.8,41.3,0.218,0.35,-7.06,0,0,0,0,0,0,0.0,0.0
Evansville,,,,,,,0.505,,21.3,,48.9,25.5,0.321,0.382,0.68,0,0,0,0,0,0,0.0,0.0
Fairfield,,,,,,,0.481,,21.1,,50.8,35.5,0.287,0.445,-4.29,0,0,0,0,0,0,0.0,0.0
FDU,,,,,,,0.491,,21.1,,45.3,32.3,0.37,0.401,-10.28,0,0,0,0,0,0,0.0,0.0
Florida,,,,,,,0.531,,17.2,,52.9,43.0,0.346,0.362,8.37,0,0,0,0,0,0,0.0,0.0
Florida A&M,,,,,,,0.457,,21.0,,47.5,,0.34,0.398,-7.48,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,,,,,,0.471,,17.1,,50.9,50.5,0.262,0.304,-5.32,0,0,0,0,0,0,0.0,0.0
Florida International,,,,,,,0.47,,19.6,,49.8,38.9,0.214,0.312,-0.49,0,0,0,0,0,0,0.0,0.0
Florida State,,,,,,,0.478,,18.8,,52.5,45.0,0.285,0.341,9.16,0,0,0,0,0,0,0.0,0.0
Fordham,,,,,,,0.485,,21.7,,51.3,42.7,0.241,0.353,3.46,0,0,0,0,0,0,0.0,0.0
Fresno State,,,,,,,0.499,,18.1,,49.6,39.2,0.35,0.366,5.21,0,0,0,0,0,0,0.0,0.0
Furman,,,,,,,0.492,,17.3,,49.6,36.3,0.313,0.314,-1.23,0,0,0,0,0,0,0.0,0.0
George Mason,,,,,,,0.481,,17.2,,49.2,36.1,0.289,0.377,-2.29,0,0,0,0,0,0,0.0,0.0
George Washington,,,,,,,0.464,,19.1,,47.9,34.8,0.344,0.436,3.48,0,0,0,0,0,0,0.0,0.0
Georgetown,,,,,,,0.492,,17.5,,52.2,45.4,0.255,0.444,4.2,0,0,0,0,0,0,0.0,0.0
Georgia,,,,,,,0.496,,16.7,,51.5,46.8,0.302,0.357,9.24,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,,,,,,0.502,,17.5,,53.7,43.8,0.286,0.377,-0.79,0,0,0,0,0,0,0.0,0.0
Georgia State,,,,,,,0.523,,17.3,,49.9,38.7,0.329,0.36,-4.42,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,,,,,,0.498,,17.6,,51.1,44.0,0.359,0.329,8.66,0,0,0,0,0,0,0.0,0.0
Gonzaga,,,,,,,0.531,,16.4,,56.0,42.5,0.314,0.443,0.75,0,0,0,0,0,0,0.0,0.0
Grambling,,,,,,,0.485,,18.5,,50.0,38.5,0.248,0.321,-9.91,0,0,0,0,0,0,0.0,0.0
Green Bay,,,,,,,0.543,,20.1,,48.7,25.0,0.333,0.406,-0.72,0,0,0,0,0,0,0.0,0.0
Hampton,,,,,,,0.537,,17.4,,52.0,45.7,0.317,0.415,-8.92,0,0,0,0,0,0,0.0,0.0
Hartford,,,,,,,0.446,,20.3,,52.2,44.8,0.294,0.367,-8.2,0,0,0,0,0,0,0.0,0.0
Harvard,,,,,,,0.47,,19.8,,50.8,33.0,0.315,0.27,-6.09,0,0,0,0,0,0,0.0,0.0
Hawaii,,,,,,,0.516,,15.9,,49.0,33.8,0.349,0.394,1.15,0,0,0,0,0,0,0.0,0.0
High Point,,,,,,,0.462,,18.6,,50.3,41.1,0.306,0.335,-6.26,0,0,0,0,0,0,0.0,0.0
Hofstra,,,,,,,0.433,,20.5,,52.5,47.1,0.284,0.399,-1.38,0,0,0,0,0,0,0.0,0.0
Holy Cross,,,,,,,0.449,,18.4,,54.3,42.0,0.257,0.462,-5.1,0,0,0,0,0,0,0.0,0.0
Houston,,,,,,,0.516,,19.7,,51.5,38.4,0.222,0.475,5.46,0,0,0,0,0,0,0.0,0.0
Howard,,,,,,,0.481,,15.3,,48.0,38.2,0.332,0.35,-9.23,0,0,0,0,0,0,0.0,0.0
Idaho,,,,,,,0.425,,17.8,,49.1,32.9,0.326,0.324,-1.24,0,0,0,0,0,0,0.0,0.0
Idaho State,,,,,,,0.478,,17.7,,48.0,29.9,0.365,0.351,-4.06,0,0,0,0,0,0,0.0,0.0
Illinois,,,,,,,0.536,,17.9,,53.1,38.6,0.358,0.446,9.94,0,0,0,0,0,0,0.0,0.0
Illinois State,,,,,,,0.491,,18.5,,48.8,30.6,0.262,0.327,1.51,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,,,,,,0.506,,15.7,,49.0,42.3,0.317,0.411,1.43,0,0,0,0,0,0,0.0,0.0
Indiana,,,,,,,0.528,,17.9,,51.2,40.6,0.331,0.365,12.08,0,0,0,0,0,0,0.0,0.0
Indiana State,,,,,,,0.472,,17.5,,45.7,27.0,0.327,0.375,1.73,0,0,0,0,0,0,0.0,0.0
Iona,,,,,,,0.479,,21.4,,51.1,38.5,0.263,0.455,-4.25,0,0,0,0,0,0,0.0,0.0
Iowa,,,,,,,0.511,,18.9,,54.0,44.1,0.289,0.445,7.91,0,0,0,0,0,0,0.0,0.0
Iowa State,,,,,,,0.492,,18.7,,52.7,33.7,0.166,0.477,4.89,0,0,0,0,0,0,0.0,0.0
IU Indy,,,,,,,0.508,,17.6,,50.1,38.5,0.318,0.375,-0.3,0,0,0,0,0,0,0.0,0.0
Jackson State,,,,,,,0.481,,17.2,,45.6,33.5,0.287,0.399,-10.81,0,0,0,0,0,0,0.0,0.0
Jacksonville,,,,,,,0.489,,19.6,,53.7,45.2,0.357,0.346,-5.25,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,,,,,,0.49,,19.2,,52.3,39.9,0.321,0.399,-6.43,0,0,0,0,0,0,0.0,0.0
James Madison,,,,,,,0.473,,16.1,,52.4,39.3,0.306,0.381,-3.34,0,0,0,0,0,0,0.0,0.0
Kansas,,,,,,,0.551,,17.2,,55.5,55.7,0.216,0.349,9.36,0,0,0,0,0,0,0.0,0.0
Kansas City,,,,,,,0.465,,14.7,,47.9,32.7,0.34,0.297,-1.8,0,0,0,0,0,0,0.0,0.0
Kansas State,,,,,,,0.488,,18.0,,49.1,33.3,0.269,0.38,6.77,0,0,0,0,0,0,0.0,0.0
Kent State,,,,,,,0.522,,13.8,,53.7,47.4,0.292,0.35,2.1,0,0,0,0,0,0,0.0,0.0
Kentucky,,,,,,,0.502,,16.5,,53.7,38.5,0.342,0.316,11.99,0,0,0,0,0,0,0.0,0.0
La Salle,,,,,,,0.459,,18.3,,51.2,45.4,0.296,0.33,2.64,0,0,0,0,0,0,0.0,0.0
Lafayette,,,,,,,0.536,,19.6,,46.0,23.5,0.404,0.399,-6.15,0,0,0,0,0,0,0.0,0.0
Lamar,,,,,,,0.482,,18.6,,49.5,32.3,0.364,0.406,-7.89,0,0,0,0,0,0,0.0,0.0
Lehigh,,,,,,,0.48,,20.9,,48.5,26.6,0.317,0.358,-6.5,0,0,0,0,0,0,0.0,0.0
Liberty,,,,,,,0.444,,23.4,,48.4,37.8,0.263,0.386,-7.25,0,0,0,0,0,0,0.0,0.0
Lipscomb,,95.3,,,,,0.489,,20.5,,46.4,28.5,0.374,0.399,,0,0,0,0,0,0,0.0,0.0
Little Rock,,,,,,,0.533,,20.0,,52.1,32.4,0.342,0.4,-2.51,0,0,0,0,0,0,0.0,0.0
Long Beach State,,,,,,,0.516,,19.8,,48.7,33.5,0.335,0.349,0.92,0,0,0,0,0,0,0.0,0.0
Long Island University,,,,,,,0.48,,17.0,,44.3,32.8,0.314,0.299,-7.7,0,0,0,0,0,0,0.0,0.0
Louisiana,,,,,,,0.472,,19.1,,51.1,42.2,0.26,0.397,0.16,0,0,0,0,0,0,0.0,0.0
Louisiana State,,,,,,,0.512,,19.4,,51.9,37.3,0.302,0.337,5.82,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,,,,,,0.494,,16.9,,56.0,43.5,0.268,0.42,2.52,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,,,,,,0.483,,18.3,,49.7,41.8,0.285,0.339,-4.42,0,0,0,0,0,0,0.0,0.0
Louisville,,,,,,,0.486,,16.7,,49.6,45.9,0.384,0.363,7.36,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,,,,,,0.458,,16.8,,53.2,,0.278,0.387,-0.53,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,,,,,,0.415,,20.5,,46.6,,0.327,0.457,-6.17,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,,,,,,0.459,,18.0,,48.5,32.9,0.291,0.359,-0.1,0,0,0,0,0,0,0.0,0.0
Maine,,,,,,,0.497,,21.7,,50.8,32.6,0.328,0.394,-9.55,0,0,0,0,0,0,0.0,0.0
Manhattan,,,,,,,0.49,,18.2,,51.1,38.5,0.242,0.44,-5.39,0,0,0,0,0,0,0.0,0.0
Marist,,,,,,,0.499,,14.7,,48.3,28.1,0.361,0.388,-5.19,0,0,0,0,0,0,0.0,0.0
Marquette,,,,,,,0.52,,17.2,,53.4,42.0,0.248,0.391,4.78,0,0,0,0,0,0,0.0,0.0
Marshall,,108.7,,,,70.5,0.543,,17.8,,49.2,33.6,0.34,0.354,1.23,0,0,0,0,0,0,0.0,0.0
Maryland,,,,,,,0.53,,15.5,,52.4,47.3,0.258,0.415,9.35,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,,,,,,0.476,,17.4,,49.9,38.1,0.218,0.411,-11.62,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,,,,,,0.448,,16.0,,47.9,42.2,0.361,0.334,-9.07,0,0,0,0,0,0,0.0,0.0
Massachusetts,,,,,,,0.48,,18.8,,50.1,35.8,0.361,0.283,4.43,0,0,0,0,0,0,0.0,0.0
McNeese State,,,,,,,0.491,,19.3,,52.9,40.6,0.276,0.404,-5.79,0,0,0,0,0,0,0.0,0.0
Memphis,,,,,,,0.499,,16.1,,54.2,58.8,0.22,0.401,4.72,0,0,0,0,0,0,0.0,0.0
Mercer,,,,,,,0.467,,19.9,,50.7,37.0,0.291,0.319,-2.75,0,0,0,0,0,0,0.0,0.0
Miami (FL),,,,,,,0.492,,17.1,,48.8,,0.36,0.356,5.53,0,0,0,0,0,0,0.0,0.0
Miami (OH),,,,,,,0.466,,16.2,,51.6,,0.257,0.336,3.69,0,0,0,0,0,0,0.0,0.0
Michigan,,,,,,,0.491,,18.3,,47.7,30.8,0.34,0.319,8.18,0,0,0,0,0,0,0.0,0.0
Michigan State,,,,,,,0.516,,19.3,,55.9,37.7,0.277,0.346,9.61,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,,,,,,0.51,,21.6,,49.9,30.7,0.38,0.282,-0.79,0,0,0,0,0,0,0.0,0.0
Milwaukee,,,,,,,0.515,,17.0,,49.4,33.0,0.409,0.311,0.82,0,0,0,0,0,0,0.0,0.0
Minnesota,,,,,,,0.525,,17.6,,52.1,40.4,0.329,0.347,7.05,0,0,0,0,0,0,0.0,0.0
Mississippi,,,,,,,0.533,,19.7,,51.9,33.4,0.382,0.425,6.86,0,0,0,0,0,0,0.0,0.0
Mississippi State,,,,,,,0.529,,20.0,,54.5,45.7,0.28,0.393,7.34,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,,,,,,0.488,,15.4,,46.2,41.9,0.41,0.254,-12.74,0,0,0,0,0,0,0.0,0.0
Missouri,,,,,,,0.53,,16.5,,53.0,53.5,0.37,0.315,6.8,0,0,0,0,0,0,0.0,0.0
Missouri State,,,,,,,0.505,,17.8,,53.8,38.5,0.282,0.37,0.02,0,0,0,0,0,0,0.0,0.0
Monmouth,,,,,,,0.521,,20.4,,48.1,28.0,0.349,0.364,-7.32,0,0,0,0,0,0,0.0,0.0
Montana,,,,,,,0.519,,18.7,,48.6,30.6,0.357,0.432,-1.71,0,0,0,0,0,0,0.0,0.0
Montana State,,,,,,,0.539,,18.7,,48.7,26.8,0.389,0.412,-1.94,0,0,0,0,0,0,0.0,0.0
Morehead State,,,,,,,0.532,,18.2,,49.8,28.7,0.28,0.376,-3.12,0,0,0,0,0,0,0.0,0.0
Morgan State,,,,,,,0.462,,21.4,,46.9,31.3,0.238,0.332,-7.69,0,0,0,0,0,0,0.0,0.0
Morris Brown,,,,,,,0.414,,24.0,,45.6,,0.298,0.38,-1.84,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,,,,,,0.409,,19.1,,44.8,35.9,0.31,0.36,-8.85,0,0,0,0,0,0,0.0,0.0
Murray State,,,,,,,0.5,,16.1,,53.9,51.0,0.312,0.279,-1.91,0,0,0,0,0,0,0.0,0.0
Navy,,,,,,,0.463,,21.3,,51.6,41.6,0.301,0.423,-5.51,0,0,0,0,0,0,0.0,0.0
NC State,,,,,,,0.525,,16.6,,49.8,35.4,0.405,0.389,8.16,0,0,0,0,0,0,0.0,0.0
Nebraska,,,,,,,0.473,,14.1,,46.8,32.0,0.437,0.333,6.08,0,0,0,0,0,0,0.0,0.0
Nevada,,,,,,,0.46,,17.6,,52.6,42.7,0.228,0.559,1.88,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,,,,,,0.508,,16.7,,47.3,34.9,0.266,0.441,4.88,0,0,0,0,0,0,0.0,0.0
New Hampshire,,,,,,,0.464,,20.0,,51.0,36.0,0.401,0.44,-7.35,0,0,0,0,0,0,0.0,0.0
New Mexico,,,,,,,0.504,,16.0,,53.2,39.9,0.278,0.414,3.87,0,0,0,0,0,0,0.0,0.0
New Mexico State,,,,,,,0.513,,17.6,,52.2,44.4,0.279,0.365,-0.19,0,0,0,0,0,0,0.0,0.0
New Orleans,,,,,,,0.483,,21.9,,52.7,34.6,0.258,0.507,-1.33,0,0,0,0,0,0,0.0,0.0
Niagara,,,,,,,0.491,,18.5,,52.7,45.3,0.336,0.414,-4.68,0,0,0,0,0,0,0.0,0.0
Nicholls State,,,,,,,0.411,,18.3,,42.3,31.8,0.338,0.29,-4.39,0,0,0,0,0,0,0.0,0.0
Norfolk State,,,,,,,0.465,,19.3,,48.0,35.9,0.303,0.357,-7.0,0,0,0,0,0,0,0.0,0.0
North Carolina,,,,,,,0.504,,19.7,,47.9,30.5,0.376,0.356,10.5,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,,,,,,0.445,,20.8,,51.1,39.8,0.306,0.431,-7.17,0,0,0,0,0,0,0.0,0.0
North Texas,,,,,,,0.5,,17.6,,49.5,38.7,0.304,0.454,1.14,0,0,0,0,0,0,0.0,0.0
Northeastern,,,,,,,0.475,,17.3,,45.4,37.3,0.349,0.301,-8.34,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,,,,,,0.494,,20.4,,52.6,28.2,0.293,0.404,-3.04,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,,,,,,0.513,,19.2,,51.1,39.0,0.283,0.372,-0.85,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,,,,,,0.513,,16.4,,45.9,27.7,0.382,0.383,0.9,0,0,0,0,0,0,0.0,0.0
Northwestern,,,,,,,0.492,,18.6,,45.9,25.3,0.436,0.38,5.1,0,0,0,0,0,0,0.0,0.0
Northwestern State,,99.2,,,,73.1,0.475,,18.6,,49.3,35.4,0.33,0.401,-5.55,0,0,0,0,0,0,0.0,0.0
Notre Dame,,,,,,,0.518,,15.5,,52.1,43.6,0.316,0.339,6.14,0,0,0,0,0,0,0.0,0.0
Oakland,,,,,,,0.507,,16.5,,48.5,39.5,0.373,0.412,-0.57,0,0,0,0,0,0,0.0,0.0
Ohio,,,,,,,0.539,,17.6,,50.1,30.2,0.295,0.435,-0.19,0,0,0,0,0,0,0.0,0.0
Ohio State,,,,,,,0.536,,16.8,,52.5,35.1,0.274,0.467,7.26,0,0,0,0,0,0,0.0,0.0
Oklahoma,,,,,,,0.495,,14.0,,54.0,54.3,0.295,0.314,7.69,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,,,,,,0.493,,18.1,,54.4,48.1,0.274,0.38,6.81,0,0,0,0,0,0,0.0,0.0
Old Dominion,,,,,,,0.459,,16.7,,51.5,41.7,0.322,0.333,-2.14,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,,,,,,0.512,,17.2,,49.6,34.8,0.316,0.433,-3.26,0,0,0,0,0,0,0.0,0.0
Oregon,,,,,,,0.56,,16.2,,51.7,38.4,0.346,0.414,6.94,0,0,0,0,0,0,0.0,0.0
Oregon State,,,,,,,0.515,,19.7,,46.8,22.6,0.369,0.379,7.92,0,0,0,0,0,0,0.0,0.0
Pacific,,,,,,,0.527,,17.4,,51.1,28.1,0.402,0.401,-1.3,0,0,0,0,0,0,0.0,0.0
Penn State,,,,,,,0.462,,19.4,,45.4,29.4,0.397,0.31,7.12,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,,,,,,0.557,,17.5,,49.0,26.5,0.393,0.358,-1.51,0,0,0,0,0,0,0.0,0.0
Pepperdine,,,,,,,0.514,,16.3,,49.1,41.0,0.319,0.332,3.36,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,,,,,,0.526,,17.6,,54.5,46.4,0.345,0.38,4.53,0,0,0,0,0,0,0.0,0.0
Portland,,,,,,,0.469,,20.0,,46.7,35.5,0.385,0.401,1.03,0,0,0,0,0,0,0.0,0.0
Portland State,,,,,,,0.555,,20.4,,44.5,19.3,0.377,0.321,-1.03,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.482,,22.5,,49.4,39.8,0.312,0.375,-11.06,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.533,,20.2,,49.3,21.5,0.491,0.331,-0.41,0,0,0,0,0,0,0.0,0.0
Providence,,,,,,,0.465,,18.4,,47.7,40.8,0.374,0.382,4.55,0,0,0,0,0,0,0.0,0.0
Purdue,,,,,,,0.511,,18.7,,48.7,34.1,0.377,0.408,8.58,0,0,0,0,0,0,0.0,0.0
