Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Delaware State,,99.4,,,,61.2,0.474,,15.9,,47.9,28.8,0.317,0.379,-6.11,0,0,0,0,0,0,0.0,0.0
Denver,,109.6,,,,59.2,0.546,,14.7,,45.4,24.8,0.426,0.339,-0.42,0,0,0,0,0,0,0.0,0.0
DePaul,,101.6,,,,67.3,0.476,,16.7,,49.8,33.8,0.314,0.42,7.47,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,102.6,,,,68.0,0.469,,15.6,,51.4,34.1,0.319,0.389,-0.25,0,0,0,0,0,0,0.0,0.0
Drake,,105.5,,,,64.4,0.527,,16.4,,50.8,27.2,0.379,0.384,1.03,0,0,0,0,0,0,0.0,0.0
Drexel,,104.6,,,,63.4,0.466,,11.2,,49.5,28.9,0.288,0.392,-0.24,0,0,0,0,0,0,0.0,0.0
Duke,,119.4,,,,65.5,0.538,,12.1,,51.5,34.5,0.397,0.388,8.48,0,0,0,0,0,0,0.0,0.0
Duquesne,,107.4,,,,68.3,0.506,,14.0,,50.0,29.9,0.353,0.422,1.03,0,0,0,0,0,0,0.0,0.0
East Carolina,,109.6,,,,66.5,0.52,,15.2,,48.7,30.9,0.429,0.436,-2.41,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,107.1,,,,71.2,0.497,,14.2,,47.8,28.6,0.371,0.429,-6.08,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,101.9,,,,66.4,0.487,,17.3,,49.6,31.6,0.298,0.413,-4.21,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,116.3,,,,67.4,0.574,,14.1,,44.3,23.6,0.446,0.441,-4.34,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,99.8,,,,65.0,0.456,,14.8,,47.7,30.8,0.302,0.437,0.67,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,109.1,,,,69.5,0.524,,14.9,,51.0,30.2,0.378,0.391,-4.15,0,0,0,0,0,0,0.0,0.0
Elon,,109.3,,,,67.9,0.539,,15.6,,49.4,27.8,0.382,0.357,-4.5,0,0,0,0,0,0,0.0,0.0
Evansville,,103.2,,,,66.7,0.507,,17.0,,48.4,26.8,0.238,0.496,1.2,0,0,0,0,0,0,0.0,0.0
Fairfield,,94.4,,,,66.9,0.46,,18.7,,50.0,30.5,0.376,0.346,-0.81,0,0,0,0,0,0,0.0,0.0
FDU,,103.0,,,,67.0,0.484,,15.0,,45.4,30.0,0.36,0.352,-4.07,0,0,0,0,0,0,0.0,0.0
Florida,,111.1,,,,62.7,0.522,,14.5,,53.8,34.7,0.346,0.424,8.54,0,0,0,0,0,0,0.0,0.0
Florida A&M,,98.3,,,,72.0,0.455,,16.6,,49.4,35.9,0.317,0.342,-7.58,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,101.1,,,,65.5,0.484,,16.8,,51.0,34.6,0.357,0.368,-0.42,0,0,0,0,0,0,0.0,0.0
Florida Gulf Coast,,104.2,,,,68.1,0.518,,16.7,,52.0,29.9,0.311,0.361,-5.76,0,0,0,0,0,0,0.0,0.0
Florida International,,101.4,,,,67.2,0.494,,17.8,,51.1,33.8,0.286,0.415,-1.58,0,0,0,0,0,0,0.0,0.0
Florida State,,106.6,,,,66.1,0.517,,18.3,,50.8,34.8,0.268,0.456,8.13,0,0,0,0,0,0,0.0,0.0
Fordham,,103.3,,,,69.2,0.45,,13.6,,48.8,35.4,0.37,0.334,3.14,0,0,0,0,0,0,0.0,0.0
Fresno State,,107.7,,,,66.3,0.505,,13.2,,47.9,26.6,0.376,0.407,3.75,0,0,0,0,0,0,0.0,0.0
Furman,,99.1,,,,65.5,0.495,,18.1,,47.5,27.8,0.319,0.411,-7.4,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,106.0,,,,67.3,0.494,,15.1,,51.1,33.7,0.272,0.426,-6.9,0,0,0,0,0,0,0.0,0.0
George Mason,,101.4,,,,67.7,0.484,,17.1,,50.7,31.7,0.253,0.401,4.58,0,0,0,0,0,0,0.0,0.0
George Washington,,107.3,,,,67.9,0.515,,16.2,,52.5,35.1,0.284,0.466,4.42,0,0,0,0,0,0,0.0,0.0
Georgetown,,108.4,,,,65.0,0.511,,15.5,,50.5,31.9,0.312,0.448,8.27,0,0,0,0,0,0,0.0,0.0
Georgia,,105.0,,,,65.1,0.489,,16.9,,53.3,35.3,0.275,0.541,5.78,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,104.3,,,,67.1,0.499,,15.1,,49.9,30.4,0.372,0.379,-8.6,0,0,0,0,0,0,0.0,0.0
Georgia State,,116.3,,,,65.8,0.534,,10.5,,46.6,25.2,0.349,0.394,-2.56,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,101.8,,,,64.8,0.478,,15.7,,52.0,32.7,0.297,0.344,5.24,0,0,0,0,0,0,0.0,0.0
Gonzaga,,114.1,,,,67.2,0.56,,15.2,,52.3,30.6,0.328,0.404,5.36,0,0,0,0,0,0,0.0,0.0
Grambling,,95.1,,,,69.0,0.467,,18.7,,46.6,30.8,0.352,0.409,-9.05,0,0,0,0,0,0,0.0,0.0
Grand Canyon,,106.0,,,,67.8,0.5,,16.4,,50.7,28.4,0.38,0.536,-3.51,0,0,0,0,0,0,0.0,0.0
Green Bay,,108.8,,,,67.7,0.518,,15.9,,52.2,33.9,0.247,0.438,0.11,0,0,0,0,0,0,0.0,0.0
Hampton,,99.8,,,,71.1,0.467,,17.1,,49.3,33.1,0.3,0.51,-7.91,0,0,0,0,0,0,0.0,0.0
Hartford,,102.5,,,,63.7,0.542,,19.5,,46.4,24.0,0.442,0.389,-6.18,0,0,0,0,0,0,0.0,0.0
Harvard,,111.6,,,,64.6,0.519,,15.0,,52.1,32.8,0.283,0.48,-0.47,0,0,0,0,0,0,0.0,0.0
Hawaii,,114.0,,,,69.3,0.522,,14.2,,53.3,37.6,0.289,0.431,-1.68,0,0,0,0,0,0,0.0,0.0
High Point,,108.0,,,,65.5,0.527,,16.0,,49.3,30.6,0.286,0.329,-5.23,0,0,0,0,0,0,0.0,0.0
Hofstra,,104.4,,,,65.3,0.484,,15.8,,51.9,35.5,0.383,0.451,-1.89,0,0,0,0,0,0,0.0,0.0
Holy Cross,,104.1,,,,63.9,0.49,,15.7,,51.0,30.5,0.343,0.394,-3.28,0,0,0,0,0,0,0.0,0.0
Houston,,105.5,,,,67.1,0.512,,16.3,,49.2,31.6,0.315,0.382,4.62,0,0,0,0,0,0,0.0,0.0
Houston Christian,,95.3,,,,70.2,0.471,,19.1,,49.1,30.9,0.263,0.389,-5.39,0,0,0,0,0,0,0.0,0.0
Howard,,90.2,,,,67.1,0.43,,20.6,,47.6,32.6,0.307,0.494,-5.22,0,0,0,0,0,0,0.0,0.0
Idaho,,107.0,,,,66.9,0.505,,14.6,,50.3,31.2,0.326,0.451,-3.72,0,0,0,0,0,0,0.0,0.0
Idaho State,,108.5,,,,64.5,0.502,,16.1,,52.3,35.7,0.293,0.453,-4.72,0,0,0,0,0,0,0.0,0.0
Illinois,,102.0,,,,62.8,0.465,,14.0,,50.4,31.2,0.341,0.312,8.28,0,0,0,0,0,0,0.0,0.0
Illinois State,,99.8,,,,67.7,0.471,,15.7,,48.1,27.5,0.414,0.41,1.77,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,100.4,,,,66.5,0.472,,16.2,,50.4,30.8,0.31,0.389,0.63,0,0,0,0,0,0,0.0,0.0
Incarnate Word,,111.4,,,,73.4,0.552,,16.5,,52.9,32.2,0.33,0.435,-10.74,0,0,0,0,0,0,0.0,0.0
Indiana,,104.8,,,,68.7,0.499,,18.6,,55.4,37.2,0.294,0.453,6.64,0,0,0,0,0,0,0.0,0.0
Indiana State,,106.9,,,,66.5,0.511,,14.9,,50.4,27.4,0.348,0.435,1.19,0,0,0,0,0,0,0.0,0.0
Iona,,117.3,,,,71.1,0.574,,13.2,,46.5,26.1,0.439,0.38,-0.1,0,0,0,0,0,0,0.0,0.0
Iowa,,115.0,,,,69.8,0.511,,13.3,,54.7,37.7,0.275,0.453,7.43,0,0,0,0,0,0,0.0,0.0
Iowa State,,113.9,,,,71.7,0.542,,12.6,,51.1,28.8,0.375,0.364,9.88,0,0,0,0,0,0,0.0,0.0
IU Indy,,99.1,,,,66.8,0.478,,14.7,,46.7,24.3,0.252,0.319,-1.36,0,0,0,0,0,0,0.0,0.0
Jackson State,,96.2,,,,67.9,0.452,,18.6,,51.1,33.4,0.242,0.403,-8.72,0,0,0,0,0,0,0.0,0.0
Jacksonville,,105.2,,,,70.7,0.492,,16.4,,48.2,32.8,0.32,0.433,-4.86,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,102.0,,,,63.7,0.473,,15.2,,47.6,31.3,0.331,0.426,-5.14,0,0,0,0,0,0,0.0,0.0
James Madison,,97.3,,,,64.7,0.457,,16.4,,49.0,29.6,0.35,0.474,-2.2,0,0,0,0,0,0,0.0,0.0
Kansas,,114.3,,,,68.6,0.542,,16.3,,55.5,37.3,0.287,0.483,11.4,0,0,0,0,0,0,0.0,0.0
Kansas City,,97.2,,,,71.5,0.479,,16.3,,46.6,26.4,0.325,0.427,-1.93,0,0,0,0,0,0,0.0,0.0
Kansas State,,104.2,,,,65.6,0.488,,15.6,,50.7,34.7,0.325,0.403,8.47,0,0,0,0,0,0,0.0,0.0
Kennesaw State,,95.3,,,,68.2,0.48,,20.0,,47.9,31.7,0.334,0.375,-4.05,0,0,0,0,0,0,0.0,0.0
Kent State,,103.8,,,,66.5,0.494,,15.7,,49.3,30.5,0.375,0.369,-1.94,0,0,0,0,0,0,0.0,0.0
Kentucky,,112.4,,,,65.9,0.5,,14.5,,56.6,41.4,0.276,0.518,9.9,0,0,0,0,0,0,0.0,0.0
La Salle,,102.2,,,,65.2,0.464,,14.8,,50.0,33.1,0.312,0.391,4.75,0,0,0,0,0,0,0.0,0.0
Lafayette,,107.9,,,,65.6,0.54,,16.3,,47.3,26.8,0.349,0.339,-3.38,0,0,0,0,0,0,0.0,0.0
Lamar,,96.1,,,,69.4,0.467,,17.8,,46.8,27.6,0.193,0.398,-6.04,0,0,0,0,0,0,0.0,0.0
Lehigh,,99.6,,,,65.5,0.488,,15.9,,47.6,26.0,0.316,0.327,-3.83,0,0,0,0,0,0,0.0,0.0
Liberty,,107.4,,,,65.4,0.509,,17.0,,54.8,37.9,0.282,0.349,-7.47,0,0,0,0,0,0,0.0,0.0
Lipscomb,,106.0,,,,71.0,0.514,,15.4,,46.9,26.7,0.462,0.475,-5.13,0,0,0,0,0,0,0.0,0.0
Little Rock,,101.4,,,,68.4,0.47,,16.1,,50.8,31.9,0.274,0.409,-1.09,0,0,0,0,0,0,0.0,0.0
Long Beach State,,103.8,,,,66.6,0.482,,15.1,,51.0,35.7,0.322,0.319,2.71,0,0,0,0,0,0,0.0,0.0
Long Island University,,104.2,,,,68.5,0.494,,16.0,,48.4,31.0,0.382,0.378,-5.55,0,0,0,0,0,0,0.0,0.0
Longwood,,100.2,,,,69.7,0.489,,16.1,,45.5,27.6,0.278,0.32,-5.56,0,0,0,0,0,0,0.0,0.0
Louisiana,,111.4,,,,71.2,0.522,,15.2,,52.3,36.3,0.315,0.429,-0.28,0,0,0,0,0,0,0.0,0.0
Louisiana State,,105.3,,,,70.2,0.5,,16.2,,51.8,34.9,0.327,0.342,6.61,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,112.0,,,,72.1,0.515,,13.4,,51.7,33.8,0.38,0.415,-1.2,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,97.4,,,,64.9,0.476,,16.4,,50.0,30.0,0.306,0.365,0.02,0,0,0,0,0,0,0.0,0.0
Louisville,,117.4,,,,69.0,0.535,,12.8,,52.1,37.1,0.351,0.412,4.8,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,102.4,,,,63.2,0.522,,18.4,,48.7,27.3,0.339,0.377,-1.14,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,98.4,,,,65.5,0.458,,15.4,,46.2,30.7,0.275,0.413,-3.23,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,104.1,,,,70.1,0.473,,14.7,,48.3,33.1,0.25,0.361,4.03,0,0,0,0,0,0,0.0,0.0
Maine,,96.8,,,,74.2,0.496,,18.1,,45.2,25.5,0.317,0.337,-4.72,0,0,0,0,0,0,0.0,0.0
Manhattan,,107.1,,,,70.3,0.507,,16.8,,50.7,34.4,0.307,0.555,-0.9,0,0,0,0,0,0,0.0,0.0
Marist,,99.8,,,,67.4,0.466,,15.7,,47.9,29.7,0.334,0.403,-1.27,0,0,0,0,0,0,0.0,0.0
Marquette,,105.6,,,,66.3,0.487,,14.9,,52.3,34.1,0.267,0.448,6.61,0,0,0,0,0,0,0.0,0.0
Marshall,,103.0,,,,69.6,0.484,,15.5,,49.1,33.0,0.338,0.422,-1.32,0,0,0,0,0,0,0.0,0.0
Maryland,,103.6,,,,67.7,0.491,,15.9,,52.3,33.5,0.358,0.367,8.08,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,93.6,,,,68.4,0.453,,18.4,,48.0,30.1,0.342,0.419,-6.55,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,99.4,,,,66.9,0.456,,15.7,,47.9,31.8,0.341,0.427,-6.61,0,0,0,0,0,0,0.0,0.0
Massachusetts,,105.3,,,,71.7,0.504,,16.1,,51.9,34.4,0.261,0.392,6.0,0,0,0,0,0,0,0.0,0.0
Massachusetts-Lowell,,94.6,,,,64.5,0.46,,18.1,,46.3,28.2,0.406,0.379,-4.53,0,0,0,0,0,0,0.0,0.0
McNeese State,,97.9,,,,69.0,0.447,,15.5,,48.2,33.3,0.358,0.348,-4.01,0,0,0,0,0,0,0.0,0.0
Memphis,,108.2,,,,70.6,0.522,,15.8,,51.5,35.6,0.275,0.399,7.14,0,0,0,0,0,0,0.0,0.0
Mercer,,115.7,,,,65.8,0.547,,14.7,,52.9,34.0,0.367,0.384,-3.42,0,0,0,0,0,0,0.0,0.0
Miami (FL),,104.1,,,,58.0,0.476,,14.5,,51.9,33.5,0.341,0.361,5.63,0,0,0,0,0,0,0.0,0.0
Miami (OH),,97.0,,,,66.8,0.478,,17.8,,47.8,25.9,0.298,0.345,0.13,0,0,0,0,0,0,0.0,0.0
Michigan,,117.5,,,,62.5,0.557,,12.7,,50.1,28.6,0.401,0.349,9.65,0,0,0,0,0,0,0.0,0.0
Michigan State,,113.3,,,,66.0,0.545,,14.7,,53.7,32.2,0.363,0.337,9.38,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,106.6,,,,66.0,0.504,,16.1,,53.5,35.6,0.29,0.443,-0.78,0,0,0,0,0,0,0.0,0.0
Milwaukee,,102.6,,,,67.9,0.493,,17.1,,48.8,28.3,0.399,0.436,-0.44,0,0,0,0,0,0,0.0,0.0
Minnesota,,108.9,,,,64.5,0.513,,15.4,,50.5,31.4,0.377,0.398,8.34,0,0,0,0,0,0,0.0,0.0
Mississippi,,107.1,,,,69.4,0.482,,13.4,,48.4,33.2,0.38,0.396,5.36,0,0,0,0,0,0,0.0,0.0
Mississippi State,,98.2,,,,68.4,0.485,,17.7,,48.3,28.6,0.283,0.433,2.75,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,97.0,,,,73.9,0.47,,17.1,,47.9,29.9,0.334,0.366,-8.35,0,0,0,0,0,0,0.0,0.0
Missouri,,109.7,,,,65.8,0.512,,16.4,,53.5,34.7,0.325,0.525,6.86,0,0,0,0,0,0,0.0,0.0
Missouri State,,104.8,,,,64.7,0.496,,14.6,,49.1,27.4,0.365,0.408,1.22,0,0,0,0,0,0,0.0,0.0
Monmouth,,98.0,,,,69.6,0.468,,17.3,,50.6,33.7,0.285,0.406,-2.9,0,0,0,0,0,0,0.0,0.0
Montana,,112.9,,,,61.4,0.552,,14.3,,45.6,24.6,0.402,0.454,-5.23,0,0,0,0,0,0,0.0,0.0
Montana State,,102.7,,,,66.0,0.499,,15.4,,48.8,25.9,0.314,0.383,-5.83,0,0,0,0,0,0,0.0,0.0
Morehead State,,106.2,,,,70.8,0.496,,18.1,,55.8,39.8,0.326,0.515,-3.1,0,0,0,0,0,0,0.0,0.0
Morgan State,,101.1,,,,69.2,0.465,,15.3,,50.3,36.1,0.287,0.415,-5.03,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,107.5,,,,70.0,0.515,,14.7,,46.6,27.8,0.434,0.367,-4.44,0,0,0,0,0,0,0.0,0.0
Murray State,,113.0,,,,68.4,0.541,,15.3,,51.5,34.3,0.354,0.465,-3.58,0,0,0,0,0,0,0.0,0.0
Navy,,95.2,,,,62.9,0.462,,16.8,,49.3,30.6,0.372,0.286,-5.46,0,0,0,0,0,0,0.0,0.0
NC State,,108.1,,,,64.9,0.5,,13.4,,49.5,34.2,0.255,0.37,7.44,0,0,0,0,0,0,0.0,0.0
Nebraska,,102.1,,,,65.4,0.483,,14.7,,48.6,25.7,0.335,0.423,8.5,0,0,0,0,0,0,0.0,0.0
Nevada,,107.8,,,,65.1,0.492,,13.3,,49.6,31.1,0.346,0.381,3.48,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,106.5,,,,66.5,0.489,,14.0,,52.2,34.2,0.311,0.395,2.76,0,0,0,0,0,0,0.0,0.0
New Hampshire,,90.6,,,,63.5,0.444,,17.9,,49.2,27.2,0.411,0.331,-5.9,0,0,0,0,0,0,0.0,0.0
New Mexico,,111.2,,,,65.6,0.511,,13.8,,53.8,32.5,0.32,0.466,4.84,0,0,0,0,0,0,0.0,0.0
New Mexico State,,113.8,,,,66.9,0.539,,16.0,,53.5,37.5,0.273,0.535,-2.58,0,0,0,0,0,0,0.0,0.0
New Orleans,,98.5,,,,72.6,0.476,,19.7,,51.7,35.5,0.28,0.503,-5.53,0,0,0,0,0,0,0.0,0.0
Niagara,,102.0,,,,73.8,0.472,,15.8,,47.6,32.1,0.284,0.486,-1.34,0,0,0,0,0,0,0.0,0.0
Nicholls State,,101.6,,,,66.8,0.5,,15.7,,47.9,28.9,0.365,0.388,-7.67,0,0,0,0,0,0,0.0,0.0
NJIT,,104.8,,,,68.8,0.51,,16.5,,49.1,28.7,0.353,0.368,-7.48,0,0,0,0,0,0,0.0,0.0
Norfolk State,,107.4,,,,66.0,0.515,,17.1,,52.5,37.4,0.285,0.394,-7.17,0,0,0,0,0,0,0.0,0.0
