Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
New Orleans,,100.1,,,,72.5,0.522,,20.6,,48.7,29.6,0.291,0.378,-7.36,0,0,0,0,0,0,0.0,0.0
Niagara,,101.4,,,,63.7,0.508,,16.3,,49.9,26.9,0.347,0.293,-4.58,0,0,0,0,0,0,0.0,0.0
Nicholls State,,104.0,,,,72.7,0.517,,16.1,,49.1,31.0,0.361,0.274,-5.46,0,0,0,0,0,0,0.0,0.0
NJIT,,98.9,,,,66.6,0.486,,14.5,,47.8,24.3,0.324,0.281,-5.61,0,0,0,0,0,0,0.0,0.0
Norfolk State,,110.4,,,,68.1,0.533,,16.5,,53.5,34.5,0.358,0.38,-6.62,0,0,0,0,0,0,0.0,0.0
North Alabama,,105.5,,,,69.5,0.522,,14.4,,49.2,24.7,0.35,0.297,-3.95,0,0,0,0,0,0,0.0,0.0
North Carolina,,107.8,,,,69.3,0.492,,13.1,,53.6,30.4,0.376,0.37,7.66,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,99.3,,,,70.7,0.485,,14.9,,47.5,25.0,0.407,0.297,-3.95,0,0,0,0,0,0,0.0,0.0
North Carolina Central,,106.0,,,,70.2,0.533,,18.5,,52.6,32.9,0.353,0.342,-6.1,0,0,0,0,0,0,0.0,0.0
North Dakota,,105.0,,,,68.2,0.519,,14.7,,48.7,25.9,0.446,0.271,-3.09,0,0,0,0,0,0,0.0,0.0
North Dakota State,,105.2,,,,69.3,0.52,,14.8,,52.1,25.4,0.386,0.314,-2.11,0,0,0,0,0,0,0.0,0.0
North Florida,,108.5,,,,69.1,0.543,,15.4,,47.8,26.1,0.479,0.277,-2.54,0,0,0,0,0,0,0.0,0.0
North Texas,,107.1,,,,59.5,0.509,,16.7,,53.5,34.4,0.413,0.311,2.51,0,0,0,0,0,0,0.0,0.0
Northeastern,,96.5,,,,67.1,0.48,,18.3,,52.2,31.7,0.373,0.278,-3.96,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,106.9,,,,68.0,0.508,,13.6,,50.0,28.0,0.384,0.271,-0.2,0,0,0,0,0,0,0.0,0.0
Northern Colorado,,105.3,,,,69.3,0.52,,15.3,,48.9,24.2,0.402,0.319,-0.65,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,101.2,,,,70.9,0.526,,17.9,,46.8,25.2,0.373,0.333,-2.65,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,102.6,,,,67.8,0.52,,15.8,,49.9,22.9,0.391,0.31,-1.07,0,0,0,0,0,0,0.0,0.0
Northern Kentucky,,104.8,,,,63.5,0.497,,14.9,,49.1,32.2,0.414,0.278,-2.89,0,0,0,0,0,0,0.0,0.0
Northwestern,,103.5,,,,65.0,0.473,,12.7,,49.6,28.5,0.41,0.297,8.71,0,0,0,0,0,0,0.0,0.0
Northwestern State,,108.2,,,,68.4,0.513,,14.7,,48.6,32.9,0.38,0.27,-7.04,0,0,0,0,0,0,0.0,0.0
Notre Dame,,106.0,,,,65.4,0.52,,12.1,,46.4,19.6,0.43,0.233,4.59,0,0,0,0,0,0,0.0,0.0
Oakland,,104.3,,,,69.0,0.496,,13.5,,45.4,24.4,0.398,0.319,-2.9,0,0,0,0,0,0,0.0,0.0
Ohio,,112.7,,,,69.7,0.53,,13.7,,52.2,33.3,0.383,0.277,-2.68,0,0,0,0,0,0,0.0,0.0
Ohio State,,109.2,,,,65.9,0.52,,14.0,,52.0,31.5,0.317,0.266,9.45,0,0,0,0,0,0,0.0,0.0
Oklahoma,,101.1,,,,66.4,0.524,,18.0,,50.0,23.7,0.374,0.301,11.25,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,99.7,,,,68.0,0.488,,17.7,,52.6,32.6,0.39,0.325,10.18,0,0,0,0,0,0,0.0,0.0
Old Dominion,,101.5,,,,65.6,0.464,,14.4,,51.9,32.8,0.297,0.367,-0.64,0,0,0,0,0,0,0.0,0.0
Omaha,,99.9,,,,68.3,0.492,,16.3,,48.1,24.3,0.299,0.296,-1.83,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,116.5,,,,71.5,0.558,,11.7,,50.0,25.4,0.46,0.246,-2.84,0,0,0,0,0,0,0.0,0.0
Oregon,,105.7,,,,66.5,0.511,,15.8,,53.8,32.6,0.391,0.32,9.5,0,0,0,0,0,0,0.0,0.0
Oregon State,,94.1,,,,65.1,0.469,,18.4,,48.1,25.2,0.367,0.335,6.6,0,0,0,0,0,0,0.0,0.0
Pacific,,106.3,,,,70.8,0.529,,14.9,,46.1,23.4,0.396,0.339,2.05,0,0,0,0,0,0,0.0,0.0
Penn State,,110.4,,,,64.4,0.554,,12.5,,48.2,19.2,0.471,0.213,9.02,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,108.5,,,,67.9,0.534,,16.1,,52.7,30.3,0.388,0.294,-1.11,0,0,0,0,0,0,0.0,0.0
Pepperdine,,103.8,,,,73.9,0.531,,16.7,,49.1,26.1,0.362,0.268,4.71,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,110.4,,,,68.1,0.525,,14.3,,51.1,29.5,0.434,0.329,5.2,0,0,0,0,0,0,0.0,0.0
Portland,,108.5,,,,71.1,0.541,,16.0,,48.1,24.6,0.46,0.421,4.13,0,0,0,0,0,0,0.0,0.0
Portland State,,105.4,,,,72.3,0.51,,14.8,,46.7,26.0,0.369,0.338,-0.58,0,0,0,0,0,0,0.0,0.0
Prairie View,,95.4,,,,69.7,0.454,,16.5,,51.0,32.3,0.33,0.329,-6.58,0,0,0,0,0,0,0.0,0.0
Presbyterian,,96.2,,,,65.1,0.476,,17.6,,49.9,30.7,0.36,0.369,-5.02,0,0,0,0,0,0,0.0,0.0
Princeton,,108.1,,,,69.0,0.526,,15.0,,54.2,29.1,0.418,0.302,-0.97,0,0,0,0,0,0,0.0,0.0
Providence,,111.2,,,,68.2,0.511,,14.3,,54.0,34.8,0.319,0.363,6.55,0,0,0,0,0,0,0.0,0.0
Purdue,,112.8,,,,64.2,0.518,,14.6,,58.1,38.4,0.384,0.372,8.31,0,0,0,0,0,0,0.0,0.0
Purdue Fort Wayne,,104.5,,,,70.4,0.519,,16.3,,50.7,27.6,0.467,0.286,-4.96,0,0,0,0,0,0,0.0,0.0
Queens (NC),,109.5,,,,71.0,0.521,,15.1,,52.5,31.1,0.442,0.353,-4.26,0,0,0,0,0,0,0.0,0.0
Quinnipiac,,104.0,,,,69.3,0.502,,15.5,,52.3,32.1,0.38,0.33,-5.2,0,0,0,0,0,0,0.0,0.0
Radford,,106.5,,,,64.9,0.518,,15.6,,51.6,31.3,0.323,0.286,-3.86,0,0,0,0,0,0,0.0,0.0
Rhode Island,,95.4,,,,68.3,0.442,,17.4,,50.7,31.6,0.313,0.37,0.49,0,0,0,0,0,0,0.0,0.0
Rice,,107.1,,,,70.8,0.541,,16.0,,50.2,24.8,0.426,0.312,1.4,0,0,0,0,0,0,0.0,0.0
Richmond,,102.2,,,,66.4,0.512,,15.5,,48.4,21.0,0.441,0.33,0.34,0,0,0,0,0,0,0.0,0.0
Rider,,106.5,,,,65.1,0.497,,14.8,,53.4,34.0,0.257,0.288,-4.9,0,0,0,0,0,0,0.0,0.0
Robert Morris,,102.5,,,,67.4,0.505,,16.8,,50.8,29.6,0.369,0.265,-5.57,0,0,0,0,0,0,0.0,0.0
Rutgers,,102.7,,,,66.1,0.479,,14.5,,51.8,32.1,0.302,0.282,7.31,0,0,0,0,0,0,0.0,0.0
Sacramento State,,102.3,,,,63.3,0.506,,17.7,,54.6,33.1,0.359,0.279,-1.6,0,0,0,0,0,0,0.0,0.0
Sacred Heart,,99.6,,,,70.4,0.489,,16.2,,49.0,28.8,0.365,0.276,-10.91,0,0,0,0,0,0,0.0,0.0
Saint Francis (PA),,105.0,,,,69.2,0.53,,16.2,,49.4,25.9,0.36,0.32,-9.27,0,0,0,0,0,0,0.0,0.0
Saint Joseph's,,103.5,,,,69.4,0.502,,15.9,,48.9,28.9,0.459,0.342,-0.3,0,0,0,0,0,0,0.0,0.0
Saint Louis,,108.1,,,,69.9,0.526,,15.1,,53.0,30.0,0.327,0.292,2.85,0,0,0,0,0,0,0.0,0.0
Saint Mary's (CA),,109.6,,,,63.8,0.522,,14.2,,55.3,32.9,0.369,0.32,7.18,0,0,0,0,0,0,0.0,0.0
Saint Peter's,,97.5,,,,63.2,0.443,,15.9,,51.9,36.8,0.354,0.289,-5.25,0,0,0,0,0,0,0.0,0.0
Sam Houston,,107.4,,,,66.7,0.527,,16.6,,54.6,33.7,0.373,0.293,1.08,0,0,0,0,0,0,0.0,0.0
Samford,,110.9,,,,69.9,0.533,,15.6,,51.6,29.3,0.448,0.412,-4.36,0,0,0,0,0,0,0.0,0.0
San Diego,,108.6,,,,70.4,0.516,,14.1,,48.8,28.7,0.367,0.312,3.28,0,0,0,0,0,0,0.0,0.0
San Diego State,,106.1,,,,66.6,0.498,,14.8,,53.0,31.9,0.346,0.327,8.92,0,0,0,0,0,0,0.0,0.0
San Francisco,,107.4,,,,70.4,0.535,,17.1,,51.3,28.9,0.489,0.322,3.63,0,0,0,0,0,0,0.0,0.0
San Jose State,,105.6,,,,63.2,0.502,,15.6,,55.6,35.4,0.408,0.265,4.52,0,0,0,0,0,0,0.0,0.0
Santa Clara,,106.8,,,,71.2,0.521,,15.2,,53.3,30.0,0.366,0.298,5.05,0,0,0,0,0,0,0.0,0.0
Seattle,,101.3,,,,70.8,0.473,,14.5,,51.3,29.9,0.445,0.325,0.67,0,0,0,0,0,0,0.0,0.0
Seton Hall,,100.9,,,,67.8,0.492,,17.6,,50.8,30.9,0.328,0.407,8.5,0,0,0,0,0,0,0.0,0.0
Siena,,101.8,,,,66.6,0.493,,16.9,,51.9,30.5,0.345,0.345,-4.82,0,0,0,0,0,0,0.0,0.0
South Alabama,,106.0,,,,66.7,0.534,,13.2,,47.7,21.1,0.378,0.22,-0.49,0,0,0,0,0,0,0.0,0.0
South Carolina,,97.2,,,,65.1,0.469,,16.8,,49.3,32.7,0.409,0.268,6.0,0,0,0,0,0,0,0.0,0.0
South Carolina State,,98.7,,,,73.7,0.477,,17.7,,48.8,34.7,0.339,0.29,-4.13,0,0,0,0,0,0,0.0,0.0
South Carolina Upstate,,100.0,,,,68.4,0.515,,17.1,,47.4,25.4,0.35,0.321,-3.81,0,0,0,0,0,0,0.0,0.0
South Dakota,,103.5,,,,67.0,0.51,,15.4,,49.5,25.6,0.403,0.272,-3.32,0,0,0,0,0,0,0.0,0.0
South Dakota State,,103.6,,,,67.9,0.518,,15.4,,48.8,21.5,0.388,0.28,-2.07,0,0,0,0,0,0,0.0,0.0
South Florida,,103.1,,,,69.6,0.508,,16.8,,52.4,33.0,0.371,0.307,1.95,0,0,0,0,0,0,0.0,0.0
Southeast Missouri State,,103.2,,,,73.8,0.503,,15.4,,49.2,26.5,0.399,0.378,-6.81,0,0,0,0,0,0,0.0,0.0
Southeastern Louisiana,,108.1,,,,70.4,0.522,,14.9,,49.4,28.9,0.346,0.317,-6.73,0,0,0,0,0,0,0.0,0.0
Southern,,97.9,,,,72.9,0.495,,17.7,,47.7,25.1,0.394,0.335,-6.5,0,0,0,0,0,0,0.0,0.0
Southern California,,105.6,,,,68.3,0.512,,15.9,,49.6,28.8,0.33,0.332,8.0,0,0,0,0,0,0,0.0,0.0
Southern Illinois,,101.0,,,,64.8,0.524,,17.4,,49.4,22.9,0.463,0.299,-2.14,0,0,0,0,0,0,0.0,0.0
SIU Edwardsville,,105.5,,,,70.7,0.497,,15.6,,51.1,31.4,0.375,0.4,-7.52,0,0,0,0,0,0,0.0,0.0
Southern Indiana,,106.2,,,,70.5,0.514,,16.0,,52.6,32.6,0.427,0.331,-7.13,0,0,0,0,0,0,0.0,0.0
Southern Methodist,,98.0,,,,70.6,0.474,,15.7,,48.2,28.1,0.337,0.33,5.2,0,0,0,0,0,0,0.0,0.0
Southern Mississippi,,107.1,,,,68.9,0.514,,15.3,,51.8,32.0,0.369,0.321,-1.56,0,0,0,0,0,0,0.0,0.0
Southern Utah,,110.1,,,,73.7,0.534,,15.4,,52.5,29.4,0.388,0.376,1.42,0,0,0,0,0,0,0.0,0.0
St. Bonaventure,,99.3,,,,66.7,0.492,,16.5,,48.7,27.5,0.362,0.295,-0.41,0,0,0,0,0,0,0.0,0.0
St. Francis (NY),,96.3,,,,67.1,0.464,,17.5,,49.1,31.5,0.339,0.308,-11.17,0,0,0,0,0,0,0.0,0.0
St. John's (NY),,103.3,,,,73.8,0.494,,15.9,,52.9,34.0,0.27,0.277,6.49,0,0,0,0,0,0,0.0,0.0
St. Thomas,,110.7,,,,67.0,0.525,,13.1,,48.1,24.7,0.445,0.307,-4.65,0,0,0,0,0,0,0.0,0.0
Stanford,,106.4,,,,66.1,0.524,,16.4,,52.2,31.1,0.397,0.294,7.67,0,0,0,0,0,0,0.0,0.0
Stephen F. Austin,,104.9,,,,70.9,0.528,,18.6,,50.8,32.0,0.29,0.373,-0.69,0,0,0,0,0,0,0.0,0.0
Stetson,,113.9,,,,65.8,0.544,,13.7,,51.2,30.2,0.436,0.248,-2.69,0,0,0,0,0,0,0.0,0.0
Stonehill,,98.0,,,,67.5,0.514,,18.1,,46.1,19.9,0.415,0.321,-8.59,0,0,0,0,0,0,0.0,0.0
Stony Brook,,96.7,,,,65.1,0.486,,17.1,,49.1,23.0,0.452,0.287,-4.13,0,0,0,0,0,0,0.0,0.0
Syracuse,,107.7,,,,68.3,0.515,,14.7,,49.0,29.9,0.29,0.306,4.17,0,0,0,0,0,0,0.0,0.0
Tarleton State,,103.4,,,,69.1,0.497,,15.8,,48.8,28.2,0.255,0.448,1.71,0,0,0,0,0,0,0.0,0.0
TCU,,105.8,,,,70.9,0.5,,14.4,,50.7,32.2,0.299,0.341,8.78,0,0,0,0,0,0,0.0,0.0
Temple,,101.8,,,,67.1,0.497,,17.4,,50.4,28.6,0.436,0.346,5.3,0,0,0,0,0,0,0.0,0.0
Tennessee,,107.0,,,,65.9,0.499,,15.2,,54.6,36.4,0.401,0.307,7.98,0,0,0,0,0,0,0.0,0.0
Tennessee State,,107.2,,,,72.8,0.521,,15.1,,50.3,28.5,0.416,0.359,-8.94,0,0,0,0,0,0,0.0,0.0
Tennessee Tech,,103.5,,,,69.3,0.514,,15.7,,48.4,26.0,0.421,0.29,-6.37,0,0,0,0,0,0,0.0,0.0
Tennessee-Martin,,108.3,,,,73.5,0.521,,14.1,,51.3,28.6,0.375,0.345,-7.91,0,0,0,0,0,0,0.0,0.0
Texas,,110.1,,,,70.1,0.533,,14.3,,49.8,28.3,0.345,0.305,10.43,0,0,0,0,0,0,0.0,0.0
Texas A&M,,108.5,,,,67.1,0.488,,15.5,,53.4,36.7,0.345,0.451,7.42,0,0,0,0,0,0,0.0,0.0
Texas A&M-Corpus Christi,,110.9,,,,71.7,0.513,,15.2,,52.6,33.7,0.342,0.348,-7.02,0,0,0,0,0,0,0.0,0.0
Texas Southern,,95.6,,,,70.9,0.466,,17.4,,51.4,31.0,0.281,0.338,-5.05,0,0,0,0,0,0,0.0,0.0
Texas State,,101.7,,,,64.9,0.482,,15.6,,51.5,31.5,0.261,0.328,-0.7,0,0,0,0,0,0,0.0,0.0
Texas Tech,,105.7,,,,68.9,0.523,,17.3,,51.7,32.1,0.368,0.348,8.24,0,0,0,0,0,0,0.0,0.0
Texas-Rio Grande Valley,,105.1,,,,74.3,0.529,,18.7,,52.4,30.9,0.354,0.433,-0.55,0,0,0,0,0,0,0.0,0.0
The Citadel,,98.9,,,,68.2,0.496,,16.2,,46.1,21.8,0.393,0.288,-3.77,0,0,0,0,0,0,0.0,0.0
Toledo,,120.6,,,,70.8,0.565,,11.9,,50.1,30.2,0.357,0.348,-2.57,0,0,0,0,0,0,0.0,0.0
Towson,,108.1,,,,65.7,0.511,,15.6,,54.4,35.7,0.345,0.298,-4.79,0,0,0,0,0,0,0.0,0.0
Troy,,105.0,,,,69.2,0.507,,15.9,,50.3,30.8,0.41,0.325,-1.25,0,0,0,0,0,0,0.0,0.0
Tulane,,106.3,,,,74.0,0.524,,13.8,,45.5,19.3,0.381,0.354,2.69,0,0,0,0,0,0,0.0,0.0
Tulsa,,94.2,,,,68.7,0.479,,16.9,,45.2,24.8,0.424,0.267,3.66,0,0,0,0,0,0,0.0,0.0
UAB,,111.2,,,,70.6,0.508,,14.5,,53.6,35.8,0.316,0.356,1.7,0,0,0,0,0,0,0.0,0.0
UC Davis,,104.2,,,,70.9,0.503,,17.7,,53.0,33.7,0.346,0.434,-1.74,0,0,0,0,0,0,0.0,0.0
UC Irvine,,106.4,,,,70.0,0.525,,15.4,,52.2,28.6,0.315,0.288,-0.6,0,0,0,0,0,0,0.0,0.0
UC Riverside,,105.9,,,,67.4,0.512,,15.4,,53.7,32.0,0.383,0.257,-0.34,0,0,0,0,0,0,0.0,0.0
UC San Diego,,99.9,,,,67.0,0.497,,15.7,,47.6,23.7,0.404,0.274,-0.76,0,0,0,0,0,0,0.0,0.0
UC Santa Barbara,,109.1,,,,65.5,0.545,,15.4,,51.3,26.7,0.296,0.343,-2.03,0,0,0,0,0,0,0.0,0.0
UCF,,105.5,,,,66.1,0.503,,16.7,,51.3,33.6,0.422,0.289,5.09,0,0,0,0,0,0,0.0,0.0
UCLA,,110.3,,,,67.2,0.511,,12.8,,52.2,33.0,0.29,0.274,8.66,0,0,0,0,0,0,0.0,0.0
UNC Asheville,,105.8,,,,69.3,0.547,,18.0,,50.5,26.3,0.374,0.408,-4.35,0,0,0,0,0,0,0.0,0.0
UNC Greensboro,,106.4,,,,67.2,0.515,,15.1,,52.6,30.2,0.392,0.321,-2.91,0,0,0,0,0,0,0.0,0.0
UNC Wilmington,,104.2,,,,65.4,0.501,,15.9,,50.5,29.0,0.341,0.38,-3.05,0,0,0,0,0,0,0.0,0.0
UT Arlington,,97.9,,,,67.6,0.47,,17.2,,51.5,34.5,0.345,0.306,2.12,0,0,0,0,0,0,0.0,0.0
Utah,,102.9,,,,66.5,0.49,,15.4,,52.8,31.3,0.377,0.292,6.53,0,0,0,0,0,0,0.0,0.0
Utah State,,112.6,,,,69.2,0.562,,15.6,,53.0,27.3,0.425,0.343,6.81,0,0,0,0,0,0,0.0,0.0
Utah Tech,,105.9,,,,70.8,0.539,,18.6,,51.5,29.3,0.416,0.437,1.01,0,0,0,0,0,0,0.0,0.0
Utah Valley,,105.8,,,,72.2,0.52,,16.5,,52.4,29.4,0.331,0.355,1.83,0,0,0,0,0,0,0.0,0.0
UTEP,,97.7,,,,68.3,0.493,,19.3,,51.7,33.2,0.302,0.394,1.82,0,0,0,0,0,0,0.0,0.0
UTSA,,98.9,,,,69.5,0.475,,17.0,,48.9,29.3,0.385,0.361,1.16,0,0,0,0,0,0,0.0,0.0
Valparaiso,,98.1,,,,68.7,0.493,,16.2,,49.3,22.9,0.361,0.282,-2.75,0,0,0,0,0,0,0.0,0.0
Vanderbilt,,106.6,,,,67.0,0.496,,13.7,,49.5,30.8,0.422,0.316,8.55,0,0,0,0,0,0,0.0,0.0
Vermont,,109.7,,,,65.5,0.551,,12.8,,49.1,20.3,0.429,0.285,-3.13,0,0,0,0,0,0,0.0,0.0
Villanova,,106.7,,,,65.0,0.515,,13.9,,49.0,22.6,0.478,0.3,8.69,0,0,0,0,0,0,0.0,0.0
Virginia,,108.1,,,,62.5,0.512,,12.1,,50.2,25.6,0.356,0.347,5.98,0,0,0,0,0,0,0.0,0.0
Virginia Commonwealth,,103.8,,,,68.3,0.52,,17.3,,50.1,28.9,0.327,0.416,1.95,0,0,0,0,0,0,0.0,0.0
VMI,,101.9,,,,67.5,0.496,,16.3,,51.1,30.4,0.458,0.211,-3.45,0,0,0,0,0,0,0.0,0.0
Virginia Tech,,110.5,,,,66.8,0.54,,13.1,,49.6,25.9,0.396,0.259,5.3,0,0,0,0,0,0,0.0,0.0
Wagner,,98.5,,,,63.5,0.458,,15.6,,53.7,35.2,0.358,0.248,-10.85,0,0,0,0,0,0,0.0,0.0
Wake Forest,,108.5,,,,70.1,0.542,,15.4,,49.7,24.8,0.454,0.321,5.43,0,0,0,0,0,0,0.0,0.0
Washington,,98.4,,,,69.2,0.488,,17.6,,47.1,26.4,0.366,0.317,7.94,0,0,0,0,0,0,0.0,0.0
Washington State,,105.1,,,,64.8,0.504,,15.8,,52.1,31.5,0.434,0.282,7.91,0,0,0,0,0,0,0.0,0.0
Weber State,,100.5,,,,65.7,0.514,,17.4,,49.7,21.3,0.375,0.335,-1.33,0,0,0,0,0,0,0.0,0.0
West Virginia,,108.8,,,,69.6,0.515,,16.0,,52.0,34.0,0.363,0.394,10.89,0,0,0,0,0,0,0.0,0.0
Western Carolina,,106.2,,,,68.3,0.504,,13.5,,51.4,27.3,0.421,0.334,-4.08,0,0,0,0,0,0,0.0,0.0
Western Illinois,,105.7,,,,68.8,0.513,,13.7,,49.9,27.0,0.372,0.319,-4.73,0,0,0,0,0,0,0.0,0.0
Western Kentucky,,103.5,,,,68.4,0.505,,14.9,,48.3,26.0,0.364,0.315,1.09,0,0,0,0,0,0,0.0,0.0
Western Michigan,,104.8,,,,66.7,0.501,,16.2,,53.4,34.3,0.416,0.265,-2.34,0,0,0,0,0,0,0.0,0.0
Wichita State,,103.1,,,,67.8,0.507,,16.0,,51.5,29.1,0.372,0.308,3.25,0,0,0,0,0,0,0.0,0.0
William & Mary,,102.6,,,,65.3,0.502,,16.0,,49.6,29.2,0.382,0.306,-4.18,0,0,0,0,0,0,0.0,0.0
Winthrop,,108.4,,,,67.8,0.556,,18.3,,47.7,26.5,0.453,0.408,-3.59,0,0,0,0,0,0,0.0,0.0
Wisconsin,,101.1,,,,63.2,0.483,,11.9,,47.5,22.6,0.402,0.25,9.29,0,0,0,0,0,0,0.0,0.0
Wofford,,110.8,,,,66.4,0.537,,14.2,,51.5,29.8,0.39,0.288,-3.32,0,0,0,0,0,0,0.0,0.0
Wright State,,108.5,,,,72.0,0.546,,15.3,,51.6,27.3,0.276,0.242,-5.89,0,0,0,0,0,0,0.0,0.0
Wyoming,,103.7,,,,66.4,0.52,,16.0,,49.3,24.1,0.457,0.332,6.12,0,0,0,0,0,0,0.0,0.0
Xavier,,112.1,,,,72.0,0.552,,15.0,,53.9,30.7,0.312,0.314,9.16,0,0,0,0,0,0,0.0,0.0
Yale,,111.3,,,,67.5,0.54,,14.3,,54.2,29.7,0.351,0.3,-1.62,0,0,0,0,0,0,0.0,0.0
Youngstown State,,115.8,,,,69.5,0.552,,13.6,,51.7,31.0,0.356,0.295,-5.83,0,0,0,0,0,0,0.0,0.0
