Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Dartmouth,,97.9,,,,68.2,0.499,,19.1,,50.5,27.6,0.386,0.338,-3.45,0,0,0,0,0,0,0.0,0.0
Davidson,,105.5,,,,69.5,0.516,,15.4,,49.6,25.1,0.46,0.315,4.26,0,0,0,0,0,0,0.0,0.0
Dayton,,108.9,,,,69.4,0.538,,15.0,,49.7,25.8,0.381,0.436,4.27,0,0,0,0,0,0,0.0,0.0
Delaware,,98.5,,,,66.1,0.475,,15.7,,50.1,27.5,0.35,0.326,-1.42,0,0,0,0,0,0,0.0,0.0
Delaware State,,98.7,,,,68.4,0.49,,17.0,,46.2,29.3,0.39,0.292,-9.37,0,0,0,0,0,0,0.0,0.0
Denver,,109.0,,,,69.0,0.548,,17.1,,53.1,28.8,0.33,0.346,-4.19,0,0,0,0,0,0,0.0,0.0
DePaul,,99.5,,,,69.0,0.481,,17.6,,49.0,29.9,0.313,0.356,7.78,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,102.3,,,,74.3,0.512,,17.0,,47.1,27.6,0.362,0.384,-1.62,0,0,0,0,0,0,0.0,0.0
Drake,,100.5,,,,70.0,0.482,,15.5,,47.5,26.9,0.421,0.298,1.91,0,0,0,0,0,0,0.0,0.0
Drexel,,103.3,,,,71.4,0.5,,15.7,,49.8,31.0,0.373,0.311,-2.56,0,0,0,0,0,0,0.0,0.0
Duke,,115.7,,,,69.9,0.548,,14.2,,51.9,31.6,0.383,0.393,10.91,0,0,0,0,0,0,0.0,0.0
Duquesne,,99.3,,,,71.0,0.489,,17.4,,49.4,29.0,0.369,0.371,0.69,0,0,0,0,0,0,0.0,0.0
East Carolina,,94.8,,,,66.8,0.458,,17.8,,50.4,30.7,0.372,0.375,1.33,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,110.2,,,,71.4,0.555,,18.0,,53.1,31.3,0.352,0.432,-2.11,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,102.9,,,,70.5,0.487,,15.0,,49.0,30.3,0.376,0.271,-5.05,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,99.7,,,,69.7,0.495,,17.3,,46.8,26.2,0.419,0.374,-2.44,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,108.3,,,,71.2,0.5,,14.3,,49.9,34.3,0.301,0.35,0.16,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,112.4,,,,68.0,0.551,,15.3,,50.9,27.6,0.375,0.342,-4.43,0,0,0,0,0,0,0.0,0.0
Elon,,106.1,,,,69.2,0.525,,14.6,,50.2,25.0,0.454,0.302,-1.39,0,0,0,0,0,0,0.0,0.0
Evansville,,102.3,,,,67.0,0.49,,15.4,,50.6,27.2,0.197,0.447,2.42,0,0,0,0,0,0,0.0,0.0
Fairfield,,100.5,,,,71.7,0.513,,16.5,,48.5,24.4,0.421,0.272,-3.85,0,0,0,0,0,0,0.0,0.0
FDU,,103.2,,,,70.2,0.499,,16.5,,47.3,27.8,0.354,0.362,-5.31,0,0,0,0,0,0,0.0,0.0
Florida,,110.0,,,,70.1,0.516,,14.6,,51.3,31.8,0.366,0.402,11.01,0,0,0,0,0,0,0.0,0.0
Florida A&M,,97.8,,,,72.2,0.475,,16.1,,45.7,25.9,0.299,0.373,-11.85,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,98.9,,,,70.2,0.467,,14.2,,47.3,27.0,0.348,0.304,-1.98,0,0,0,0,0,0,0.0,0.0
Florida Gulf Coast,,113.8,,,,69.3,0.554,,15.3,,53.9,33.9,0.315,0.329,-3.42,0,0,0,0,0,0,0.0,0.0
Florida International,,103.1,,,,66.5,0.505,,17.0,,51.2,30.5,0.307,0.291,-3.27,0,0,0,0,0,0,0.0,0.0
Florida State,,113.1,,,,72.6,0.537,,14.1,,52.7,33.6,0.313,0.384,8.87,0,0,0,0,0,0,0.0,0.0
Fordham,,96.3,,,,66.8,0.49,,17.2,,44.3,23.4,0.444,0.266,1.36,0,0,0,0,0,0,0.0,0.0
Fresno State,,102.5,,,,70.1,0.511,,16.6,,50.6,27.5,0.317,0.408,2.31,0,0,0,0,0,0,0.0,0.0
Furman,,109.0,,,,67.4,0.555,,16.8,,51.7,28.0,0.427,0.321,-3.75,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,106.1,,,,71.4,0.534,,17.1,,52.8,31.9,0.29,0.43,-5.71,0,0,0,0,0,0,0.0,0.0
George Mason,,105.2,,,,69.2,0.494,,15.9,,55.0,32.0,0.276,0.395,1.28,0,0,0,0,0,0,0.0,0.0
George Washington,,104.3,,,,67.0,0.495,,16.6,,53.0,32.5,0.383,0.366,2.11,0,0,0,0,0,0,0.0,0.0
Georgetown,,104.7,,,,70.2,0.52,,17.7,,50.6,28.9,0.337,0.426,9.31,0,0,0,0,0,0,0.0,0.0
Georgia,,102.0,,,,69.7,0.485,,16.3,,51.5,28.7,0.283,0.408,10.28,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,106.7,,,,70.5,0.52,,14.6,,46.8,26.0,0.438,0.4,-2.83,0,0,0,0,0,0,0.0,0.0
Georgia State,,104.8,,,,70.3,0.534,,17.4,,51.6,30.4,0.365,0.349,-2.17,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,97.0,,,,69.3,0.479,,16.9,,49.8,28.0,0.248,0.356,8.21,0,0,0,0,0,0,0.0,0.0
Gonzaga,,116.5,,,,70.9,0.567,,14.2,,54.7,29.8,0.329,0.39,4.13,0,0,0,0,0,0,0.0,0.0
Grambling,,101.0,,,,69.8,0.48,,16.4,,47.6,31.6,0.299,0.384,-11.89,0,0,0,0,0,0,0.0,0.0
Grand Canyon,,102.6,,,,71.2,0.493,,15.5,,50.9,29.1,0.342,0.412,-4.22,0,0,0,0,0,0,0.0,0.0
Green Bay,,103.2,,,,76.8,0.491,,15.5,,51.2,30.2,0.297,0.382,-2.83,0,0,0,0,0,0,0.0,0.0
Hampton,,97.0,,,,70.9,0.46,,16.9,,50.7,31.7,0.336,0.343,-9.92,0,0,0,0,0,0,0.0,0.0
Hartford,,94.3,,,,70.0,0.475,,18.1,,45.0,24.8,0.428,0.326,-5.56,0,0,0,0,0,0,0.0,0.0
Harvard,,106.7,,,,67.3,0.52,,16.6,,51.1,29.8,0.412,0.331,-2.24,0,0,0,0,0,0,0.0,0.0
Hawaii,,98.9,,,,68.3,0.488,,17.6,,49.1,28.3,0.399,0.366,-4.92,0,0,0,0,0,0,0.0,0.0
High Point,,101.4,,,,66.8,0.49,,16.9,,51.2,29.0,0.307,0.376,-6.28,0,0,0,0,0,0,0.0,0.0
Hofstra,,111.1,,,,69.0,0.52,,13.2,,50.3,31.1,0.415,0.375,-1.9,0,0,0,0,0,0,0.0,0.0
Holy Cross,,97.7,,,,61.5,0.503,,16.3,,42.8,19.4,0.441,0.344,-3.51,0,0,0,0,0,0,0.0,0.0
Houston,,111.6,,,,65.8,0.517,,12.7,,50.5,31.9,0.358,0.286,3.42,0,0,0,0,0,0,0.0,0.0
Houston Christian,,108.0,,,,72.9,0.503,,15.3,,54.1,36.9,0.298,0.375,-4.44,0,0,0,0,0,0,0.0,0.0
Howard,,93.1,,,,68.4,0.436,,18.2,,49.4,32.5,0.318,0.449,-7.97,0,0,0,0,0,0,0.0,0.0
Idaho,,105.3,,,,67.9,0.501,,15.9,,52.6,30.9,0.371,0.399,-5.89,0,0,0,0,0,0,0.0,0.0
Idaho State,,98.8,,,,70.1,0.504,,16.6,,44.4,21.9,0.386,0.379,-3.37,0,0,0,0,0,0,0.0,0.0
Illinois,,103.7,,,,68.9,0.512,,15.7,,51.2,28.7,0.362,0.318,9.25,0,0,0,0,0,0,0.0,0.0
Illinois State,,104.6,,,,65.8,0.513,,15.9,,51.7,30.6,0.404,0.301,2.71,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,102.1,,,,74.0,0.509,,19.0,,52.1,32.2,0.353,0.399,-3.63,0,0,0,0,0,0,0.0,0.0
Incarnate Word,,103.6,,,,73.3,0.527,,16.6,,45.7,22.6,0.372,0.452,-5.62,0,0,0,0,0,0,0.0,0.0
Indiana,,112.2,,,,69.5,0.552,,18.2,,55.1,36.3,0.387,0.341,8.16,0,0,0,0,0,0,0.0,0.0
Indiana State,,97.1,,,,70.1,0.485,,15.8,,46.7,22.2,0.397,0.314,3.18,0,0,0,0,0,0,0.0,0.0
Iona,,109.9,,,,72.3,0.534,,14.6,,48.2,26.9,0.4,0.31,-2.47,0,0,0,0,0,0,0.0,0.0
Iowa,,107.9,,,,72.8,0.525,,16.0,,50.1,31.8,0.373,0.349,7.54,0,0,0,0,0,0,0.0,0.0
Iowa State,,112.5,,,,70.6,0.55,,12.6,,47.7,25.6,0.393,0.276,11.94,0,0,0,0,0,0,0.0,0.0
IU Indy,,107.7,,,,72.0,0.525,,15.0,,49.4,29.5,0.38,0.334,-1.62,0,0,0,0,0,0,0.0,0.0
Jackson State,,97.2,,,,65.9,0.444,,15.3,,51.5,34.3,0.392,0.333,-11.55,0,0,0,0,0,0,0.0,0.0
Jacksonville,,109.6,,,,70.4,0.553,,16.2,,49.5,27.3,0.431,0.342,-8.45,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,105.7,,,,65.3,0.528,,18.0,,52.7,31.5,0.367,0.346,-3.24,0,0,0,0,0,0,0.0,0.0
James Madison,,99.9,,,,65.8,0.504,,18.7,,52.5,29.2,0.363,0.359,-1.83,0,0,0,0,0,0,0.0,0.0
Kansas,,115.4,,,,71.4,0.561,,15.1,,53.0,33.9,0.359,0.36,12.23,0,0,0,0,0,0,0.0,0.0
Kansas City,,102.9,,,,74.5,0.515,,17.3,,47.9,27.5,0.408,0.374,-1.06,0,0,0,0,0,0,0.0,0.0
Kansas State,,106.4,,,,67.5,0.527,,16.8,,49.2,29.5,0.363,0.412,10.48,0,0,0,0,0,0,0.0,0.0
Kennesaw State,,105.0,,,,71.5,0.515,,16.3,,51.0,31.3,0.256,0.308,-5.97,0,0,0,0,0,0,0.0,0.0
Kent State,,107.0,,,,70.7,0.484,,14.9,,54.0,38.7,0.349,0.328,-1.63,0,0,0,0,0,0,0.0,0.0
Kentucky,,113.8,,,,74.3,0.529,,13.4,,53.2,33.2,0.316,0.409,10.49,0,0,0,0,0,0,0.0,0.0
La Salle,,107.5,,,,69.1,0.533,,16.6,,49.4,25.6,0.42,0.383,2.94,0,0,0,0,0,0,0.0,0.0
Lafayette,,94.2,,,,70.3,0.497,,18.8,,46.1,20.0,0.4,0.297,-3.5,0,0,0,0,0,0,0.0,0.0
Lamar,,108.0,,,,70.7,0.526,,16.1,,50.6,31.9,0.37,0.411,-7.93,0,0,0,0,0,0,0.0,0.0
Lehigh,,106.7,,,,70.4,0.555,,17.9,,51.7,23.4,0.385,0.324,-3.3,0,0,0,0,0,0,0.0,0.0
Liberty,,102.5,,,,64.3,0.525,,14.9,,45.6,15.7,0.497,0.342,-6.16,0,0,0,0,0,0,0.0,0.0
Lipscomb,,111.3,,,,76.0,0.561,,17.5,,50.9,29.6,0.469,0.41,-4.45,0,0,0,0,0,0,0.0,0.0
Little Rock,,102.7,,,,66.1,0.502,,16.9,,50.6,28.8,0.342,0.333,-3.8,0,0,0,0,0,0,0.0,0.0
Long Beach State,,102.9,,,,71.5,0.493,,16.9,,49.5,31.7,0.303,0.369,-0.6,0,0,0,0,0,0,0.0,0.0
Long Island University,,102.8,,,,68.5,0.485,,17.4,,54.0,36.8,0.289,0.385,-8.51,0,0,0,0,0,0,0.0,0.0
Longwood,,94.7,,,,71.0,0.501,,19.4,,44.7,21.8,0.342,0.293,-6.16,0,0,0,0,0,0,0.0,0.0
Louisiana,,111.4,,,,73.3,0.524,,15.4,,54.2,36.7,0.333,0.415,-3.28,0,0,0,0,0,0,0.0,0.0
Louisiana State,,102.2,,,,73.2,0.502,,17.2,,49.4,30.9,0.309,0.316,8.69,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,109.1,,,,70.8,0.533,,15.2,,52.4,29.1,0.364,0.345,-4.35,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,98.6,,,,66.0,0.487,,16.7,,50.4,29.8,0.372,0.26,-2.56,0,0,0,0,0,0,0.0,0.0
Louisville,,112.0,,,,68.5,0.514,,13.4,,54.1,36.6,0.321,0.34,11.15,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,108.0,,,,66.9,0.56,,15.8,,49.2,22.1,0.379,0.31,1.02,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,97.3,,,,67.2,0.47,,18.9,,51.3,33.2,0.3,0.397,-3.6,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,101.7,,,,69.0,0.506,,16.4,,49.5,30.7,0.35,0.311,1.6,0,0,0,0,0,0,0.0,0.0
Maine,,93.4,,,,69.2,0.46,,16.5,,48.5,26.9,0.359,0.301,-4.01,0,0,0,0,0,0,0.0,0.0
Manhattan,,96.4,,,,71.8,0.474,,19.7,,49.8,30.8,0.351,0.41,-2.61,0,0,0,0,0,0,0.0,0.0
Marist,,99.8,,,,69.1,0.499,,16.6,,44.8,21.6,0.421,0.379,-2.74,0,0,0,0,0,0,0.0,0.0
Marquette,,115.2,,,,71.1,0.576,,15.5,,49.6,27.0,0.415,0.31,8.6,0,0,0,0,0,0,0.0,0.0
Marshall,,109.6,,,,77.3,0.536,,14.2,,46.7,24.4,0.43,0.365,-1.05,0,0,0,0,0,0,0.0,0.0
Maryland,,108.1,,,,68.1,0.523,,16.3,,50.3,31.1,0.411,0.398,8.29,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,111.4,,,,71.3,0.55,,14.8,,49.9,25.8,0.412,0.339,-5.87,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,100.8,,,,69.7,0.489,,15.8,,46.4,27.5,0.38,0.332,-7.61,0,0,0,0,0,0,0.0,0.0
Massachusetts,,98.5,,,,73.0,0.497,,17.8,,49.3,28.1,0.407,0.346,1.66,0,0,0,0,0,0,0.0,0.0
Massachusetts-Lowell,,106.0,,,,73.0,0.551,,18.5,,49.0,27.2,0.363,0.311,-6.4,0,0,0,0,0,0,0.0,0.0
McNeese State,,96.9,,,,72.4,0.479,,16.9,,45.0,26.0,0.346,0.359,-4.12,0,0,0,0,0,0,0.0,0.0
Memphis,,104.9,,,,70.0,0.489,,14.0,,50.2,31.6,0.318,0.367,3.19,0,0,0,0,0,0,0.0,0.0
Mercer,,110.4,,,,63.5,0.512,,15.2,,54.0,35.0,0.393,0.324,-0.92,0,0,0,0,0,0,0.0,0.0
Miami (FL),,106.3,,,,64.7,0.51,,16.6,,53.0,33.4,0.326,0.343,9.57,0,0,0,0,0,0,0.0,0.0
Miami (OH),,97.4,,,,71.6,0.488,,17.9,,47.1,25.6,0.356,0.38,-2.1,0,0,0,0,0,0,0.0,0.0
Michigan,,116.5,,,,63.8,0.57,,12.8,,47.9,24.5,0.451,0.301,10.17,0,0,0,0,0,0,0.0,0.0
Michigan State,,105.0,,,,68.2,0.54,,18.0,,52.6,29.1,0.38,0.335,10.5,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,112.4,,,,66.4,0.543,,13.6,,53.9,30.7,0.299,0.304,-0.48,0,0,0,0,0,0,0.0,0.0
Milwaukee,,100.9,,,,65.1,0.511,,15.6,,48.5,24.9,0.401,0.276,-2.17,0,0,0,0,0,0,0.0,0.0
Minnesota,,104.6,,,,70.3,0.487,,14.0,,50.5,29.6,0.299,0.396,8.82,0,0,0,0,0,0,0.0,0.0
Mississippi,,105.5,,,,73.4,0.488,,16.5,,52.0,33.8,0.377,0.428,7.99,0,0,0,0,0,0,0.0,0.0
Mississippi State,,102.0,,,,70.8,0.511,,16.8,,48.9,27.2,0.385,0.339,5.9,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,95.8,,,,72.1,0.466,,17.0,,47.0,30.4,0.262,0.335,-7.11,0,0,0,0,0,0,0.0,0.0
Missouri,,97.4,,,,70.5,0.452,,14.6,,48.1,28.2,0.39,0.387,6.73,0,0,0,0,0,0,0.0,0.0
Missouri State,,107.6,,,,66.4,0.513,,15.6,,54.2,33.2,0.393,0.344,1.18,0,0,0,0,0,0,0.0,0.0
Monmouth,,108.3,,,,74.2,0.508,,14.5,,50.2,29.7,0.382,0.373,-2.62,0,0,0,0,0,0,0.0,0.0
Montana,,107.9,,,,68.7,0.512,,13.7,,50.0,28.0,0.355,0.33,-4.02,0,0,0,0,0,0,0.0,0.0
Montana State,,108.3,,,,71.7,0.517,,14.5,,49.6,27.8,0.433,0.367,-5.88,0,0,0,0,0,0,0.0,0.0
Morehead State,,108.6,,,,71.8,0.518,,15.7,,53.5,35.7,0.298,0.285,-1.85,0,0,0,0,0,0,0.0,0.0
Morgan State,,95.3,,,,70.3,0.43,,16.6,,50.8,34.8,0.302,0.38,-11.2,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,99.1,,,,68.4,0.51,,17.1,,44.5,23.0,0.369,0.324,-3.51,0,0,0,0,0,0,0.0,0.0
Murray State,,110.0,,,,71.1,0.512,,14.4,,50.9,31.8,0.394,0.368,-4.41,0,0,0,0,0,0,0.0,0.0
Navy,,99.5,,,,64.9,0.482,,18.6,,54.2,37.2,0.385,0.359,-3.92,0,0,0,0,0,0,0.0,0.0
NC State,,107.1,,,,71.9,0.527,,16.1,,50.1,29.8,0.335,0.362,8.09,0,0,0,0,0,0,0.0,0.0
Nebraska,,99.5,,,,69.2,0.463,,15.9,,51.3,33.9,0.294,0.298,10.74,0,0,0,0,0,0,0.0,0.0
Nevada,,112.1,,,,70.9,0.525,,13.4,,52.4,30.3,0.402,0.413,2.03,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,96.6,,,,70.4,0.451,,15.5,,49.9,28.9,0.352,0.376,2.59,0,0,0,0,0,0,0.0,0.0
New Hampshire,,104.8,,,,66.8,0.51,,16.1,,54.3,29.3,0.407,0.351,-4.46,0,0,0,0,0,0,0.0,0.0
New Mexico,,104.0,,,,70.5,0.502,,16.3,,50.5,27.0,0.262,0.461,2.07,0,0,0,0,0,0,0.0,0.0
New Mexico State,,112.1,,,,70.0,0.531,,16.5,,54.4,36.7,0.382,0.431,-3.82,0,0,0,0,0,0,0.0,0.0
New Orleans,,103.2,,,,69.5,0.513,,20.2,,52.9,36.7,0.25,0.427,-5.34,0,0,0,0,0,0,0.0,0.0
Niagara,,102.2,,,,71.8,0.476,,15.4,,49.8,30.6,0.328,0.336,-4.37,0,0,0,0,0,0,0.0,0.0
Nicholls State,,102.2,,,,72.2,0.504,,17.5,,45.3,26.8,0.446,0.372,-5.23,0,0,0,0,0,0,0.0,0.0
NJIT,,101.5,,,,71.3,0.493,,16.3,,52.0,31.0,0.417,0.323,-4.22,0,0,0,0,0,0,0.0,0.0
Norfolk State,,97.5,,,,70.6,0.482,,18.0,,51.2,29.7,0.34,0.373,-8.57,0,0,0,0,0,0,0.0,0.0
