Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Auburn,,,,,,,0.494,,17.8,,46.8,35.0,0.421,0.321,6.61,0,0,0,0,0,0,0.0,0.0
Austin Peay,,,,,,,0.49,,18.6,,48.6,33.9,0.322,0.358,-1.97,0,0,0,0,0,0,0.0,0.0
Ball State,,,,,,,0.499,,15.4,,51.2,35.3,0.341,0.37,3.31,0,0,0,0,0,0,0.0,0.0
Baylor,,,,,,,0.519,,20.8,,45.6,29.7,0.411,0.363,4.1,0,0,0,0,0,0,0.0,0.0
Belmont,,,,,,,0.514,,18.2,,45.1,28.2,0.484,0.337,-7.32,0,0,0,0,0,0,0.0,0.0
Bethune-Cookman,,,,,,,0.493,,20.6,,46.1,28.0,0.343,0.321,-11.67,0,0,0,0,0,0,0.0,0.0
Binghamton,,,,,,,0.454,,17.7,,50.6,35.9,0.375,0.328,-2.56,0,0,0,0,0,0,0.0,0.0
Birmingham-Southern,,105.9,,,,62.2,0.517,,18.5,,52.3,33.4,0.401,0.459,-8.24,0,0,0,0,0,0,0.0,0.0
Boise State,,,,,,,0.497,,18.2,,49.7,42.7,0.37,0.307,0.6,0,0,0,0,0,0,0.0,0.0
Boston College,,,,,,,0.493,,16.6,,53.4,42.4,0.293,0.428,6.42,0,0,0,0,0,0,0.0,0.0
Boston University,,,,,,,0.473,,16.3,,50.5,32.3,0.27,0.363,-3.86,0,0,0,0,0,0,0.0,0.0
Bowling Green,,,,,,,0.552,,20.1,,50.3,25.4,0.335,0.364,1.8,0,0,0,0,0,0,0.0,0.0
Bradley,,,,,,,0.48,,19.1,,51.7,35.0,0.291,0.358,4.56,0,0,0,0,0,0,0.0,0.0
Brigham Young,,,,,,,0.483,,18.8,,49.4,34.7,0.354,0.322,6.69,0,0,0,0,0,0,0.0,0.0
Brown,,,,,,,0.486,,18.6,,46.8,27.7,0.381,0.396,-5.54,0,0,0,0,0,0,0.0,0.0
Bucknell,,,,,,,0.513,,21.1,,50.3,30.6,0.373,0.424,-2.19,0,0,0,0,0,0,0.0,0.0
Buffalo,,,,,,,0.507,,18.2,,51.4,42.6,0.318,0.368,2.36,0,0,0,0,0,0,0.0,0.0
Butler,,,,,,,0.541,,15.1,,45.5,18.1,0.462,0.32,-0.83,0,0,0,0,0,0,0.0,0.0
Cal Poly,,,,,,,0.487,,20.5,,47.8,27.4,0.359,0.341,-0.56,0,0,0,0,0,0,0.0,0.0
Cal State Fullerton,,,,,,,0.509,,15.7,,52.9,42.8,0.348,0.222,-0.84,0,0,0,0,0,0,0.0,0.0
Cal State Northridge,,,,,,,0.504,,19.6,,49.4,36.7,0.293,0.405,-0.98,0,0,0,0,0,0,0.0,0.0
California,,,,,,,0.482,,18.3,,50.0,34.8,0.209,0.359,5.96,0,0,0,0,0,0,0.0,0.0
Campbell,,,,,,,0.45,,22.4,,51.4,37.0,0.269,0.331,-6.58,0,0,0,0,0,0,0.0,0.0
Canisius,,,,,,,0.492,,16.4,,47.5,32.1,0.311,0.309,-4.52,0,0,0,0,0,0,0.0,0.0
Centenary (LA),,,,,,,0.482,,21.4,,44.9,,0.345,0.365,-1.84,0,0,0,0,0,0,0.0,0.0
Central Connecticut State,,,,,,,0.506,,18.7,,51.7,34.7,0.331,0.345,-7.23,0,0,0,0,0,0,0.0,0.0
Central Michigan,,,,,,,0.479,,21.5,,48.0,32.7,0.344,0.375,2.75,0,0,0,0,0,0,0.0,0.0
Charleston Southern,,,,,,,0.48,,21.4,,49.6,28.1,0.289,0.314,-6.53,0,0,0,0,0,0,0.0,0.0
Charlotte,,,,,,,0.497,,15.5,,51.0,42.0,0.357,0.413,3.97,0,0,0,0,0,0,0.0,0.0
Chattanooga,,,,,,,0.503,,20.4,,57.5,50.9,0.317,0.418,-3.58,0,0,0,0,0,0,0.0,0.0
Chicago State,,,,,,,0.479,,17.6,,46.4,31.3,0.305,0.373,-1.29,0,0,0,0,0,0,0.0,0.0
Cincinnati,,,,,,,0.494,,15.7,,52.9,47.1,0.33,0.457,6.74,0,0,0,0,0,0,0.0,0.0
Clemson,,,,,,,0.496,,20.3,,51.4,45.0,0.317,0.383,8.85,0,0,0,0,0,0,0.0,0.0
Cleveland State,,,,,,,0.486,,20.2,,49.7,31.3,0.384,0.376,0.58,0,0,0,0,0,0,0.0,0.0
Coastal Carolina,,,,,,,0.489,,17.4,,49.2,34.1,0.336,0.303,-6.63,0,0,0,0,0,0,0.0,0.0
Colgate,,,,,,,0.496,,19.0,,47.9,28.6,0.328,0.285,-4.97,0,0,0,0,0,0,0.0,0.0
College of Charleston,,,,,,,0.473,,16.1,,49.4,36.0,0.322,0.326,-5.01,0,0,0,0,0,0,0.0,0.0
Colorado,,,,,,,0.497,,16.9,,48.8,36.9,0.356,0.342,8.49,0,0,0,0,0,0,0.0,0.0
Colorado State,,,,,,,0.517,,20.3,,51.3,29.5,0.285,0.464,3.88,0,0,0,0,0,0,0.0,0.0
Columbia,,,,,,,0.492,,22.4,,51.8,29.8,0.393,0.363,-6.56,0,0,0,0,0,0,0.0,0.0
Connecticut,,,,,,,0.502,,17.3,,57.1,34.7,0.26,0.413,7.62,0,0,0,0,0,0,0.0,0.0
Coppin State,,,,,,,0.428,,18.9,,48.3,34.6,0.236,0.434,-6.16,0,0,0,0,0,0,0.0,0.0
Cornell,,,,,,,0.515,,19.8,,48.7,25.4,0.355,0.312,-5.46,0,0,0,0,0,0,0.0,0.0
Creighton,,,,,,,0.533,,16.2,,47.8,33.6,0.388,0.363,3.85,0,0,0,0,0,0,0.0,0.0
Dartmouth,,,,,,,0.473,,19.5,,46.2,25.3,0.318,0.303,-4.12,0,0,0,0,0,0,0.0,0.0
Davidson,,,,,,,0.513,,18.3,,53.8,40.5,0.434,0.352,-1.08,0,0,0,0,0,0,0.0,0.0
Dayton,,,,,,,0.483,,17.4,,51.2,33.3,0.381,0.334,0.38,0,0,0,0,0,0,0.0,0.0
Delaware,,,,,,,0.483,,20.9,,50.0,33.7,0.34,0.353,-2.47,0,0,0,0,0,0,0.0,0.0
Delaware State,,,,,,,0.488,,19.5,,47.0,33.4,0.392,0.421,-6.89,0,0,0,0,0,0,0.0,0.0
Denver,,,,,,,0.532,,16.7,,47.9,30.2,0.302,0.347,-0.45,0,0,0,0,0,0,0.0,0.0
DePaul,,,,,,,0.493,,15.6,,53.6,41.7,0.295,0.341,4.62,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,,,,,,0.476,,17.7,,54.7,39.1,0.262,0.35,1.0,0,0,0,0,0,0,0.0,0.0
Drake,,,,,,,0.475,,19.3,,52.5,38.4,0.334,0.464,4.57,0,0,0,0,0,0,0.0,0.0
Drexel,,,,,,,0.5,,15.7,,48.7,30.6,0.368,0.419,-1.91,0,0,0,0,0,0,0.0,0.0
Duke,,,,,,,0.521,,16.5,,51.1,43.2,0.398,0.429,10.05,0,0,0,0,0,0,0.0,0.0
Duquesne,,,,,,,0.469,,17.3,,48.0,37.1,0.311,0.267,0.9,0,0,0,0,0,0,0.0,0.0
East Carolina,,,,,,,0.436,,19.1,,52.4,40.3,0.257,0.386,5.7,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,,,,,,0.509,,19.2,,49.3,36.2,0.293,0.313,-3.25,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,,,,,,0.507,,20.2,,51.0,31.1,0.303,0.364,-3.08,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,,,,,,0.531,,18.1,,52.1,36.0,0.311,0.313,-5.18,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,,,,,,0.494,,18.4,,48.3,32.9,0.312,0.505,0.82,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,,,,,,0.478,,21.1,,49.1,27.0,0.364,0.346,-2.35,0,0,0,0,0,0,0.0,0.0
Elon,,90.2,,,,66.3,0.464,,20.0,,47.9,28.5,0.334,0.367,-2.79,0,0,0,0,0,0,0.0,0.0
Evansville,,,,,,,0.528,,18.1,,47.1,26.8,0.392,0.357,2.96,0,0,0,0,0,0,0.0,0.0
Fairfield,,,,,,,0.472,,16.4,,49.4,36.9,0.303,0.328,-3.23,0,0,0,0,0,0,0.0,0.0
FDU,,,,,,,0.508,,17.0,,50.8,40.8,0.317,0.324,-6.91,0,0,0,0,0,0,0.0,0.0
Florida,,,,,,,0.552,,17.5,,54.2,36.6,0.358,0.409,7.13,0,0,0,0,0,0,0.0,0.0
Florida A&M,,,,,,,0.473,,20.5,,50.4,,0.288,0.38,-9.24,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,,,,,,0.496,,19.0,,50.7,38.6,0.323,0.353,-7.13,0,0,0,0,0,0,0.0,0.0
Florida International,,,,,,,0.486,,22.5,,53.8,38.7,0.277,0.471,0.33,0,0,0,0,0,0,0.0,0.0
Florida State,,,,,,,0.512,,20.1,,49.0,30.9,0.333,0.375,8.99,0,0,0,0,0,0,0.0,0.0
Fordham,,,,,,,0.484,,21.0,,49.7,35.2,0.364,0.349,-0.34,0,0,0,0,0,0,0.0,0.0
Fresno State,,,,,,,0.498,,19.0,,51.0,37.1,0.353,0.359,0.31,0,0,0,0,0,0,0.0,0.0
Furman,,,,,,,0.552,,18.8,,49.3,30.1,0.421,0.306,-3.72,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,,,,,,0.495,,18.3,,51.6,39.1,0.391,0.299,-8.1,0,0,0,0,0,0,0.0,0.0
George Mason,,,,,,,0.509,,15.5,,48.8,32.9,0.338,0.397,-2.83,0,0,0,0,0,0,0.0,0.0
George Washington,,,,,,,0.522,,17.7,,52.2,39.0,0.255,0.396,1.05,0,0,0,0,0,0,0.0,0.0
Georgetown,,,,,,,0.53,,19.2,,49.6,33.2,0.426,0.301,6.54,0,0,0,0,0,0,0.0,0.0
Georgia,,,,,,,0.447,,19.6,,47.1,31.2,0.346,0.384,6.47,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,,,,,,0.478,,16.7,,49.9,43.8,0.301,0.374,-5.32,0,0,0,0,0,0,0.0,0.0
Georgia State,,,,,,,0.502,,16.4,,47.3,32.5,0.413,0.293,-5.66,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,,,,,,0.503,,17.9,,51.6,40.0,0.304,0.372,9.77,0,0,0,0,0,0,0.0,0.0
Gonzaga,,,,,,,0.548,,16.7,,55.8,36.8,0.237,0.468,4.36,0,0,0,0,0,0,0.0,0.0
Grambling,,,,,,,0.464,,18.8,,48.5,30.4,0.323,0.312,-12.75,0,0,0,0,0,0,0.0,0.0
Green Bay,,,,,,,0.512,,17.7,,47.4,25.3,0.327,0.341,-0.09,0,0,0,0,0,0,0.0,0.0
Hampton,,,,,,,0.483,,21.3,,51.8,37.3,0.275,0.43,-10.97,0,0,0,0,0,0,0.0,0.0
Hartford,,,,,,,0.431,,18.3,,48.2,35.7,0.277,0.265,-4.23,0,0,0,0,0,0,0.0,0.0
Harvard,,,,,,,0.478,,21.2,,51.3,32.7,0.337,0.353,-4.47,0,0,0,0,0,0,0.0,0.0
Hawaii,,,,,,,0.49,,16.1,,49.5,37.8,0.31,0.28,1.86,0,0,0,0,0,0,0.0,0.0
High Point,,,,,,,0.488,,18.9,,51.3,42.9,0.301,0.388,-7.39,0,0,0,0,0,0,0.0,0.0
Hofstra,,,,,,,0.514,,17.4,,51.0,37.5,0.361,0.371,-2.53,0,0,0,0,0,0,0.0,0.0
Holy Cross,,,,,,,0.497,,17.5,,53.2,39.2,0.318,0.365,-4.21,0,0,0,0,0,0,0.0,0.0
Houston,,,,,,,0.472,,15.1,,46.2,43.5,0.427,0.316,3.91,0,0,0,0,0,0,0.0,0.0
Howard,,,,,,,0.433,,18.7,,46.1,37.6,0.393,0.32,-9.84,0,0,0,0,0,0,0.0,0.0
Idaho,,,,,,,0.457,,16.7,,49.4,37.0,0.301,0.275,-1.55,0,0,0,0,0,0,0.0,0.0
Idaho State,,,,,,,0.465,,18.8,,46.2,27.9,0.319,0.409,-5.9,0,0,0,0,0,0,0.0,0.0
Illinois,,,,,,,0.56,,14.3,,52.3,31.1,0.388,0.288,8.48,0,0,0,0,0,0,0.0,0.0
Illinois State,,,,,,,0.521,,18.8,,49.9,29.5,0.348,0.366,3.34,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,,,,,,0.483,,15.9,,51.5,39.1,0.266,0.345,1.11,0,0,0,0,0,0,0.0,0.0
Indiana,,,,,,,0.483,,17.5,,47.9,30.5,0.345,0.391,10.02,0,0,0,0,0,0,0.0,0.0
Indiana State,,,,,,,0.446,,17.3,,47.9,28.9,0.306,0.39,4.44,0,0,0,0,0,0,0.0,0.0
Iona,,,,,,,0.489,,18.5,,50.1,36.9,0.239,0.415,-3.43,0,0,0,0,0,0,0.0,0.0
Iowa,,,,,,,0.517,,17.9,,50.9,37.1,0.305,0.407,9.34,0,0,0,0,0,0,0.0,0.0
Iowa State,,,,,,,0.469,,16.2,,49.6,37.6,0.216,0.352,8.4,0,0,0,0,0,0,0.0,0.0
IU Indy,,,,,,,0.511,,14.5,,49.7,36.4,0.392,0.318,-2.15,0,0,0,0,0,0,0.0,0.0
Jackson State,,,,,,,0.42,,20.1,,48.6,45.8,0.273,0.343,-10.76,0,0,0,0,0,0,0.0,0.0
Jacksonville,,,,,,,0.508,,21.5,,47.7,31.4,0.284,0.409,-9.5,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,100.9,,,,67.9,0.503,,18.7,,49.0,31.2,0.315,0.36,-4.92,0,0,0,0,0,0,0.0,0.0
James Madison,,,,,,,0.455,,21.9,,48.4,32.6,0.285,0.397,-2.22,0,0,0,0,0,0,0.0,0.0
Kansas,,,,,,,0.534,,17.9,,52.4,35.0,0.32,0.385,10.85,0,0,0,0,0,0,0.0,0.0
Kansas City,,,,,,,0.515,,16.2,,48.8,33.6,0.353,0.375,-2.68,0,0,0,0,0,0,0.0,0.0
Kansas State,,,,,,,0.49,,15.9,,51.5,34.6,0.273,0.371,7.72,0,0,0,0,0,0,0.0,0.0
Kent State,,,,,,,0.508,,17.4,,50.8,39.1,0.36,0.328,2.85,0,0,0,0,0,0,0.0,0.0
Kentucky,,,,,,,0.521,,16.3,,50.9,36.0,0.327,0.375,8.1,0,0,0,0,0,0,0.0,0.0
La Salle,,,,,,,0.475,,18.3,,44.6,26.2,0.428,0.333,1.16,0,0,0,0,0,0,0.0,0.0
Lafayette,,,,,,,0.464,,21.2,,48.3,28.5,0.399,0.368,-2.91,0,0,0,0,0,0,0.0,0.0
Lamar,,,,,,,0.492,,16.9,,49.6,40.3,0.306,0.435,-4.39,0,0,0,0,0,0,0.0,0.0
Lehigh,,,,,,,0.447,,18.1,,49.8,30.3,0.357,0.4,-6.77,0,0,0,0,0,0,0.0,0.0
Liberty,,,,,,,0.465,,18.9,,49.7,37.2,0.318,0.405,-6.01,0,0,0,0,0,0,0.0,0.0
Lipscomb,,100.3,,,,68.1,0.496,,19.4,,53.1,35.2,0.378,0.367,-10.49,0,0,0,0,0,0,0.0,0.0
Little Rock,,,,,,,0.504,,19.6,,49.4,28.9,0.261,0.387,0.89,0,0,0,0,0,0,0.0,0.0
Long Beach State,,,,,,,0.464,,20.8,,50.1,35.6,0.313,0.32,-0.14,0,0,0,0,0,0,0.0,0.0
Long Island University,,,,,,,0.48,,19.3,,49.3,33.8,0.363,0.362,-7.92,0,0,0,0,0,0,0.0,0.0
Longwood,,85.5,,,,74.3,0.434,,19.7,,47.2,29.9,0.334,0.236,,0,0,0,0,0,0,0.0,0.0
Louisiana,,,,,,,0.502,,18.6,,52.2,43.7,0.334,0.363,1.9,0,0,0,0,0,0,0.0,0.0
Louisiana State,,,,,,,0.52,,16.7,,53.3,34.9,0.338,0.405,7.77,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,,,,,,0.485,,17.9,,51.9,38.8,0.273,0.377,1.23,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,,,,,,0.478,,20.5,,50.5,32.7,0.294,0.357,-4.81,0,0,0,0,0,0,0.0,0.0
Louisville,,,,,,,0.55,,17.0,,54.1,48.9,0.418,0.436,6.17,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,,,,,,0.504,,19.8,,47.1,,0.335,0.35,1.01,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,,,,,,0.456,,21.0,,50.3,,0.244,0.424,-4.41,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,,,,,,0.455,,16.6,,48.0,33.9,0.26,0.296,2.86,0,0,0,0,0,0,0.0,0.0
Maine,,,,,,,0.479,,22.4,,51.6,33.8,0.35,0.291,-4.21,0,0,0,0,0,0,0.0,0.0
Manhattan,,,,,,,0.49,,14.9,,48.3,35.5,0.278,0.385,-2.41,0,0,0,0,0,0,0.0,0.0
Marist,,,,,,,0.517,,17.4,,48.7,26.8,0.393,0.36,-4.31,0,0,0,0,0,0,0.0,0.0
Marquette,,,,,,,0.498,,18.8,,54.3,41.1,0.401,0.388,4.7,0,0,0,0,0,0,0.0,0.0
Marshall,,,,,,,0.482,,18.6,,48.7,33.9,0.392,0.371,3.64,0,0,0,0,0,0,0.0,0.0
Maryland,,,,,,,0.482,,17.1,,52.0,47.9,0.259,0.394,7.88,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,94.1,,,,65.1,0.443,,16.9,,49.8,34.4,0.295,0.347,-5.48,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,,,,,,0.427,,26.7,,47.1,29.8,0.35,0.391,-10.04,0,0,0,0,0,0,0.0,0.0
Massachusetts,,,,,,,0.487,,20.0,,49.7,32.4,0.333,0.353,1.51,0,0,0,0,0,0,0.0,0.0
McNeese State,,,,,,,0.492,,19.7,,50.7,36.5,0.298,0.372,-4.28,0,0,0,0,0,0,0.0,0.0
Memphis,,,,,,,0.484,,17.8,,52.0,54.5,0.349,0.44,5.4,0,0,0,0,0,0,0.0,0.0
Mercer,,,,,,,0.513,,17.6,,50.3,38.7,0.369,0.346,-9.77,0,0,0,0,0,0,0.0,0.0
Miami (FL),,,,,,,0.486,,15.7,,52.8,,0.317,0.296,7.77,0,0,0,0,0,0,0.0,0.0
Miami (OH),,,,,,,0.521,,18.7,,54.9,,0.359,0.353,3.65,0,0,0,0,0,0,0.0,0.0
Michigan,,,,,,,0.493,,21.2,,49.1,32.7,0.322,0.334,7.12,0,0,0,0,0,0,0.0,0.0
Michigan State,,,,,,,0.546,,17.0,,55.2,39.7,0.328,0.373,7.41,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,,,,,,0.492,,17.5,,53.9,40.8,0.319,0.383,-1.44,0,0,0,0,0,0,0.0,0.0
Milwaukee,,,,,,,0.517,,16.6,,50.7,42.1,0.395,0.364,1.45,0,0,0,0,0,0,0.0,0.0
Minnesota,,,,,,,0.501,,20.4,,52.0,37.3,0.285,0.384,7.0,0,0,0,0,0,0,0.0,0.0
Mississippi,,,,,,,0.511,,18.8,,49.1,32.4,0.351,0.29,5.72,0,0,0,0,0,0,0.0,0.0
Mississippi State,,,,,,,0.495,,17.7,,55.8,49.2,0.301,0.404,6.05,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,,,,,,0.468,,17.3,,49.4,38.5,0.377,0.259,-11.95,0,0,0,0,0,0,0.0,0.0
Missouri,,,,,,,0.47,,18.6,,50.8,40.0,0.396,0.394,9.24,0,0,0,0,0,0,0.0,0.0
Missouri State,,,,,,,0.49,,18.1,,54.3,44.0,0.243,0.45,4.52,0,0,0,0,0,0,0.0,0.0
Monmouth,,,,,,,0.505,,19.2,,46.6,21.0,0.402,0.386,-7.03,0,0,0,0,0,0,0.0,0.0
Montana,,,,,,,0.514,,21.2,,52.6,32.2,0.32,0.46,-3.5,0,0,0,0,0,0,0.0,0.0
Montana State,,,,,,,0.505,,19.3,,47.6,24.8,0.413,0.284,-4.78,0,0,0,0,0,0,0.0,0.0
Morehead State,,,,,,,0.503,,22.4,,47.9,22.0,0.277,0.386,-4.54,0,0,0,0,0,0,0.0,0.0
Morgan State,,,,,,,0.474,,19.8,,48.9,34.3,0.28,0.337,-10.92,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,,,,,,0.48,,18.7,,47.5,29.8,0.373,0.312,-8.24,0,0,0,0,0,0,0.0,0.0
Murray State,,,,,,,0.515,,16.1,,52.7,38.1,0.342,0.317,-3.46,0,0,0,0,0,0,0.0,0.0
Navy,,,,,,,0.448,,21.4,,53.3,45.1,0.33,0.422,-7.08,0,0,0,0,0,0,0.0,0.0
NC State,,,,,,,0.532,,16.1,,48.3,37.5,0.415,0.387,9.15,0,0,0,0,0,0,0.0,0.0
Nebraska,,,,,,,0.481,,17.7,,53.7,36.7,0.353,0.398,6.39,0,0,0,0,0,0,0.0,0.0
Nevada,,,,,,,0.482,,18.1,,55.3,39.5,0.186,0.454,3.02,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,,,,,,0.507,,17.6,,49.9,34.4,0.328,0.349,5.61,0,0,0,0,0,0,0.0,0.0
New Hampshire,,,,,,,0.497,,20.8,,47.9,28.2,0.35,0.342,-3.95,0,0,0,0,0,0,0.0,0.0
New Mexico,,,,,,,0.571,,17.8,,51.6,32.7,0.397,0.436,1.5,0,0,0,0,0,0,0.0,0.0
New Mexico State,,,,,,,0.492,,19.9,,46.6,31.6,0.362,0.326,0.71,0,0,0,0,0,0,0.0,0.0
New Orleans,,,,,,,0.47,,15.9,,49.7,39.9,0.27,0.359,0.09,0,0,0,0,0,0,0.0,0.0
Niagara,,,,,,,0.505,,14.5,,54.7,47.1,0.393,0.413,-3.09,0,0,0,0,0,0,0.0,0.0
Nicholls State,,,,,,,0.462,,17.5,,47.6,32.1,0.392,0.356,-5.64,0,0,0,0,0,0,0.0,0.0
Norfolk State,,,,,,,0.463,,21.6,,52.0,34.2,0.289,0.424,-11.71,0,0,0,0,0,0,0.0,0.0
North Carolina,,,,,,,0.56,,17.8,,55.1,50.2,0.304,0.442,10.66,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,,,,,,0.436,,22.7,,44.9,36.4,0.374,0.346,-7.68,0,0,0,0,0,0,0.0,0.0
North Texas,,,,,,,0.476,,18.2,,50.9,38.6,0.291,0.374,-1.01,0,0,0,0,0,0,0.0,0.0
Northeastern,,,,,,,0.503,,16.4,,45.9,32.7,0.39,0.314,-2.97,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,,,,,,0.522,,18.5,,50.6,29.5,0.359,0.386,-5.38,0,0,0,0,0,0,0.0,0.0
Northern Colorado,,95.6,,,,68.9,0.502,,21.6,,49.3,32.4,0.341,0.338,,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,,,,,,0.518,,18.7,,49.5,29.8,0.339,0.336,2.1,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,,,,,,0.545,,15.5,,50.8,28.3,0.336,0.318,5.29,0,0,0,0,0,0,0.0,0.0
Northwestern,,,,,,,0.514,,19.0,,45.4,22.8,0.381,0.323,7.38,0,0,0,0,0,0,0.0,0.0
Northwestern State,,,,,,,0.498,,19.4,,53.7,48.5,0.283,0.427,-2.47,0,0,0,0,0,0,0.0,0.0
Notre Dame,,,,,,,0.487,,15.4,,49.8,35.1,0.399,0.303,6.18,0,0,0,0,0,0,0.0,0.0
Oakland,,,,,,,0.505,,15.5,,48.9,38.4,0.329,0.372,0.86,0,0,0,0,0,0,0.0,0.0
Ohio,,,,,,,0.516,,17.1,,49.6,34.8,0.331,0.479,1.82,0,0,0,0,0,0,0.0,0.0
Ohio State,,,,,,,0.531,,15.3,,48.8,29.1,0.389,0.263,6.21,0,0,0,0,0,0,0.0,0.0
Oklahoma,,,,,,,0.532,,16.8,,53.0,42.8,0.302,0.342,8.84,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,,,,,,0.562,,17.4,,54.0,37.2,0.308,0.364,9.67,0,0,0,0,0,0,0.0,0.0
Old Dominion,,,,,,,0.497,,15.4,,51.4,40.9,0.319,0.352,-2.59,0,0,0,0,0,0,0.0,0.0
Oral Roberts,,,,,,,0.533,,17.2,,53.1,38.7,0.276,0.393,-2.06,0,0,0,0,0,0,0.0,0.0
Oregon,,,,,,,0.522,,19.1,,51.9,29.0,0.345,0.406,6.67,0,0,0,0,0,0,0.0,0.0
Oregon State,,,,,,,0.497,,17.9,,47.9,36.2,0.279,0.389,4.01,0,0,0,0,0,0,0.0,0.0
Pacific,,,,,,,0.56,,18.3,,54.6,31.0,0.329,0.395,1.15,0,0,0,0,0,0,0.0,0.0
Penn State,,,,,,,0.465,,20.3,,51.6,37.2,0.348,0.398,7.32,0,0,0,0,0,0,0.0,0.0
Pennsylvania,,,,,,,0.494,,19.5,,53.2,36.2,0.356,0.405,-1.98,0,0,0,0,0,0,0.0,0.0
Pepperdine,,,,,,,0.501,,16.8,,49.6,40.3,0.319,0.396,1.51,0,0,0,0,0,0,0.0,0.0
Pittsburgh,,,,,,,0.527,,18.2,,56.3,41.4,0.295,0.432,5.73,0,0,0,0,0,0,0.0,0.0
Portland,,,,,,,0.501,,18.3,,48.2,32.4,0.301,0.417,0.5,0,0,0,0,0,0,0.0,0.0
Portland State,,,,,,,0.544,,21.1,,51.1,26.9,0.304,0.517,-8.19,0,0,0,0,0,0,0.0,0.0
Prairie View,,,,,,,0.408,,21.1,,43.7,29.9,0.281,0.33,-9.88,0,0,0,0,0,0,0.0,0.0
Princeton,,,,,,,0.547,,21.9,,46.6,16.7,0.492,0.423,-1.9,0,0,0,0,0,0,0.0,0.0
