Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Charleston Southern,,106.6,,,,69.0,0.502,,17.2,,52.7,37.4,0.302,0.318,-4.57,0,0,0,0,0,0,0.0,0.0
Charlotte,,97.5,,,,65.5,0.476,,18.9,,50.4,31.5,0.372,0.376,1.89,0,0,0,0,0,0,0.0,0.0
Chattanooga,,99.2,,,,70.8,0.491,,18.2,,52.1,31.0,0.463,0.405,-2.67,0,0,0,0,0,0,0.0,0.0
Chicago State,,88.0,,,,74.7,0.439,,19.8,,46.1,28.4,0.259,0.379,-4.88,0,0,0,0,0,0,0.0,0.0
Cincinnati,,107.9,,,,63.6,0.494,,14.9,,53.2,38.1,0.336,0.383,6.1,0,0,0,0,0,0,0.0,0.0
Clemson,,104.5,,,,65.1,0.503,,17.2,,51.2,34.2,0.345,0.385,6.58,0,0,0,0,0,0,0.0,0.0
Cleveland State,,106.8,,,,66.5,0.494,,14.8,,49.1,31.2,0.351,0.415,1.74,0,0,0,0,0,0,0.0,0.0
Coastal Carolina,,111.2,,,,68.0,0.528,,16.1,,54.9,36.6,0.253,0.434,-5.15,0,0,0,0,0,0,0.0,0.0
Colgate,,94.3,,,,68.0,0.469,,19.8,,50.0,31.5,0.3,0.375,-5.03,0,0,0,0,0,0,0.0,0.0
College of Charleston,,112.7,,,,67.6,0.548,,15.4,,49.4,32.8,0.384,0.274,-1.05,0,0,0,0,0,0,0.0,0.0
Colorado,,114.0,,,,69.1,0.524,,14.4,,52.0,35.3,0.276,0.39,5.61,0,0,0,0,0,0,0.0,0.0
Colorado State,,105.2,,,,67.5,0.522,,18.0,,51.1,31.9,0.329,0.42,5.26,0,0,0,0,0,0,0.0,0.0
Columbia,,103.0,,,,68.1,0.476,,15.3,,52.5,34.2,0.285,0.358,-4.81,0,0,0,0,0,0,0.0,0.0
Connecticut,,109.2,,,,65.1,0.482,,14.2,,52.9,38.7,0.293,0.338,10.44,0,0,0,0,0,0,0.0,0.0
Coppin State,,102.2,,,,69.8,0.495,,16.6,,48.8,31.2,0.361,0.341,-7.66,0,0,0,0,0,0,0.0,0.0
Cornell,,102.6,,,,66.0,0.496,,15.7,,47.5,29.5,0.425,0.311,-1.6,0,0,0,0,0,0,0.0,0.0
Creighton,,108.1,,,,63.5,0.529,,16.5,,52.9,31.0,0.373,0.36,1.41,0,0,0,0,0,0,0.0,0.0
Dartmouth,,89.5,,,,66.2,0.442,,18.0,,44.7,26.5,0.284,0.295,-3.39,0,0,0,0,0,0,0.0,0.0
Davidson,,106.3,,,,68.2,0.502,,17.3,,53.1,35.8,0.397,0.359,-2.17,0,0,0,0,0,0,0.0,0.0
Dayton,,100.6,,,,65.9,0.468,,16.5,,53.3,35.7,0.329,0.332,3.2,0,0,0,0,0,0,0.0,0.0
Delaware,,99.2,,,,62.9,0.473,,16.1,,48.4,28.1,0.328,0.402,-0.11,0,0,0,0,0,0,0.0,0.0
Delaware State,,101.1,,,,61.3,0.493,,15.8,,42.0,27.9,0.377,0.284,-6.39,0,0,0,0,0,0,0.0,0.0
Denver,,100.7,,,,58.6,0.542,,19.2,,44.7,20.0,0.437,0.381,-3.48,0,0,0,0,0,0,0.0,0.0
DePaul,,97.3,,,,68.9,0.471,,16.8,,44.5,30.0,0.288,0.333,7.53,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,104.1,,,,70.5,0.509,,18.7,,52.4,36.4,0.26,0.471,0.91,0,0,0,0,0,0,0.0,0.0
Drake,,98.1,,,,65.4,0.49,,16.6,,45.8,23.9,0.356,0.381,0.76,0,0,0,0,0,0,0.0,0.0
Drexel,,100.1,,,,63.4,0.458,,15.5,,56.6,37.6,0.223,0.403,-0.01,0,0,0,0,0,0,0.0,0.0
Duke,,115.2,,,,70.2,0.537,,14.7,,51.9,35.1,0.353,0.374,8.32,0,0,0,0,0,0,0.0,0.0
Duquesne,,108.0,,,,71.3,0.525,,15.8,,48.0,34.1,0.374,0.417,1.49,0,0,0,0,0,0,0.0,0.0
East Carolina,,102.9,,,,65.8,0.5,,18.3,,48.5,31.2,0.417,0.494,2.99,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,105.2,,,,66.0,0.503,,17.0,,51.4,33.9,0.281,0.445,-2.12,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,94.3,,,,63.7,0.46,,18.8,,51.2,32.4,0.239,0.32,-4.89,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,105.0,,,,62.4,0.524,,17.0,,47.1,26.7,0.424,0.328,-6.48,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,91.0,,,,67.3,0.452,,18.5,,49.2,28.7,0.392,0.353,-3.11,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,100.5,,,,66.6,0.48,,17.3,,49.3,34.0,0.389,0.363,-2.22,0,0,0,0,0,0,0.0,0.0
Elon,,105.6,,,,70.3,0.508,,15.6,,48.0,28.6,0.439,0.382,-3.32,0,0,0,0,0,0,0.0,0.0
Evansville,,100.0,,,,66.1,0.496,,17.5,,47.9,25.4,0.257,0.465,1.8,0,0,0,0,0,0,0.0,0.0
Fairfield,,98.7,,,,65.8,0.472,,17.7,,51.8,35.0,0.258,0.389,-3.91,0,0,0,0,0,0,0.0,0.0
FDU,,94.1,,,,67.3,0.444,,18.6,,50.2,33.4,0.289,0.394,-5.0,0,0,0,0,0,0,0.0,0.0
Florida,,110.3,,,,63.9,0.521,,15.6,,54.0,37.2,0.317,0.357,7.57,0,0,0,0,0,0,0.0,0.0
Florida A&M,,92.0,,,,68.7,0.453,,19.8,,50.2,35.5,0.349,0.402,-8.71,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,105.0,,,,64.7,0.492,,14.7,,49.1,32.8,0.292,0.392,-2.61,0,0,0,0,0,0,0.0,0.0
Florida Gulf Coast,,93.7,,,,69.2,0.454,,20.0,,50.7,35.3,0.319,0.426,-3.11,0,0,0,0,0,0,0.0,0.0
Florida International,,101.6,,,,69.4,0.488,,17.9,,47.7,32.5,0.305,0.49,-4.23,0,0,0,0,0,0,0.0,0.0
Florida State,,99.3,,,,69.3,0.49,,19.4,,53.3,35.6,0.333,0.381,6.45,0,0,0,0,0,0,0.0,0.0
Fordham,,94.4,,,,67.9,0.452,,17.3,,50.0,34.2,0.331,0.307,1.01,0,0,0,0,0,0,0.0,0.0
Fresno State,,99.7,,,,67.6,0.48,,17.3,,50.8,33.3,0.357,0.39,0.58,0,0,0,0,0,0,0.0,0.0
Furman,,107.4,,,,63.6,0.516,,17.6,,52.2,34.8,0.371,0.405,-3.65,0,0,0,0,0,0,0.0,0.0
Gardner-Webb,,93.7,,,,65.9,0.469,,19.2,,50.5,31.8,0.359,0.313,-2.72,0,0,0,0,0,0,0.0,0.0
George Mason,,112.0,,,,64.3,0.532,,14.6,,51.5,32.9,0.308,0.386,1.37,0,0,0,0,0,0,0.0,0.0
George Washington,,99.9,,,,64.7,0.468,,16.4,,51.1,36.4,0.315,0.376,0.36,0,0,0,0,0,0,0.0,0.0
Georgetown,,108.4,,,,64.8,0.541,,18.0,,52.0,33.7,0.371,0.334,10.39,0,0,0,0,0,0,0.0,0.0
Georgia,,104.0,,,,64.6,0.495,,17.2,,53.4,36.8,0.25,0.366,6.13,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,93.2,,,,69.5,0.491,,22.5,,47.8,30.5,0.262,0.401,-3.13,0,0,0,0,0,0,0.0,0.0
Georgia State,,95.5,,,,63.6,0.475,,19.3,,51.9,35.8,0.305,0.328,-1.92,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,97.3,,,,69.2,0.457,,16.6,,50.7,33.5,0.347,0.318,5.68,0,0,0,0,0,0,0.0,0.0
Gonzaga,,111.3,,,,68.4,0.531,,16.9,,54.8,35.4,0.281,0.416,4.01,0,0,0,0,0,0,0.0,0.0
Grambling,,86.3,,,,69.1,0.425,,18.9,,48.5,29.4,0.303,0.385,-10.45,0,0,0,0,0,0,0.0,0.0
Green Bay,,101.8,,,,65.6,0.479,,16.7,,51.3,36.1,0.265,0.345,2.18,0,0,0,0,0,0,0.0,0.0
Hampton,,97.5,,,,67.3,0.463,,15.8,,47.0,29.7,0.357,0.412,-8.77,0,0,0,0,0,0,0.0,0.0
Hartford,,92.4,,,,63.5,0.458,,16.6,,45.3,27.6,0.495,0.235,-5.55,0,0,0,0,0,0,0.0,0.0
Harvard,,111.0,,,,63.9,0.543,,18.1,,51.8,31.4,0.364,0.433,-1.19,0,0,0,0,0,0,0.0,0.0
Hawaii,,99.8,,,,68.6,0.508,,19.6,,51.4,31.3,0.321,0.436,-0.87,0,0,0,0,0,0,0.0,0.0
High Point,,95.4,,,,68.5,0.462,,18.6,,48.2,32.3,0.287,0.413,-4.47,0,0,0,0,0,0,0.0,0.0
Hofstra,,107.9,,,,64.8,0.5,,13.9,,47.1,29.8,0.318,0.359,0.13,0,0,0,0,0,0,0.0,0.0
Holy Cross,,101.0,,,,66.0,0.486,,17.0,,52.2,33.6,0.281,0.357,-4.55,0,0,0,0,0,0,0.0,0.0
Houston,,101.4,,,,66.4,0.515,,19.5,,48.6,31.5,0.286,0.409,0.55,0,0,0,0,0,0,0.0,0.0
Houston Christian,,93.4,,,,73.3,0.454,,19.2,,46.2,31.3,0.295,0.399,-8.72,0,0,0,0,0,0,0.0,0.0
Howard,,88.5,,,,66.0,0.424,,20.1,,49.1,35.2,0.305,0.426,-7.3,0,0,0,0,0,0,0.0,0.0
Idaho,,102.5,,,,65.4,0.523,,19.5,,50.3,30.9,0.321,0.383,-0.64,0,0,0,0,0,0,0.0,0.0
Idaho State,,98.5,,,,64.9,0.457,,17.0,,49.0,33.7,0.276,0.414,-1.87,0,0,0,0,0,0,0.0,0.0
Illinois,,106.8,,,,66.2,0.529,,16.7,,51.2,31.7,0.314,0.282,11.11,0,0,0,0,0,0,0.0,0.0
Illinois State,,96.8,,,,62.4,0.473,,18.3,,51.4,30.7,0.308,0.336,-0.66,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,94.4,,,,65.6,0.467,,20.3,,52.7,36.7,0.274,0.309,1.98,0,0,0,0,0,0,0.0,0.0
Indiana,,106.2,,,,65.3,0.516,,17.1,,50.7,32.6,0.319,0.369,7.65,0,0,0,0,0,0,0.0,0.0
Indiana State,,100.8,,,,64.8,0.494,,18.4,,50.8,30.9,0.362,0.377,2.9,0,0,0,0,0,0,0.0,0.0
Iona,,112.1,,,,69.5,0.544,,15.3,,51.6,33.2,0.361,0.365,-2.26,0,0,0,0,0,0,0.0,0.0
Iowa,,99.5,,,,67.1,0.481,,18.1,,50.9,34.5,0.267,0.345,8.79,0,0,0,0,0,0,0.0,0.0
Iowa State,,104.6,,,,70.7,0.506,,15.2,,48.5,29.4,0.375,0.264,4.55,0,0,0,0,0,0,0.0,0.0
IU Indy,,112.5,,,,63.2,0.529,,15.1,,50.5,33.8,0.314,0.321,-0.84,0,0,0,0,0,0,0.0,0.0
Jackson State,,97.7,,,,66.3,0.474,,18.9,,51.9,35.2,0.332,0.425,-10.86,0,0,0,0,0,0,0.0,0.0
Jacksonville,,97.8,,,,68.2,0.461,,18.2,,52.0,36.8,0.251,0.384,-3.68,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,95.8,,,,62.8,0.481,,19.4,,47.6,32.4,0.306,0.341,-5.41,0,0,0,0,0,0,0.0,0.0
James Madison,,106.3,,,,66.9,0.513,,16.4,,52.2,31.7,0.291,0.385,-0.03,0,0,0,0,0,0,0.0,0.0
Kansas,,116.0,,,,69.7,0.57,,16.3,,55.7,36.7,0.324,0.393,7.62,0,0,0,0,0,0,0.0,0.0
Kansas City,,102.8,,,,66.5,0.507,,17.7,,48.7,31.7,0.41,0.416,-4.46,0,0,0,0,0,0,0.0,0.0
Kansas State,,105.9,,,,68.8,0.499,,17.6,,54.7,40.9,0.325,0.427,8.41,0,0,0,0,0,0,0.0,0.0
Kennesaw State,,96.6,,,,66.0,0.467,,18.0,,47.8,34.2,0.335,0.357,-3.29,0,0,0,0,0,0,0.0,0.0
Kent State,,104.3,,,,67.2,0.487,,15.8,,50.3,36.1,0.277,0.346,0.04,0,0,0,0,0,0,0.0,0.0
Kentucky,,112.8,,,,66.2,0.523,,13.7,,52.5,34.3,0.324,0.361,8.91,0,0,0,0,0,0,0.0,0.0
La Salle,,103.9,,,,71.8,0.496,,17.7,,51.2,37.4,0.276,0.329,1.7,0,0,0,0,0,0,0.0,0.0
Lafayette,,102.0,,,,66.7,0.499,,17.3,,47.3,27.0,0.401,0.36,-4.19,0,0,0,0,0,0,0.0,0.0
Lamar,,106.1,,,,77.4,0.491,,16.4,,52.0,37.2,0.331,0.399,-5.96,0,0,0,0,0,0,0.0,0.0
Lehigh,,102.2,,,,71.1,0.465,,15.6,,49.8,30.9,0.295,0.464,-5.69,0,0,0,0,0,0,0.0,0.0
Liberty,,99.5,,,,66.9,0.472,,18.6,,54.1,38.9,0.282,0.352,-4.86,0,0,0,0,0,0,0.0,0.0
Lipscomb,,104.8,,,,71.8,0.51,,18.2,,51.5,34.0,0.341,0.406,-2.65,0,0,0,0,0,0,0.0,0.0
Little Rock,,103.3,,,,65.4,0.488,,15.5,,48.9,29.9,0.317,0.423,-2.97,0,0,0,0,0,0,0.0,0.0
Long Beach State,,103.9,,,,70.2,0.503,,17.4,,52.1,33.3,0.329,0.421,1.69,0,0,0,0,0,0,0.0,0.0
Long Island University,,108.9,,,,75.4,0.519,,16.9,,52.8,37.4,0.316,0.497,-5.77,0,0,0,0,0,0,0.0,0.0
Longwood,,103.9,,,,73.4,0.518,,16.5,,45.7,28.0,0.355,0.33,-3.62,0,0,0,0,0,0,0.0,0.0
Louisiana,,100.7,,,,69.5,0.482,,18.4,,52.5,36.4,0.265,0.436,-4.19,0,0,0,0,0,0,0.0,0.0
Louisiana State,,93.7,,,,65.9,0.45,,18.4,,48.5,32.1,0.324,0.376,2.26,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,93.4,,,,68.6,0.475,,20.9,,51.6,31.7,0.34,0.373,-0.99,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,94.0,,,,63.8,0.466,,19.1,,49.2,32.2,0.306,0.349,-3.96,0,0,0,0,0,0,0.0,0.0
Louisville,,108.6,,,,67.8,0.526,,16.1,,50.1,34.8,0.407,0.299,8.2,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,105.4,,,,65.6,0.485,,16.3,,51.5,36.0,0.319,0.369,-1.1,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,101.5,,,,66.1,0.47,,16.7,,52.1,36.7,0.316,0.372,-3.68,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,100.9,,,,68.8,0.472,,17.1,,51.8,35.6,0.248,0.387,0.27,0,0,0,0,0,0,0.0,0.0
Maine,,106.3,,,,64.7,0.521,,17.1,,50.4,31.1,0.342,0.405,-5.84,0,0,0,0,0,0,0.0,0.0
Manhattan,,93.4,,,,63.8,0.437,,17.7,,48.2,33.7,0.225,0.337,-2.01,0,0,0,0,0,0,0.0,0.0
Marist,,90.2,,,,66.5,0.441,,19.1,,47.1,27.8,0.384,0.363,-1.46,0,0,0,0,0,0,0.0,0.0
Marquette,,110.2,,,,68.0,0.51,,15.2,,51.7,36.1,0.261,0.443,8.51,0,0,0,0,0,0,0.0,0.0
Marshall,,107.7,,,,68.0,0.502,,16.4,,53.3,37.3,0.309,0.471,1.94,0,0,0,0,0,0,0.0,0.0
Maryland,,107.0,,,,71.8,0.509,,16.1,,52.6,35.8,0.219,0.389,5.76,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,94.2,,,,67.1,0.453,,16.6,,46.4,29.5,0.317,0.279,-4.27,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,94.5,,,,70.4,0.45,,17.2,,47.0,32.6,0.306,0.353,-7.42,0,0,0,0,0,0,0.0,0.0
Massachusetts,,96.5,,,,68.4,0.448,,16.7,,50.6,35.1,0.326,0.37,1.93,0,0,0,0,0,0,0.0,0.0
McNeese State,,107.5,,,,68.2,0.496,,15.1,,49.1,33.1,0.336,0.393,-4.39,0,0,0,0,0,0,0.0,0.0
Memphis,,103.2,,,,69.1,0.504,,18.6,,50.6,35.3,0.324,0.396,3.14,0,0,0,0,0,0,0.0,0.0
Mercer,,98.2,,,,67.7,0.478,,18.0,,48.3,30.3,0.364,0.437,-2.17,0,0,0,0,0,0,0.0,0.0
Miami (FL),,108.1,,,,65.8,0.518,,17.7,,52.8,35.8,0.384,0.389,6.42,0,0,0,0,0,0,0.0,0.0
Miami (OH),,101.1,,,,63.9,0.504,,18.7,,49.0,28.8,0.415,0.363,3.04,0,0,0,0,0,0,0.0,0.0
Michigan,,106.3,,,,62.1,0.523,,14.2,,48.6,25.5,0.426,0.266,10.68,0,0,0,0,0,0,0.0,0.0
Michigan State,,103.1,,,,66.0,0.489,,17.0,,52.9,34.5,0.327,0.365,11.67,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,101.0,,,,67.3,0.475,,18.7,,51.7,35.0,0.286,0.479,-4.45,0,0,0,0,0,0,0.0,0.0
Milwaukee,,102.4,,,,66.3,0.502,,17.8,,50.4,32.0,0.406,0.441,2.51,0,0,0,0,0,0,0.0,0.0
Minnesota,,105.8,,,,65.2,0.499,,17.1,,53.6,37.6,0.286,0.437,9.79,0,0,0,0,0,0,0.0,0.0
Mississippi,,109.1,,,,67.5,0.508,,16.0,,51.8,35.3,0.377,0.348,3.92,0,0,0,0,0,0,0.0,0.0
Mississippi State,,102.8,,,,67.7,0.507,,17.2,,49.5,28.9,0.4,0.359,3.77,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,92.3,,,,73.5,0.46,,20.2,,50.1,31.8,0.34,0.388,-7.48,0,0,0,0,0,0,0.0,0.0
Missouri,,110.3,,,,72.5,0.515,,14.8,,48.6,33.9,0.312,0.339,6.5,0,0,0,0,0,0,0.0,0.0
Missouri State,,112.1,,,,62.3,0.518,,14.2,,52.7,33.2,0.347,0.382,1.35,0,0,0,0,0,0,0.0,0.0
Monmouth,,93.3,,,,63.9,0.465,,19.3,,49.0,31.3,0.353,0.379,-4.4,0,0,0,0,0,0,0.0,0.0
Montana,,104.0,,,,64.2,0.507,,16.8,,51.2,31.6,0.286,0.425,-2.47,0,0,0,0,0,0,0.0,0.0
Montana State,,101.8,,,,65.6,0.482,,15.5,,48.5,32.0,0.408,0.368,-3.22,0,0,0,0,0,0,0.0,0.0
Morehead State,,106.2,,,,64.2,0.509,,19.1,,56.9,41.6,0.321,0.401,-3.13,0,0,0,0,0,0,0.0,0.0
Morgan State,,97.5,,,,68.2,0.456,,18.6,,52.6,36.7,0.247,0.454,-7.72,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,92.1,,,,65.3,0.464,,19.8,,47.1,29.1,0.281,0.368,-3.47,0,0,0,0,0,0,0.0,0.0
Murray State,,106.5,,,,64.4,0.519,,18.6,,51.9,35.0,0.315,0.47,-4.85,0,0,0,0,0,0,0.0,0.0
Navy,,92.1,,,,73.2,0.46,,18.5,,43.6,22.8,0.454,0.391,-5.56,0,0,0,0,0,0,0.0,0.0
NC State,,104.2,,,,67.8,0.478,,15.0,,50.4,35.5,0.233,0.36,6.8,0,0,0,0,0,0,0.0,0.0
Nebraska,,102.1,,,,64.8,0.51,,18.0,,52.7,30.0,0.311,0.352,4.67,0,0,0,0,0,0,0.0,0.0
Nevada,,101.5,,,,68.6,0.481,,17.6,,51.0,33.9,0.34,0.433,1.88,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,106.0,,,,67.3,0.509,,16.0,,51.0,33.1,0.304,0.391,6.0,0,0,0,0,0,0,0.0,0.0
New Hampshire,,92.5,,,,62.2,0.433,,16.0,,49.2,31.8,0.404,0.341,-6.32,0,0,0,0,0,0,0.0,0.0
New Mexico,,108.1,,,,66.7,0.516,,16.9,,54.4,35.4,0.341,0.426,4.9,0,0,0,0,0,0,0.0,0.0
New Mexico State,,102.1,,,,69.1,0.497,,18.1,,50.4,32.9,0.311,0.494,2.66,0,0,0,0,0,0,0.0,0.0
Niagara,,89.6,,,,68.6,0.421,,17.5,,44.6,29.7,0.355,0.396,-3.02,0,0,0,0,0,0,0.0,0.0
Nicholls State,,102.3,,,,63.5,0.509,,17.5,,47.0,28.5,0.396,0.384,-4.52,0,0,0,0,0,0,0.0,0.0
NJIT,,99.1,,,,68.9,0.493,,16.9,,50.2,30.1,0.352,0.333,-9.64,0,0,0,0,0,0,0.0,0.0
Norfolk State,,98.2,,,,70.1,0.486,,19.4,,49.7,32.3,0.32,0.41,-7.45,0,0,0,0,0,0,0.0,0.0
North Carolina,,106.4,,,,72.6,0.492,,15.3,,54.0,37.1,0.25,0.379,10.15,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,100.1,,,,69.8,0.488,,18.0,,47.9,32.2,0.349,0.432,-6.26,0,0,0,0,0,0,0.0,0.0
North Carolina Central,,100.3,,,,67.7,0.512,,19.7,,48.1,30.9,0.35,0.378,-8.03,0,0,0,0,0,0,0.0,0.0
North Dakota,,98.0,,,,67.8,0.485,,17.9,,50.3,27.9,0.344,0.44,-8.7,0,0,0,0,0,0,0.0,0.0
