Team,Seed,AdjO,AdjD,Off_PPG,Def_PPG,Pace,eFG_Off,eFG_Def,TO_Off,TO_Def,TRB,ORB,3PAr,FTr,SOS,Wins,Losses,HomeW,HomeL,AwayW,AwayL,Momentum,Intuition
Boise State,,101.0,,,,70.0,0.505,,18.1,,48.3,31.5,0.282,0.367,-0.21,0,0,0,0,0,0,0.0,0.0
Boston College,,113.6,,,,70.1,0.514,,15.5,,51.3,41.6,0.337,0.407,5.19,0,0,0,0,0,0,0.0,0.0
Boston University,,102.7,,,,66.2,0.477,,16.9,,51.4,35.0,0.346,0.354,-5.83,0,0,0,0,0,0,0.0,0.0
Bowling Green,,107.4,,,,70.4,0.527,,18.2,,49.9,30.3,0.225,0.453,1.4,0,0,0,0,0,0,0.0,0.0
Bradley,,100.7,,,,64.7,0.492,,18.6,,52.9,30.8,0.284,0.405,1.75,0,0,0,0,0,0,0.0,0.0
Brigham Young,,108.7,,,,64.8,0.516,,17.7,,50.2,29.5,0.299,0.515,3.48,0,0,0,0,0,0,0.0,0.0
Brown,,100.1,,,,,0.502,,20.6,,50.8,34.9,0.302,0.432,-6.78,0,0,0,0,0,0,0.0,0.0
Bucknell,,92.8,,,,70.3,0.467,,20.7,,49.1,32.4,0.232,0.494,-6.27,0,0,0,0,0,0,0.0,0.0
Buffalo,,95.9,,,,68.6,0.478,,19.5,,48.5,31.9,0.342,0.391,0.69,0,0,0,0,0,0,0.0,0.0
Butler,,109.8,,,,62.9,0.536,,16.2,,47.8,31.9,0.376,0.397,3.98,0,0,0,0,0,0,0.0,0.0
Cal Poly,,106.3,,,,74.0,0.494,,16.7,,52.8,37.3,0.324,0.413,-1.32,0,0,0,0,0,0,0.0,0.0
Cal State Fullerton,,90.4,,,,,0.47,,22.4,,46.0,28.4,0.353,0.438,-0.2,0,0,0,0,0,0,0.0,0.0
Cal State Northridge,,111.3,,,,74.1,0.553,,17.8,,50.7,33.9,0.297,0.47,0.25,0,0,0,0,0,0,0.0,0.0
California,,105.5,,,,69.6,0.53,,17.2,,49.3,27.9,0.296,0.431,9.09,0,0,0,0,0,0,0.0,0.0
Campbell,,96.7,,,,66.6,0.472,,18.1,,48.0,34.1,0.27,0.29,-7.36,0,0,0,0,0,0,0.0,0.0
Canisius,,107.0,,,,71.3,0.515,,15.9,,49.7,32.7,0.325,0.382,-4.63,0,0,0,0,0,0,0.0,0.0
Centenary (LA),,,,,,,0.459,,17.9,,50.9,,0.274,0.429,-1.5,0,0,0,0,0,0,0.0,0.0
Central Connecticut State,,103.6,,,,70.1,0.489,,19.4,,54.7,41.0,0.266,0.423,-10.18,0,0,0,0,0,0,0.0,0.0
Central Michigan,,106.1,,,,66.7,0.536,,19.9,,51.9,31.4,0.272,0.528,0.01,0,0,0,0,0,0,0.0,0.0
Charleston Southern,,90.8,,,,69.7,0.47,,22.2,,49.3,34.4,0.265,0.366,-7.06,0,0,0,0,0,0,0.0,0.0
Charlotte,,108.4,,,,71.9,0.513,,15.0,,50.1,33.0,0.424,0.389,7.91,0,0,0,0,0,0,0.0,0.0
Chattanooga,,106.4,,,,67.9,0.508,,18.7,,52.7,39.0,0.339,0.443,-3.79,0,0,0,0,0,0,0.0,0.0
Chicago State,,91.3,,,,68.9,0.471,,21.6,,50.3,35.0,0.254,0.288,-1.28,0,0,0,0,0,0,0.0,0.0
Cincinnati,,110.0,,,,66.2,0.495,,13.5,,49.5,36.9,0.289,0.366,7.85,0,0,0,0,0,0,0.0,0.0
Clemson,,99.1,,,,74.2,0.49,,18.5,,49.5,32.7,0.368,0.346,8.31,0,0,0,0,0,0,0.0,0.0
Cleveland State,,101.7,,,,66.6,0.479,,18.9,,52.2,38.4,0.309,0.463,1.56,0,0,0,0,0,0,0.0,0.0
Coastal Carolina,,96.5,,,,72.2,0.493,,21.7,,47.2,34.7,0.314,0.382,-6.62,0,0,0,0,0,0,0.0,0.0
Colgate,,98.6,,,,70.7,0.482,,20.6,,49.4,34.7,0.244,0.499,-8.14,0,0,0,0,0,0,0.0,0.0
College of Charleston,,105.5,,,,63.2,0.494,,17.0,,50.7,34.8,0.238,0.412,-4.56,0,0,0,0,0,0,0.0,0.0
Colorado,,106.3,,,,74.9,0.512,,18.4,,53.3,37.1,0.285,0.431,5.66,0,0,0,0,0,0,0.0,0.0
Colorado State,,106.3,,,,64.3,0.545,,20.1,,53.4,34.9,0.326,0.449,2.35,0,0,0,0,0,0,0.0,0.0
Columbia,,91.2,,,,61.7,0.482,,22.0,,48.6,25.1,0.369,0.407,-7.5,0,0,0,0,0,0,0.0,0.0
Connecticut,,106.1,,,,68.9,0.492,,17.9,,54.1,42.9,0.161,0.406,5.43,0,0,0,0,0,0,0.0,0.0
Coppin State,,95.5,,,,,0.455,,19.6,,49.1,33.7,0.268,0.372,-9.4,0,0,0,0,0,0,0.0,0.0
Cornell,,95.1,,,,65.4,0.447,,17.2,,49.6,32.9,0.393,0.36,-7.52,0,0,0,0,0,0,0.0,0.0
Creighton,,106.2,,,,68.1,0.512,,16.7,,50.8,32.3,0.389,0.4,3.01,0,0,0,0,0,0,0.0,0.0
Dartmouth,,94.8,,,,66.9,0.478,,18.3,,45.5,23.5,0.46,0.341,-7.34,0,0,0,0,0,0,0.0,0.0
Davidson,,95.6,,,,71.9,0.48,,21.1,,51.1,34.5,0.306,0.385,-3.66,0,0,0,0,0,0,0.0,0.0
Dayton,,108.3,,,,,0.51,,18.0,,53.4,39.2,0.37,0.387,6.12,0,0,0,0,0,0,0.0,0.0
Delaware,,106.7,,,,69.8,0.535,,19.5,,52.6,35.2,0.378,0.334,-6.03,0,0,0,0,0,0,0.0,0.0
Delaware State,,100.1,,,,,0.492,,18.0,,46.9,32.8,0.372,0.313,-10.97,0,0,0,0,0,0,0.0,0.0
Denver,,93.6,,,,71.4,0.47,,19.6,,51.1,34.6,0.299,0.325,-1.28,0,0,0,0,0,0,0.0,0.0
DePaul,,103.5,,,,,0.492,,17.4,,51.2,35.8,0.315,0.384,8.02,0,0,0,0,0,0,0.0,0.0
Detroit Mercy,,110.5,,,,63.4,0.52,,15.9,,51.9,38.5,0.366,0.347,2.44,0,0,0,0,0,0,0.0,0.0
Drake,,105.5,,,,65.9,0.53,,18.1,,51.3,27.8,0.35,0.388,-0.21,0,0,0,0,0,0,0.0,0.0
Drexel,,104.3,,,,71.6,0.528,,19.7,,53.9,34.3,0.288,0.401,-5.43,0,0,0,0,0,0,0.0,0.0
Duke,,117.8,,,,76.8,0.561,,15.0,,50.7,37.0,0.418,0.396,11.98,0,0,0,0,0,0,0.0,0.0
Duquesne,,98.2,,,,,0.49,,20.3,,49.1,34.0,0.265,0.423,3.96,0,0,0,0,0,0,0.0,0.0
East Carolina,,100.9,,,,69.6,0.482,,16.8,,49.2,28.6,0.413,0.406,-3.16,0,0,0,0,0,0,0.0,0.0
East Tennessee State,,100.7,,,,71.8,0.491,,19.0,,53.1,38.6,0.284,0.423,-6.14,0,0,0,0,0,0,0.0,0.0
Eastern Illinois,,111.0,,,,74.2,0.533,,16.0,,49.6,32.9,0.302,0.337,-2.45,0,0,0,0,0,0,0.0,0.0
Eastern Kentucky,,95.6,,,,75.5,0.472,,19.3,,49.0,35.5,0.295,0.365,-2.73,0,0,0,0,0,0,0.0,0.0
Eastern Michigan,,91.1,,,,,0.472,,20.7,,46.2,27.9,0.324,0.386,-0.79,0,0,0,0,0,0,0.0,0.0
Eastern Washington,,102.5,,,,69.4,0.526,,21.0,,49.2,29.8,0.246,0.507,-0.75,0,0,0,0,0,0,0.0,0.0
Elon,,96.1,,,,66.6,0.495,,20.9,,47.0,30.8,0.345,0.347,-9.17,0,0,0,0,0,0,0.0,0.0
Evansville,,101.0,,,,66.8,0.545,,20.2,,47.0,24.4,0.316,0.389,1.77,0,0,0,0,0,0,0.0,0.0
Fairfield,,100.2,,,,72.2,0.472,,19.2,,51.9,37.0,0.252,0.456,-3.51,0,0,0,0,0,0,0.0,0.0
FDU,,99.0,,,,68.6,0.499,,19.6,,49.3,33.8,0.386,0.439,-8.45,0,0,0,0,0,0,0.0,0.0
Florida,,111.4,,,,72.4,0.554,,17.5,,51.7,30.9,0.379,0.431,7.55,0,0,0,0,0,0,0.0,0.0
Florida A&M,,90.9,,,,73.4,0.45,,22.2,,47.2,37.0,0.338,0.463,-10.23,0,0,0,0,0,0,0.0,0.0
Florida Atlantic,,93.3,,,,,0.448,,19.6,,49.6,36.8,0.317,0.294,-3.79,0,0,0,0,0,0,0.0,0.0
Florida International,,95.6,,,,62.0,0.47,,18.6,,45.7,29.1,0.302,0.366,-0.68,0,0,0,0,0,0,0.0,0.0
Florida State,,98.8,,,,68.9,0.469,,17.9,,50.8,36.2,0.267,0.388,11.0,0,0,0,0,0,0,0.0,0.0
Fordham,,98.7,,,,,0.471,,18.0,,48.7,36.1,0.344,0.331,5.33,0,0,0,0,0,0,0.0,0.0
Fresno State,,109.8,,,,73.6,0.529,,18.6,,50.7,34.6,0.334,0.391,5.13,0,0,0,0,0,0,0.0,0.0
Furman,,99.5,,,,65.9,0.48,,16.6,,48.7,32.5,0.316,0.329,-6.02,0,0,0,0,0,0,0.0,0.0
George Mason,,103.3,,,,68.1,0.501,,17.6,,50.3,34.5,0.257,0.371,-0.35,0,0,0,0,0,0,0.0,0.0
George Washington,,105.1,,,,72.6,0.477,,16.3,,50.2,37.5,0.342,0.409,6.3,0,0,0,0,0,0,0.0,0.0
Georgetown,,105.3,,,,74.1,0.481,,18.0,,55.7,45.3,0.265,0.386,1.58,0,0,0,0,0,0,0.0,0.0
Georgia,,104.8,,,,68.6,0.503,,18.6,,53.2,36.5,0.226,0.347,12.75,0,0,0,0,0,0,0.0,0.0
Georgia Southern,,102.3,,,,74.5,0.487,,17.3,,51.6,37.6,0.275,0.342,-5.5,0,0,0,0,0,0,0.0,0.0
Georgia State,,110.8,,,,71.7,0.516,,15.1,,49.8,36.3,0.377,0.391,-3.72,0,0,0,0,0,0,0.0,0.0
Georgia Tech,,100.2,,,,75.1,0.497,,18.2,,48.4,30.3,0.384,0.363,11.79,0,0,0,0,0,0,0.0,0.0
Gonzaga,,116.3,,,,70.6,0.579,,17.4,,53.6,35.0,0.338,0.528,0.32,0,0,0,0,0,0,0.0,0.0
Grambling,,101.4,,,,,0.465,,18.4,,48.1,35.5,0.289,0.352,-10.24,0,0,0,0,0,0,0.0,0.0
Green Bay,,96.3,,,,60.2,0.475,,18.6,,48.3,29.1,0.249,0.402,2.56,0,0,0,0,0,0,0.0,0.0
Hampton,,107.6,,,,70.9,0.515,,17.9,,51.7,38.2,0.311,0.452,-10.6,0,0,0,0,0,0,0.0,0.0
Hartford,,93.9,,,,68.6,0.463,,20.5,,49.1,36.6,0.325,0.397,-5.79,0,0,0,0,0,0,0.0,0.0
Harvard,,97.2,,,,73.4,0.505,,20.4,,49.7,30.7,0.363,0.309,-8.51,0,0,0,0,0,0,0.0,0.0
Hawaii,,102.5,,,,70.3,0.52,,20.4,,49.9,33.8,0.298,0.391,7.23,0,0,0,0,0,0,0.0,0.0
High Point,,88.8,,,,66.7,0.437,,21.0,,47.0,34.5,0.306,0.325,-7.98,0,0,0,0,0,0,0.0,0.0
Hofstra,,103.6,,,,70.0,0.524,,20.0,,54.2,36.4,0.304,0.487,-5.47,0,0,0,0,0,0,0.0,0.0
Holy Cross,,101.1,,,,66.8,0.493,,21.4,,55.6,39.9,0.27,0.654,-5.84,0,0,0,0,0,0,0.0,0.0
Houston,,95.5,,,,,0.45,,19.6,,51.6,36.4,0.233,0.471,4.91,0,0,0,0,0,0,0.0,0.0
Howard,,94.8,,,,71.8,0.449,,18.0,,43.8,30.0,0.339,0.421,-10.37,0,0,0,0,0,0,0.0,0.0
Idaho,,90.2,,,,69.4,0.432,,17.8,,46.3,29.5,0.329,0.397,-0.01,0,0,0,0,0,0,0.0,0.0
Idaho State,,106.0,,,,68.3,0.521,,17.6,,49.4,30.7,0.378,0.353,-1.41,0,0,0,0,0,0,0.0,0.0
Illinois,,108.4,,,,71.0,0.514,,17.5,,54.8,38.4,0.331,0.43,11.38,0,0,0,0,0,0,0.0,0.0
Illinois State,,105.7,,,,70.3,0.51,,17.0,,49.4,30.2,0.255,0.473,0.57,0,0,0,0,0,0,0.0,0.0
Illinois-Chicago,,97.6,,,,68.0,0.437,,15.0,,49.8,35.3,0.219,0.41,3.55,0,0,0,0,0,0,0.0,0.0
Indiana,,100.8,,,,69.8,0.5,,17.9,,51.4,31.5,0.264,0.424,11.05,0,0,0,0,0,0,0.0,0.0
Indiana State,,108.0,,,,66.8,0.517,,15.2,,47.7,29.2,0.317,0.412,2.51,0,0,0,0,0,0,0.0,0.0
Iona,,103.1,,,,74.4,0.523,,19.6,,51.4,33.5,0.219,0.434,-4.1,0,0,0,0,0,0,0.0,0.0
Iowa,,106.1,,,,69.1,0.485,,17.8,,54.7,38.6,0.302,0.564,10.71,0,0,0,0,0,0,0.0,0.0
Iowa State,,109.6,,,,70.4,0.527,,17.9,,56.3,36.2,0.251,0.493,4.87,0,0,0,0,0,0,0.0,0.0
IU Indy,,102.8,,,,,0.473,,17.5,,50.8,36.5,0.243,0.464,-3.34,0,0,0,0,0,0,0.0,0.0
Jackson State,,92.2,,,,,0.445,,19.6,,49.5,35.9,0.203,0.352,-10.44,0,0,0,0,0,0,0.0,0.0
Jacksonville,,104.7,,,,,0.509,,18.6,,51.0,36.9,0.311,0.371,-8.31,0,0,0,0,0,0,0.0,0.0
Jacksonville State,,92.5,,,,69.3,0.466,,22.1,,51.1,37.0,0.332,0.365,-5.7,0,0,0,0,0,0,0.0,0.0
James Madison,,96.4,,,,67.0,0.454,,18.5,,50.9,37.1,0.281,0.374,-1.85,0,0,0,0,0,0,0.0,0.0
Kansas,,110.2,,,,74.4,0.548,,18.3,,54.9,38.7,0.233,0.395,9.04,0,0,0,0,0,0,0.0,0.0
Kansas City,,101.2,,,,,0.476,,13.3,,43.7,25.8,0.444,0.25,-3.45,0,0,0,0,0,0,0.0,0.0
Kansas State,,91.8,,,,68.6,0.442,,19.1,,51.1,34.4,0.184,0.385,8.41,0,0,0,0,0,0,0.0,0.0
Kent State,,108.3,,,,64.4,0.476,,13.2,,48.4,34.0,0.269,0.385,1.44,0,0,0,0,0,0,0.0,0.0
Kentucky,,110.2,,,,72.1,0.541,,17.6,,51.9,39.2,0.345,0.366,11.12,0,0,0,0,0,0,0.0,0.0
La Salle,,100.3,,,,68.0,0.472,,17.4,,49.7,37.4,0.358,0.323,4.79,0,0,0,0,0,0,0.0,0.0
Lafayette,,103.3,,,,71.4,0.504,,17.8,,46.1,30.3,0.391,0.392,-7.45,0,0,0,0,0,0,0.0,0.0
Lamar,,93.5,,,,66.5,0.465,,19.6,,50.0,32.4,0.326,0.423,-8.96,0,0,0,0,0,0,0.0,0.0
Lehigh,,94.5,,,,73.3,0.482,,23.0,,52.3,33.2,0.318,0.459,-8.33,0,0,0,0,0,0,0.0,0.0
Liberty,,92.2,,,,70.6,0.442,,20.8,,52.2,38.1,0.145,0.414,-9.7,0,0,0,0,0,0,0.0,0.0
Little Rock,,103.5,,,,68.2,0.542,,20.7,,49.4,30.1,0.332,0.428,-3.63,0,0,0,0,0,0,0.0,0.0
Long Beach State,,102.5,,,,72.3,0.5,,17.7,,50.5,34.4,0.292,0.436,-0.09,0,0,0,0,0,0,0.0,0.0
Long Island University,,93.2,,,,72.4,0.467,,19.7,,46.1,28.8,0.316,0.282,-8.57,0,0,0,0,0,0,0.0,0.0
Louisiana,,103.2,,,,73.8,0.507,,18.3,,50.5,36.4,0.344,0.376,-0.44,0,0,0,0,0,0,0.0,0.0
Louisiana State,,101.1,,,,70.0,0.503,,19.1,,50.6,33.1,0.335,0.387,7.66,0,0,0,0,0,0,0.0,0.0
Louisiana Tech,,102.1,,,,65.8,0.507,,19.1,,52.0,34.3,0.308,0.425,-3.86,0,0,0,0,0,0,0.0,0.0
Louisiana-Monroe,,94.7,,,,74.9,0.488,,21.1,,47.5,32.5,0.333,0.394,-6.93,0,0,0,0,0,0,0.0,0.0
Louisville,,98.8,,,,69.0,0.464,,16.8,,48.0,34.8,0.29,0.358,8.67,0,0,0,0,0,0,0.0,0.0
Loyola (IL),,98.2,,,,69.3,0.469,,17.7,,51.6,37.8,0.254,0.294,0.92,0,0,0,0,0,0,0.0,0.0
Loyola (MD),,91.1,,,,67.7,0.469,,20.3,,48.0,29.9,0.306,0.368,-4.66,0,0,0,0,0,0,0.0,0.0
Loyola Marymount,,96.4,,,,,0.46,,19.1,,50.9,35.8,0.255,0.416,-0.23,0,0,0,0,0,0,0.0,0.0
Maine,,107.2,,,,72.2,0.52,,18.7,,52.5,37.2,0.34,0.425,-6.51,0,0,0,0,0,0,0.0,0.0
Manhattan,,102.5,,,,,0.474,,16.6,,49.1,33.7,0.296,0.364,-3.9,0,0,0,0,0,0,0.0,0.0
Marist,,100.4,,,,69.5,0.471,,15.4,,48.8,32.3,0.312,0.331,-3.94,0,0,0,0,0,0,0.0,0.0
Marquette,,102.0,,,,62.9,0.476,,17.8,,51.9,38.5,0.27,0.426,6.62,0,0,0,0,0,0,0.0,0.0
Marshall,,108.3,,,,69.8,0.514,,15.6,,50.6,33.4,0.318,0.379,0.81,0,0,0,0,0,0,0.0,0.0
Maryland,,113.6,,,,74.5,0.529,,16.0,,53.2,40.7,0.233,0.387,11.0,0,0,0,0,0,0,0.0,0.0
Maryland-Baltimore County,,104.8,,,,73.4,0.49,,17.7,,53.6,39.4,0.244,0.436,-9.66,0,0,0,0,0,0,0.0,0.0
Maryland-Eastern Shore,,93.1,,,,69.5,0.463,,20.5,,51.8,38.8,0.316,0.324,-9.63,0,0,0,0,0,0,0.0,0.0
Massachusetts,,,,,,,0.467,,,,51.1,35.9,0.286,0.403,8.05,0,0,0,0,0,0,0.0,0.0
McNeese State,,107.0,,,,77.4,0.498,,14.7,,47.1,33.5,0.305,0.372,-8.43,0,0,0,0,0,0,0.0,0.0
Memphis,,104.2,,,,71.6,0.481,,15.9,,52.3,38.2,0.26,0.411,7.11,0,0,0,0,0,0,0.0,0.0
Mercer,,101.7,,,,68.3,0.501,,19.6,,51.7,36.3,0.31,0.384,-5.52,0,0,0,0,0,0,0.0,0.0
Miami (FL),,100.0,,,,69.4,0.472,,17.8,,48.6,35.8,0.344,0.329,4.92,0,0,0,0,0,0,0.0,0.0
Miami (OH),,102.0,,,,58.7,0.475,,15.8,,51.8,32.8,0.25,0.335,2.54,0,0,0,0,0,0,0.0,0.0
Michigan,,100.3,,,,,0.494,,20.4,,52.0,36.5,0.27,0.415,11.39,0,0,0,0,0,0,0.0,0.0
Michigan State,,115.3,,,,66.9,0.526,,16.5,,61.1,47.1,0.231,0.351,9.54,0,0,0,0,0,0,0.0,0.0
Middle Tennessee,,96.7,,,,67.9,0.502,,19.9,,46.5,28.8,0.366,0.315,-2.09,0,0,0,0,0,0,0.0,0.0
Milwaukee,,103.3,,,,64.7,0.493,,14.9,,49.3,32.7,0.415,0.341,2.16,0,0,0,0,0,0,0.0,0.0
Minnesota,,102.8,,,,69.7,0.492,,16.5,,48.1,32.7,0.351,0.367,9.47,0,0,0,0,0,0,0.0,0.0
Mississippi,,102.4,,,,68.9,0.499,,17.5,,49.9,33.7,0.335,0.423,9.24,0,0,0,0,0,0,0.0,0.0
Mississippi State,,105.7,,,,70.6,0.494,,17.8,,55.3,42.6,0.292,0.367,8.76,0,0,0,0,0,0,0.0,0.0
Mississippi Valley State,,109.9,,,,72.4,0.477,,13.0,,50.4,39.9,0.38,0.282,-12.87,0,0,0,0,0,0,0.0,0.0
Missouri,,103.9,,,,70.8,0.49,,17.4,,49.5,36.2,0.364,0.368,9.2,0,0,0,0,0,0,0.0,0.0
Missouri State,,99.7,,,,,0.478,,18.3,,52.3,35.5,0.23,0.344,2.2,0,0,0,0,0,0,0.0,0.0
Monmouth,,100.8,,,,69.8,0.515,,19.2,,48.7,29.0,0.343,0.407,-8.86,0,0,0,0,0,0,0.0,0.0
Montana,,105.4,,,,67.1,0.517,,18.6,,51.2,35.4,0.33,0.444,-2.06,0,0,0,0,0,0,0.0,0.0
Montana State,,106.5,,,,70.0,0.557,,19.5,,47.9,29.2,0.343,0.45,-2.92,0,0,0,0,0,0,0.0,0.0
Morehead State,,100.8,,,,69.1,0.516,,20.4,,47.4,30.9,0.316,0.372,-4.19,0,0,0,0,0,0,0.0,0.0
Morgan State,,95.3,,,,,0.471,,19.9,,47.8,33.4,0.217,0.441,-10.04,0,0,0,0,0,0,0.0,0.0
Mount St. Mary's,,87.1,,,,72.0,0.433,,20.8,,45.2,29.5,0.295,0.361,-8.63,0,0,0,0,0,0,0.0,0.0
Murray State,,107.2,,,,73.9,0.528,,18.6,,53.6,39.3,0.29,0.34,-1.5,0,0,0,0,0,0,0.0,0.0
Navy,,98.7,,,,75.8,0.478,,20.4,,53.5,39.1,0.251,0.483,-5.67,0,0,0,0,0,0,0.0,0.0
NC State,,101.7,,,,72.0,0.49,,19.2,,51.8,37.8,0.281,0.451,10.81,0,0,0,0,0,0,0.0,0.0
Nebraska,,104.2,,,,67.4,0.545,,21.7,,52.3,39.2,0.302,0.421,7.28,0,0,0,0,0,0,0.0,0.0
Nevada,,96.3,,,,72.5,0.446,,17.1,,49.1,33.5,0.25,0.417,4.08,0,0,0,0,0,0,0.0,0.0
Nevada-Las Vegas,,102.5,,,,73.0,0.491,,17.6,,49.4,32.8,0.297,0.4,5.05,0,0,0,0,0,0,0.0,0.0
New Hampshire,,92.6,,,,78.0,0.453,,19.0,,46.7,31.5,0.386,0.37,-4.9,0,0,0,0,0,0,0.0,0.0
New Mexico,,103.1,,,,66.4,0.49,,14.9,,49.4,31.6,0.284,0.435,5.27,0,0,0,0,0,0,0.0,0.0
New Mexico State,,104.7,,,,69.7,0.487,,15.8,,50.9,36.9,0.256,0.35,-2.56,0,0,0,0,0,0,0.0,0.0
New Orleans,,,,,,,0.518,,19.5,,50.8,,0.291,0.419,-3.82,0,0,0,0,0,0,0.0,0.0
Niagara,,102.7,,,,71.7,0.467,,16.7,,48.7,35.4,0.358,0.397,-3.62,0,0,0,0,0,0,0.0,0.0
Nicholls State,,96.4,,,,70.8,0.474,,19.9,,51.4,38.1,0.238,0.388,-8.68,0,0,0,0,0,0,0.0,0.0
Norfolk State,,97.9,,,,74.6,0.474,,19.2,,48.7,35.8,0.274,0.392,-7.73,0,0,0,0,0,0,0.0,0.0
North Carolina,,106.5,,,,74.3,0.527,,18.1,,52.6,35.2,0.263,0.403,11.77,0,0,0,0,0,0,0.0,0.0
North Carolina A&T,,94.6,,,,,0.455,,19.2,,50.2,35.9,0.279,0.377,-10.97,0,0,0,0,0,0,0.0,0.0
North Texas,,93.0,,,,77.0,0.473,,22.0,,47.8,34.0,0.242,0.454,1.86,0,0,0,0,0,0,0.0,0.0
Northeastern,,98.3,,,,74.4,0.498,,20.2,,45.9,34.0,0.245,0.296,-4.13,0,0,0,0,0,0,0.0,0.0
Northern Arizona,,106.4,,,,67.5,0.553,,20.3,,53.7,32.0,0.378,0.404,-3.54,0,0,0,0,0,0,0.0,0.0
Northern Illinois,,96.4,,,,68.7,0.497,,20.0,,48.3,33.4,0.319,0.277,0.68,0,0,0,0,0,0,0.0,0.0
Northern Iowa,,89.7,,,,66.0,0.465,,20.1,,47.0,26.1,0.28,0.391,2.24,0,0,0,0,0,0,0.0,0.0
Northwestern,,95.3,,,,,0.47,,18.6,,46.0,30.7,0.418,0.344,7.89,0,0,0,0,0,0,0.0,0.0
Northwestern State,,95.1,,,,75.3,0.461,,19.1,,48.0,32.5,0.297,0.473,-7.81,0,0,0,0,0,0,0.0,0.0
Notre Dame,,108.1,,,,72.1,0.524,,17.1,,51.1,34.7,0.323,0.405,5.69,0,0,0,0,0,0,0.0,0.0
Oakland,,103.4,,,,71.8,0.515,,18.4,,47.4,30.0,0.39,0.459,-1.04,0,0,0,0,0,0,0.0,0.0
Ohio,,106.0,,,,70.1,0.515,,18.4,,51.9,36.2,0.334,0.451,1.51,0,0,0,0,0,0,0.0,0.0
Ohio State,,105.8,,,,67.0,0.522,,19.2,,53.4,37.5,0.269,0.424,8.16,0,0,0,0,0,0,0.0,0.0
Oklahoma,,109.0,,,,67.2,0.509,,15.8,,51.9,35.9,0.331,0.347,5.5,0,0,0,0,0,0,0.0,0.0
Oklahoma State,,99.6,,,,70.1,0.503,,20.2,,52.3,34.8,0.239,0.446,4.73,0,0,0,0,0,0,0.0,0.0
Old Dominion,,97.1,,,,68.5,0.47,,18.4,,50.5,33.5,0.309,0.396,1.23,0,0,0,0,0,0,0.0,0.0
